SOLUTION
0 n110w4

ASSIGNMENTS = 378
HN_0 Mon Day HeadNurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day Nurse
HN_3 Wed Day Nurse
HN_3 Thu Early Nurse
HN_3 Fri Early HeadNurse
HN_5 Mon Day Nurse
HN_5 Tue Day Nurse
HN_6 Tue Early HeadNurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early Nurse
HN_6 Fri Early Nurse
HN_7 Mon Day Nurse
HN_7 Tue Day Nurse
HN_7 Wed Day Nurse
HN_7 Thu Day Nurse
HN_8 Tue Night HeadNurse
HN_8 Wed Night HeadNurse
HN_8 Thu Night HeadNurse
HN_8 Fri Night HeadNurse
HN_9 Sat Late HeadNurse
HN_9 Sun Late Nurse
HN_10 Wed Day Nurse
HN_10 Thu Day Nurse
HN_10 Fri Night HeadNurse
HN_10 Sat Night HeadNurse
HN_10 Sun Night HeadNurse
HN_11 Thu Day Nurse
HN_11 Fri Day HeadNurse
HN_12 Tue Night HeadNurse
HN_12 Wed Night HeadNurse
HN_12 Thu Night Nurse
HN_12 Fri Night Nurse
HN_13 Mon Night HeadNurse
HN_13 Tue Night Nurse
HN_13 Sat Early HeadNurse
HN_13 Sun Early Nurse
HN_14 Tue Night Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night Nurse
HN_14 Fri Night Nurse
HN_15 Mon Early Nurse
HN_15 Fri Early Nurse
HN_15 Sat Early HeadNurse
HN_15 Sun Night Nurse
HN_16 Mon Early Nurse
HN_16 Tue Early HeadNurse
HN_16 Wed Late Nurse
HN_16 Thu Late HeadNurse
HN_16 Fri Late HeadNurse
HN_17 Tue Early HeadNurse
HN_17 Wed Early Nurse
HN_17 Thu Late HeadNurse
HN_17 Fri Late HeadNurse
HN_18 Mon Late HeadNurse
HN_18 Tue Late HeadNurse
HN_18 Wed Late Nurse
HN_18 Sat Day Nurse
HN_18 Sun Day HeadNurse
HN_19 Mon Late Nurse
HN_19 Tue Late Nurse
HN_19 Wed Late Nurse
HN_19 Thu Late HeadNurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Nurse
NU_20 Wed Early Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Nurse
NU_21 Wed Early Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_22 Mon Late Nurse
NU_22 Tue Late Nurse
NU_22 Fri Day Nurse
NU_22 Sat Day Nurse
NU_22 Sun Day Nurse
