SOLUTION
1 n110w4

ASSIGNMENTS = 369
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day Nurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_2 Tue Late Nurse
HN_2 Wed Late HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Day HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early Nurse
HN_6 Mon Late HeadNurse
HN_6 Tue Late Nurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early Nurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day Nurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late HeadNurse
HN_8 Wed Night Nurse
HN_8 Thu Night HeadNurse
HN_8 Fri Night HeadNurse
HN_8 Sat Night HeadNurse
HN_8 Sun Night HeadNurse
HN_9 Tue Night Nurse
HN_9 Wed Night Nurse
HN_9 Thu Night Nurse
HN_9 Fri Night HeadNurse
HN_10 Fri Early HeadNurse
HN_10 Sat Early Nurse
HN_10 Sun Night HeadNurse
HN_11 Mon Day HeadNurse
HN_11 Tue Day Nurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_13 Mon Night Nurse
HN_13 Sat Day HeadNurse
HN_13 Sun Day Nurse
HN_14 Sat Day Nurse
HN_14 Sun Day Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_16 Mon Early HeadNurse
HN_16 Tue Early HeadNurse
HN_16 Wed Early Nurse
HN_16 Thu Day Nurse
HN_16 Fri Day Nurse
HN_17 Mon Late Nurse
HN_17 Tue Late Nurse
HN_17 Wed Late Nurse
HN_18 Mon Early Nurse
HN_18 Tue Early HeadNurse
HN_18 Wed Late Nurse
HN_18 Thu Late Nurse
HN_18 Fri Late Nurse
HN_19 Mon Early Nurse
HN_19 Tue Early Nurse
HN_19 Wed Early Nurse
