SOLUTION
1 n060w8

ASSIGNMENTS = 236
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_1 Mon Late Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day HeadNurse
HN_1 Sat Day HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early Nurse
HN_2 Wed Early HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Early Nurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Day Nurse
HN_4 Fri Day Nurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
HN_5 Sun Late HeadNurse
HN_6 Mon Night Nurse
HN_6 Tue Night HeadNurse
HN_6 Sat Day Nurse
HN_6 Sun Day HeadNurse
NU_7 Mon Early Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_7 Sat Early Nurse
NU_7 Sun Day Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Mon Early Caretaker
NU_9 Thu Early Nurse
NU_9 Fri Early Nurse
NU_9 Sat Late Caretaker
NU_9 Sun Late Nurse
NU_10 Sat Night Caretaker
NU_10 Sun Night Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Early Caretaker
NU_11 Fri Early Nurse
NU_12 Wed Early Caretaker
NU_12 Thu Early Caretaker
NU_12 Fri Early Caretaker
NU_13 Mon Late Caretaker
NU_13 Tue Late Caretaker
NU_13 Wed Late Nurse
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_14 Sat Night Caretaker
NU_14 Sun Night Caretaker
NU_15 Mon Day Nurse
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_15 Sat Early Caretaker
NU_15 Sun Early Nurse
NU_16 Tue Late Caretaker
NU_16 Wed Late Nurse
NU_16 Thu Late Nurse
NU_16 Fri Late Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
NU_18 Mon Day Nurse
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Caretaker
NU_19 Mon Day Caretaker
NU_19 Tue Day Caretaker
NU_19 Wed Day Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Nurse
