SOLUTION
4 n060w8

ASSIGNMENTS = 236
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night HeadNurse
HN_3 Fri Day Nurse
HN_3 Sat Day Nurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Early HeadNurse
HN_4 Sat Early Nurse
HN_4 Sun Early HeadNurse
HN_5 Mon Late HeadNurse
HN_5 Tue Late Nurse
HN_5 Wed Late HeadNurse
HN_5 Thu Late HeadNurse
HN_6 Mon Day Nurse
HN_6 Tue Day HeadNurse
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Tue Late Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_13 Thu Late Nurse
NU_13 Fri Late Nurse
NU_14 Mon Night Nurse
NU_14 Tue Night Nurse
NU_14 Fri Early Nurse
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Wed Early Nurse
NU_15 Thu Early Nurse
NU_15 Fri Early Nurse
NU_16 Mon Early Nurse
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Late Nurse
NU_16 Sun Late Nurse
NU_17 Mon Early Nurse
NU_17 Thu Night Caretaker
NU_17 Fri Night Caretaker
NU_17 Sat Night Nurse
NU_17 Sun Night Nurse
NU_18 Mon Night Caretaker
NU_18 Tue Night Caretaker
NU_18 Wed Night Caretaker
NU_18 Thu Night Caretaker
NU_18 Fri Night Caretaker
NU_19 Mon Day Nurse
NU_19 Tue Day Caretaker
NU_19 Wed Day Nurse
NU_20 Mon Day Caretaker
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Sat Night Caretaker
NU_21 Sun Night Caretaker
NU_22 Sat Night Caretaker
NU_22 Sun Night Caretaker
NU_23 Mon Day Caretaker
NU_23 Tue Day Caretaker
NU_23 Wed Early Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Early Caretaker
NU_24 Mon Day Caretaker
NU_24 Thu Day Nurse
NU_24 Fri Day Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Caretaker
NU_25 Wed Early Caretaker
NU_25 Thu Early Caretaker
NU_25 Fri Early Caretaker
NU_26 Mon Late Nurse
NU_26 Tue Late Caretaker
NU_27 Mon Late Caretaker
