SOLUTION
5 n060w8

ASSIGNMENTS = 241
HN_0 Mon Day HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Night Nurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_2 Sat Day Nurse
HN_2 Sun Day HeadNurse
HN_3 Mon Late Nurse
HN_3 Thu Early Nurse
HN_3 Fri Early HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late Nurse
HN_4 Mon Early Nurse
HN_4 Tue Day Nurse
HN_4 Wed Day Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
HN_5 Fri Early Nurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Wed Late Nurse
HN_6 Thu Late HeadNurse
NU_7 Mon Day Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_9 Mon Day Nurse
NU_9 Tue Day Caretaker
NU_9 Wed Day Nurse
NU_9 Thu Early Caretaker
NU_9 Fri Early Caretaker
NU_10 Tue Late Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Day Nurse
NU_13 Thu Day Nurse
NU_13 Fri Day Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Mon Late Caretaker
NU_14 Tue Late Caretaker
NU_15 Mon Day Caretaker
NU_15 Tue Day Caretaker
NU_15 Wed Early Nurse
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_16 Mon Late Caretaker
NU_16 Fri Night Nurse
NU_16 Sat Night Nurse
NU_16 Sun Night Nurse
NU_17 Thu Day Caretaker
NU_17 Fri Day Caretaker
NU_17 Sat Day Caretaker
NU_17 Sun Day Caretaker
NU_18 Mon Night Caretaker
NU_18 Tue Night Nurse
NU_18 Wed Night Nurse
NU_18 Sat Early Nurse
NU_18 Sun Early Nurse
