SOLUTION
3 n070w4

ASSIGNMENTS = 279
HN_0 Mon Late Nurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Early Nurse
HN_1 Thu Early HeadNurse
HN_2 Mon Early Nurse
HN_2 Tue Early HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Early Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day HeadNurse
HN_5 Mon Night HeadNurse
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_6 Mon Night Nurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early HeadNurse
HN_7 Thu Late Nurse
HN_7 Fri Late Nurse
HN_7 Sat Late HeadNurse
HN_7 Sun Night HeadNurse
NU_8 Wed Early Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_10 Fri Early Nurse
NU_10 Sat Early Nurse
NU_10 Sun Early Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Wed Early Caretaker
NU_11 Sat Early Caretaker
NU_11 Sun Early Caretaker
NU_12 Mon Early Caretaker
NU_12 Tue Early Caretaker
NU_13 Mon Night Nurse
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Day Nurse
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_17 Fri Day Nurse
NU_17 Sat Day Nurse
NU_17 Sun Day Nurse
NU_18 Thu Early Nurse
NU_18 Fri Early Nurse
NU_18 Sat Day Nurse
NU_18 Sun Day Caretaker
NU_19 Mon Night Caretaker
NU_19 Thu Night Nurse
NU_19 Fri Night Nurse
NU_19 Sat Night Nurse
NU_19 Sun Night Nurse
NU_20 Mon Late Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_20 Sat Night Nurse
NU_20 Sun Night Nurse
NU_21 Tue Day Nurse
NU_21 Wed Day Nurse
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_22 Mon Night Caretaker
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Thu Night Nurse
NU_22 Fri Night Nurse
NU_23 Wed Early Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Early Caretaker
NU_24 Tue Day Nurse
NU_24 Wed Day Caretaker
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_25 Mon Night Caretaker
NU_25 Tue Night Caretaker
NU_25 Wed Night Nurse
NU_25 Thu Night Caretaker
NU_25 Fri Night Caretaker
NU_26 Mon Early Caretaker
NU_26 Tue Early Caretaker
NU_26 Wed Early Caretaker
NU_26 Thu Late Nurse
NU_26 Fri Late Nurse
NU_27 Mon Night Caretaker
NU_27 Tue Night Caretaker
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Fri Night Caretaker
NU_28 Thu Night Caretaker
NU_28 Fri Night Caretaker
NU_28 Sat Night Caretaker
NU_28 Sun Night Caretaker
NU_29 Mon Late Nurse
NU_29 Tue Late Nurse
NU_29 Wed Late Nurse
NU_29 Thu Late Nurse
NU_30 Mon Day Nurse
NU_30 Thu Early Caretaker
NU_30 Fri Early Caretaker
NU_30 Sat Early Caretaker
NU_30 Sun Day Caretaker
NU_31 Mon Day Nurse
NU_31 Tue Day Nurse
NU_31 Wed Day Caretaker
NU_31 Thu Early Caretaker
NU_31 Fri Early Caretaker
NU_32 Wed Early Caretaker
NU_32 Thu Early Caretaker
NU_32 Fri Early Caretaker
NU_33 Mon Late Caretaker
NU_33 Tue Late Nurse
NU_33 Wed Late Nurse
NU_33 Sat Late Nurse
NU_33 Sun Late Nurse
NU_34 Mon Late Caretaker
NU_34 Tue Late Caretaker
NU_34 Wed Late Nurse
NU_34 Thu Late Nurse
NU_35 Fri Day Caretaker
NU_35 Sat Day Caretaker
NU_35 Sun Early Caretaker
NU_36 Mon Late Caretaker
NU_37 Mon Night Caretaker
NU_37 Tue Night Caretaker
NU_37 Wed Night Caretaker
NU_37 Thu Night Caretaker
NU_37 Fri Night Caretaker
NU_38 Mon Day Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Early Caretaker
NU_38 Thu Early Caretaker
NU_39 Thu Day Caretaker
NU_39 Fri Day Caretaker
NU_39 Sat Day Caretaker
NU_39 Sun Late Caretaker
CT_40 Wed Day Caretaker
CT_40 Thu Day Caretaker
CT_40 Fri Day Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Early Caretaker
CT_41 Wed Day Caretaker
CT_41 Thu Day Caretaker
CT_42 Mon Day Caretaker
CT_42 Tue Day Caretaker
CT_42 Wed Late Caretaker
CT_42 Thu Late Caretaker
CT_42 Fri Late Caretaker
CT_43 Wed Late Caretaker
CT_43 Thu Late Caretaker
CT_43 Fri Late Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Late Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Day Caretaker
CT_45 Thu Day Caretaker
CT_45 Fri Day Caretaker
CT_46 Mon Day Caretaker
CT_46 Tue Day Caretaker
CT_46 Wed Day Caretaker
CT_46 Thu Day Caretaker
CT_46 Fri Day Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Day Caretaker
CT_47 Sat Late Caretaker
CT_47 Sun Late Caretaker
CT_48 Mon Early Caretaker
CT_48 Tue Early Caretaker
CT_48 Wed Late Caretaker
CT_48 Thu Late Caretaker
CT_48 Fri Late Caretaker
CT_49 Mon Day Caretaker
CT_49 Tue Day Caretaker
CT_49 Wed Late Caretaker
CT_49 Thu Late Caretaker
CT_49 Fri Late Caretaker
CT_50 Tue Night Caretaker
CT_50 Wed Night Caretaker
CT_50 Thu Night Caretaker
CT_50 Fri Night Caretaker
CT_51 Tue Day Caretaker
CT_51 Wed Day Caretaker
CT_51 Thu Early Caretaker
CT_51 Fri Early Caretaker
CT_52 Mon Late Caretaker
CT_52 Tue Late Caretaker
CT_53 Mon Late Caretaker
CT_53 Tue Late Caretaker
CT_53 Wed Late Caretaker
CT_53 Thu Late Caretaker
CT_53 Fri Late Caretaker
CT_54 Mon Night Caretaker
CT_54 Tue Night Caretaker
CT_54 Wed Night Caretaker
CT_54 Thu Night Caretaker
CT_54 Fri Night Caretaker
CT_55 Mon Late Caretaker
CT_55 Tue Late Caretaker
CT_55 Wed Late Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Mon Late Caretaker
CT_56 Tue Late Caretaker
CT_56 Fri Day Caretaker
CT_56 Sat Day Caretaker
CT_56 Sun Day Caretaker
CT_57 Wed Night Caretaker
CT_57 Thu Night Caretaker
CT_57 Fri Night Caretaker
CT_57 Sat Night Caretaker
CT_57 Sun Night Caretaker
CT_58 Mon Early Caretaker
CT_58 Tue Early Caretaker
CT_58 Wed Early Caretaker
CT_59 Mon Day Caretaker
CT_59 Tue Day Caretaker
CT_59 Wed Late Caretaker
CT_59 Thu Late Caretaker
TR_60 Mon Day Trainee
TR_60 Tue Day Trainee
TR_60 Fri Early Trainee
TR_60 Sat Early Trainee
TR_60 Sun Night Trainee
TR_61 Mon Night Trainee
TR_62 Mon Late Trainee
TR_62 Tue Late Trainee
TR_62 Wed Late Trainee
TR_62 Sat Late Trainee
TR_62 Sun Late Trainee
TR_63 Mon Late Trainee
TR_63 Tue Late Trainee
TR_63 Wed Late Trainee
TR_63 Thu Late Trainee
TR_64 Wed Late Trainee
TR_64 Thu Late Trainee
TR_64 Fri Late Trainee
TR_65 Mon Early Trainee
TR_65 Tue Early Trainee
TR_65 Wed Early Trainee
TR_65 Sat Late Trainee
TR_65 Sun Late Trainee
TR_66 Tue Day Trainee
TR_66 Wed Day Trainee
TR_66 Thu Day Trainee
TR_66 Fri Early Trainee
TR_67 Thu Day Trainee
TR_67 Fri Day Trainee
TR_67 Sat Day Trainee
TR_67 Sun Early Trainee
TR_68 Tue Night Trainee
TR_68 Wed Night Trainee
TR_68 Thu Night Trainee
TR_68 Fri Night Trainee
TR_69 Mon Early Trainee
TR_69 Tue Early Trainee
TR_69 Wed Night Trainee
TR_69 Thu Night Trainee
TR_69 Fri Night Trainee
