ASSIGNMENTS = 660
HN_0 0/Mon Late HeadNurse
HN_2 0/Mon Late Caretaker
HN_3 0/Mon Night Nurse
HN_4 0/Mon Night Caretaker
HN_5 0/Mon Day HeadNurse
NU_6 0/Mon Early Nurse
NU_8 0/Mon Day Nurse
NU_10 0/Mon Late Nurse
NU_11 0/Mon Late Caretaker
NU_12 0/Mon Late Caretaker
NU_13 0/Mon Day Caretaker
NU_16 0/Mon Early Caretaker
NU_17 0/Mon Night Caretaker
CT_20 0/Mon Day Caretaker
CT_22 0/Mon Late Caretaker
CT_24 0/Mon Early Caretaker
CT_25 0/Mon Night Caretaker
CT_26 0/Mon Early Caretaker
CT_28 0/Mon Day Caretaker
CT_29 0/Mon Day Caretaker
CT_30 0/Mon Early Caretaker
TR_32 0/Mon Night Trainee
TR_34 0/Mon Late Trainee
TR_35 0/Mon Day Trainee
TR_38 0/Mon Night Trainee
TR_39 0/Mon Early Trainee
HN_0 1/Tue Late Nurse
HN_2 1/Tue Late Caretaker
HN_3 1/Tue Night Nurse
HN_5 1/Tue Night Caretaker
NU_8 1/Tue Day Nurse
NU_9 1/Tue Night Nurse
NU_10 1/Tue Late Nurse
NU_11 1/Tue Late Caretaker
NU_12 1/Tue Late Caretaker
NU_13 1/Tue Day Nurse
NU_15 1/Tue Early Nurse
NU_16 1/Tue Early Caretaker
NU_17 1/Tue Night Caretaker
CT_20 1/Tue Day Caretaker
CT_22 1/Tue Late Caretaker
CT_24 1/Tue Early Caretaker
CT_25 1/Tue Night Caretaker
CT_26 1/Tue Early Caretaker
CT_28 1/Tue Night Caretaker
CT_29 1/Tue Day Caretaker
CT_30 1/Tue Early Caretaker
TR_33 1/Tue Early Trainee
TR_34 1/Tue Late Trainee
TR_35 1/Tue Day Trainee
TR_37 1/Tue Day Trainee
TR_39 1/Tue Early Trainee
HN_1 2/Wed Late Nurse
HN_5 2/Wed Night Nurse
NU_7 2/Wed Day Nurse
NU_8 2/Wed Early Nurse
NU_9 2/Wed Night Caretaker
NU_11 2/Wed Late Caretaker
NU_14 2/Wed Day Nurse
NU_15 2/Wed Early Caretaker
CT_18 2/Wed Late Caretaker
CT_19 2/Wed Early Caretaker
CT_20 2/Wed Day Caretaker
CT_21 2/Wed Day Caretaker
CT_23 2/Wed Late Caretaker
CT_24 2/Wed Early Caretaker
CT_25 2/Wed Night Caretaker
CT_26 2/Wed Late Caretaker
CT_28 2/Wed Night Caretaker
CT_29 2/Wed Day Caretaker
CT_30 2/Wed Early Caretaker
CT_31 2/Wed Early Caretaker
TR_33 2/Wed Early Trainee
TR_34 2/Wed Late Trainee
TR_36 2/Wed Night Trainee
TR_37 2/Wed Day Trainee
TR_39 2/Wed Early Trainee
HN_1 3/Thu Late Nurse
HN_4 3/Thu Early Caretaker
HN_5 3/Thu Night HeadNurse
NU_7 3/Thu Day Nurse
NU_8 3/Thu Early Nurse
NU_9 3/Thu Night Nurse
NU_14 3/Thu Day Nurse
NU_15 3/Thu Night Caretaker
CT_18 3/Thu Late Caretaker
CT_19 3/Thu Early Caretaker
CT_21 3/Thu Day Caretaker
CT_23 3/Thu Late Caretaker
CT_24 3/Thu Day Caretaker
CT_25 3/Thu Night Caretaker
CT_26 3/Thu Late Caretaker
CT_28 3/Thu Night Caretaker
CT_29 3/Thu Late Caretaker
CT_31 3/Thu Early Caretaker
TR_33 3/Thu Early Trainee
TR_36 3/Thu Night Trainee
TR_37 3/Thu Day Trainee
TR_39 3/Thu Early Trainee
HN_0 4/Fri Day HeadNurse
HN_1 4/Fri Late HeadNurse
HN_4 4/Fri Early HeadNurse
HN_5 4/Fri Night Nurse
NU_6 4/Fri Late Nurse
NU_7 4/Fri Day Nurse
NU_8 4/Fri Early Nurse
NU_9 4/Fri Night Caretaker
NU_10 4/Fri Early Caretaker
NU_12 4/Fri Day Caretaker
NU_13 4/Fri Late Nurse
NU_14 4/Fri Day Caretaker
NU_15 4/Fri Night Caretaker
NU_16 4/Fri Day Caretaker
CT_18 4/Fri Late Caretaker
CT_19 4/Fri Early Caretaker
CT_21 4/Fri Day Caretaker
CT_22 4/Fri Early Caretaker
CT_23 4/Fri Late Caretaker
CT_24 4/Fri Day Caretaker
CT_25 4/Fri Night Caretaker
CT_26 4/Fri Late Caretaker
CT_27 4/Fri Early Caretaker
CT_28 4/Fri Night Caretaker
CT_29 4/Fri Late Caretaker
CT_31 4/Fri Early Caretaker
TR_32 4/Fri Late Trainee
TR_33 4/Fri Early Trainee
TR_35 4/Fri Day Trainee
TR_36 4/Fri Night Trainee
TR_38 4/Fri Early Trainee
HN_0 5/Sat Day HeadNurse
HN_2 5/Sat Early Caretaker
HN_3 5/Sat Day Nurse
HN_4 5/Sat Late Nurse
NU_6 5/Sat Late Caretaker
NU_10 5/Sat Early Nurse
NU_12 5/Sat Day Caretaker
NU_13 5/Sat Late Caretaker
NU_15 5/Sat Night Nurse
NU_16 5/Sat Day Caretaker
NU_17 5/Sat Night Caretaker
CT_22 5/Sat Early Caretaker
CT_27 5/Sat Early Caretaker
CT_30 5/Sat Night Caretaker
TR_32 5/Sat Late Trainee
TR_35 5/Sat Day Trainee
TR_38 5/Sat Early Trainee
HN_0 6/Sun Day HeadNurse
HN_2 6/Sun Early HeadNurse
HN_3 6/Sun Day Caretaker
HN_4 6/Sun Late Nurse
NU_6 6/Sun Late Nurse
NU_10 6/Sun Early Nurse
NU_12 6/Sun Day Nurse
NU_13 6/Sun Late Caretaker
NU_15 6/Sun Night Nurse
NU_16 6/Sun Day Nurse
NU_17 6/Sun Night Caretaker
CT_22 6/Sun Early Caretaker
CT_27 6/Sun Early Caretaker
CT_30 6/Sun Night Caretaker
TR_32 6/Sun Night Trainee
TR_35 6/Sun Day Trainee
TR_38 6/Sun Late Trainee
HN_0 7/Mon Day Nurse
HN_2 7/Mon Early Nurse
HN_3 7/Mon Early Caretaker
HN_4 7/Mon Late HeadNurse
NU_6 7/Mon Late Nurse
NU_8 7/Mon Late Caretaker
NU_10 7/Mon Early Caretaker
NU_11 7/Mon Late Caretaker
NU_12 7/Mon Day Nurse
NU_13 7/Mon Late Caretaker
NU_14 7/Mon Early Caretaker
NU_15 7/Mon Night Nurse
NU_16 7/Mon Late Caretaker
NU_17 7/Mon Night Nurse
CT_20 7/Mon Night Caretaker
CT_24 7/Mon Early Caretaker
CT_25 7/Mon Day Caretaker
CT_26 7/Mon Day Caretaker
CT_27 7/Mon Late Caretaker
CT_28 7/Mon Day Caretaker
CT_29 7/Mon Night Caretaker
CT_30 7/Mon Night Caretaker
CT_31 7/Mon Early Caretaker
TR_32 7/Mon Night Trainee
TR_35 7/Mon Day Trainee
TR_37 7/Mon Late Trainee
TR_38 7/Mon Late Trainee
HN_0 8/Tue Day Nurse
HN_1 8/Tue Day Caretaker
HN_2 8/Tue Early Nurse
HN_3 8/Tue Early Nurse
NU_6 8/Tue Late Nurse
NU_7 8/Tue Early Caretaker
NU_8 8/Tue Late Caretaker
NU_11 8/Tue Late Caretaker
NU_14 8/Tue Early Caretaker
NU_16 8/Tue Late Caretaker
NU_17 8/Tue Night Nurse
CT_20 8/Tue Night Caretaker
CT_23 8/Tue Night Caretaker
CT_24 8/Tue Early Caretaker
CT_25 8/Tue Day Caretaker
CT_26 8/Tue Day Caretaker
CT_27 8/Tue Late Caretaker
CT_28 8/Tue Day Caretaker
CT_29 8/Tue Night Caretaker
CT_30 8/Tue Night Caretaker
CT_31 8/Tue Early Caretaker
TR_32 8/Tue Night Trainee
TR_34 8/Tue Early Trainee
TR_36 8/Tue Early Trainee
TR_37 8/Tue Late Trainee
TR_38 8/Tue Late Trainee
TR_39 8/Tue Day Trainee
HN_1 9/Wed Day Nurse
HN_2 9/Wed Early HeadNurse
HN_5 9/Wed Early Nurse
NU_7 9/Wed Early Nurse
NU_8 9/Wed Late Nurse
NU_9 9/Wed Day Nurse
NU_11 9/Wed Late Caretaker
NU_14 9/Wed Early Caretaker
NU_17 9/Wed Night Nurse
CT_18 9/Wed Day Caretaker
CT_19 9/Wed Day Caretaker
CT_20 9/Wed Night Caretaker
CT_21 9/Wed Day Caretaker
CT_22 9/Wed Early Caretaker
CT_23 9/Wed Night Caretaker
CT_24 9/Wed Early Caretaker
CT_25 9/Wed Day Caretaker
CT_26 9/Wed Late Caretaker
CT_28 9/Wed Late Caretaker
CT_29 9/Wed Night Caretaker
CT_31 9/Wed Early Caretaker
TR_32 9/Wed Night Trainee
TR_33 9/Wed Day Trainee
TR_34 9/Wed Early Trainee
TR_36 9/Wed Early Trainee
TR_37 9/Wed Late Trainee
TR_39 9/Wed Day Trainee
HN_1 10/Thu Late HeadNurse
HN_4 10/Thu Night HeadNurse
HN_5 10/Thu Early HeadNurse
NU_7 10/Thu Early Nurse
NU_8 10/Thu Late Nurse
NU_9 10/Thu Day Nurse
NU_10 10/Thu Night Nurse
NU_12 10/Thu Early Caretaker
NU_13 10/Thu Night Nurse
NU_14 10/Thu Day Caretaker
CT_18 10/Thu Day Caretaker
CT_19 10/Thu Day Caretaker
CT_20 10/Thu Night Caretaker
CT_21 10/Thu Day Caretaker
CT_22 10/Thu Early Caretaker
CT_23 10/Thu Night Caretaker
CT_24 10/Thu Early Caretaker
CT_26 10/Thu Late Caretaker
CT_28 10/Thu Late Caretaker
CT_29 10/Thu Night Caretaker
CT_31 10/Thu Late Caretaker
TR_33 10/Thu Day Trainee
TR_34 10/Thu Early Trainee
TR_35 10/Thu Day Trainee
TR_36 10/Thu Early Trainee
TR_39 10/Thu Late Trainee
HN_0 11/Fri Early Nurse
HN_1 11/Fri Late HeadNurse
HN_4 11/Fri Night Caretaker
HN_5 11/Fri Early Nurse
NU_8 11/Fri Late Nurse
NU_9 11/Fri Early Caretaker
NU_10 11/Fri Night Nurse
NU_12 11/Fri Early Caretaker
NU_13 11/Fri Night Caretaker
NU_14 11/Fri Day Nurse
NU_16 11/Fri Day Nurse
CT_18 11/Fri Day Caretaker
CT_19 11/Fri Day Caretaker
CT_21 11/Fri Day Caretaker
CT_22 11/Fri Early Caretaker
CT_23 11/Fri Night Caretaker
CT_24 11/Fri Early Caretaker
CT_26 11/Fri Late Caretaker
CT_28 11/Fri Late Caretaker
CT_29 11/Fri Night Caretaker
CT_30 11/Fri Late Caretaker
CT_31 11/Fri Late Caretaker
TR_33 11/Fri Day Trainee
TR_35 11/Fri Day Trainee
TR_38 11/Fri Night Trainee
TR_39 11/Fri Late Trainee
HN_0 12/Sat Early Caretaker
HN_3 12/Sat Day Caretaker
HN_4 12/Sat Night Caretaker
HN_5 12/Sat Early Caretaker
NU_9 12/Sat Early Nurse
NU_10 12/Sat Night Nurse
NU_12 12/Sat Late Nurse
NU_13 12/Sat Night Nurse
NU_15 12/Sat Early Caretaker
NU_16 12/Sat Day Nurse
CT_25 12/Sat Day Caretaker
CT_30 12/Sat Late Caretaker
TR_33 12/Sat Day Trainee
TR_35 12/Sat Late Trainee
TR_38 12/Sat Night Trainee
HN_0 13/Sun Late HeadNurse
HN_3 13/Sun Day Nurse
HN_4 13/Sun Night Caretaker
HN_5 13/Sun Early HeadNurse
NU_9 13/Sun Day Caretaker
NU_10 13/Sun Night Nurse
NU_12 13/Sun Late Nurse
NU_13 13/Sun Night Caretaker
NU_15 13/Sun Early Nurse
NU_16 13/Sun Day Caretaker
CT_25 13/Sun Day Caretaker
CT_30 13/Sun Late Caretaker
TR_33 13/Sun Early Trainee
TR_35 13/Sun Late Trainee
TR_38 13/Sun Night Trainee
HN_0 14/Mon Late Nurse
HN_2 14/Mon Early Caretaker
HN_3 14/Mon Day HeadNurse
NU_6 14/Mon Night Nurse
NU_7 14/Mon Late Nurse
NU_8 14/Mon Day Nurse
NU_9 14/Mon Day Caretaker
NU_10 14/Mon Night Nurse
NU_11 14/Mon Early Nurse
NU_12 14/Mon Late Caretaker
NU_13 14/Mon Night Nurse
NU_14 14/Mon Night Caretaker
NU_15 14/Mon Late Caretaker
NU_16 14/Mon Late Caretaker
NU_17 14/Mon Early Caretaker
CT_22 14/Mon Night Caretaker
CT_24 14/Mon Day Caretaker
CT_25 14/Mon Late Caretaker
CT_26 14/Mon Night Caretaker
CT_27 14/Mon Night Caretaker
CT_28 14/Mon Day Caretaker
CT_29 14/Mon Day Caretaker
CT_31 14/Mon Early Caretaker
TR_32 14/Mon Late Trainee
TR_33 14/Mon Early Trainee
TR_36 14/Mon Early Trainee
TR_37 14/Mon Day Trainee
TR_38 14/Mon Night Trainee
HN_0 15/Tue Late Nurse
HN_1 15/Tue Night HeadNurse
HN_2 15/Tue Early HeadNurse
HN_3 15/Tue Day Nurse
NU_6 15/Tue Night Nurse
NU_7 15/Tue Late Nurse
NU_8 15/Tue Day Nurse
NU_11 15/Tue Early Nurse
NU_14 15/Tue Night Caretaker
NU_15 15/Tue Late Caretaker
NU_16 15/Tue Late Caretaker
NU_17 15/Tue Early Caretaker
CT_18 15/Tue Day Caretaker
CT_20 15/Tue Early Caretaker
CT_22 15/Tue Night Caretaker
CT_24 15/Tue Day Caretaker
CT_25 15/Tue Late Caretaker
CT_26 15/Tue Night Caretaker
CT_27 15/Tue Night Caretaker
CT_28 15/Tue Day Caretaker
CT_29 15/Tue Day Caretaker
CT_31 15/Tue Early Caretaker
TR_32 15/Tue Late Trainee
TR_36 15/Tue Early Trainee
TR_37 15/Tue Day Trainee
TR_38 15/Tue Night Trainee
HN_1 16/Wed Night Nurse
HN_2 16/Wed Late HeadNurse
HN_3 16/Wed Day Nurse
