SOLUTION
0 n040w4

ASSIGNMENTS = 164
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late Nurse
HN_1 Fri Late HeadNurse
HN_2 Mon Late Caretaker
HN_2 Tue Late Caretaker
HN_2 Sat Early Caretaker
HN_2 Sun Early HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night Nurse
HN_3 Sat Day Nurse
HN_3 Sun Day Caretaker
HN_4 Mon Night Caretaker
HN_4 Thu Early Caretaker
HN_4 Fri Early HeadNurse
HN_4 Sat Late Nurse
HN_4 Sun Late Nurse
HN_5 Mon Day HeadNurse
HN_5 Tue Night Caretaker
HN_5 Wed Night Nurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night Nurse
NU_6 Mon Early Nurse
NU_6 Fri Late Nurse
NU_6 Sat Late Caretaker
NU_6 Sun Late Nurse
NU_7 Wed Day Nurse
NU_7 Thu Day Nurse
NU_7 Fri Day Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Early Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Mon Late Nurse
NU_10 Tue Late Nurse
NU_10 Fri Early Caretaker
NU_10 Sat Early Nurse
NU_10 Sun Early Nurse
NU_11 Mon Late Caretaker
NU_11 Tue Late Caretaker
NU_11 Wed Late Caretaker
NU_12 Mon Late Caretaker
NU_12 Tue Late Caretaker
NU_12 Fri Day Caretaker
NU_12 Sat Day Caretaker
NU_12 Sun Day Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Day Nurse
NU_13 Fri Late Nurse
NU_13 Sat Late Caretaker
NU_13 Sun Late Caretaker
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Caretaker
NU_15 Tue Early Nurse
NU_15 Wed Early Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_15 Sat Night Nurse
NU_15 Sun Night Nurse
NU_16 Mon Early Caretaker
NU_16 Tue Early Caretaker
NU_16 Fri Day Caretaker
NU_16 Sat Day Caretaker
NU_16 Sun Day Nurse
NU_17 Mon Night Caretaker
NU_17 Tue Night Caretaker
NU_17 Sat Night Caretaker
NU_17 Sun Night Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Late Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Early Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Day Caretaker
CT_22 Mon Late Caretaker
CT_22 Tue Late Caretaker
CT_22 Fri Early Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Early Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Wed Night Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Early Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_26 Fri Late Caretaker
CT_27 Fri Early Caretaker
CT_27 Sat Early Caretaker
CT_27 Sun Early Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Night Caretaker
CT_28 Wed Night Caretaker
CT_28 Thu Night Caretaker
CT_28 Fri Night Caretaker
CT_29 Mon Day Caretaker
CT_29 Tue Day Caretaker
CT_29 Wed Day Caretaker
CT_29 Thu Late Caretaker
CT_29 Fri Late Caretaker
CT_30 Mon Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Wed Early Caretaker
CT_30 Sat Night Caretaker
CT_30 Sun Night Caretaker
CT_31 Wed Early Caretaker
CT_31 Thu Early Caretaker
CT_31 Fri Early Caretaker
TR_32 Mon Night Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Night Trainee
TR_33 Tue Early Trainee
TR_33 Wed Early Trainee
TR_33 Thu Early Trainee
TR_33 Fri Early Trainee
TR_34 Mon Late Trainee
TR_34 Tue Late Trainee
TR_34 Wed Late Trainee
TR_35 Mon Day Trainee
TR_35 Tue Day Trainee
TR_35 Fri Day Trainee
TR_35 Sat Day Trainee
TR_35 Sun Day Trainee
TR_36 Wed Night Trainee
TR_36 Thu Night Trainee
TR_36 Fri Night Trainee
TR_37 Tue Day Trainee
TR_37 Wed Day Trainee
TR_37 Thu Day Trainee
TR_38 Mon Night Trainee
TR_38 Fri Early Trainee
TR_38 Sat Early Trainee
TR_38 Sun Late Trainee
TR_39 Mon Early Trainee
TR_39 Tue Early Trainee
TR_39 Wed Early Trainee
TR_39 Thu Early Trainee
