SOLUTION
3 n035w4

ASSIGNMENTS = 133
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_0 Sat Day Nurse
HN_0 Sun Day Nurse
HN_1 Mon Late Caretaker
HN_1 Tue Late HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Caretaker
HN_2 Fri Night HeadNurse
HN_3 Mon Day Nurse
HN_3 Fri Late Caretaker
HN_3 Sat Late HeadNurse
HN_3 Sun Night Caretaker
HN_4 Thu Early Caretaker
HN_4 Fri Early Nurse
HN_4 Sat Early Nurse
HN_4 Sun Early Nurse
HN_5 Wed Day Nurse
HN_5 Thu Day HeadNurse
HN_5 Fri Day Caretaker
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Fri Late Caretaker
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Mon Day Caretaker
NU_9 Tue Day Nurse
NU_9 Wed Day Caretaker
NU_9 Thu Day Nurse
NU_9 Fri Day Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Nurse
NU_11 Mon Late Caretaker
NU_11 Tue Late Caretaker
NU_11 Wed Late Caretaker
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_14 Sat Night Nurse
NU_14 Sun Night Nurse
NU_15 Mon Early Caretaker
NU_15 Fri Night Caretaker
NU_15 Sat Night Caretaker
NU_15 Sun Night Caretaker
NU_16 Mon Early Caretaker
NU_16 Tue Early Nurse
NU_16 Wed Late Caretaker
NU_16 Thu Late Caretaker
NU_16 Fri Late Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Sat Late Caretaker
CT_17 Sun Late Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Fri Late Caretaker
CT_18 Sat Late Caretaker
CT_18 Sun Late Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Sat Day Caretaker
CT_21 Sun Day Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_22 Fri Early Caretaker
CT_23 Tue Late Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_24 Sat Early Caretaker
CT_24 Sun Early Caretaker
CT_25 Mon Day Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Day Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
TR_29 Wed Day Trainee
TR_30 Mon Late Trainee
TR_30 Tue Late Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Day Trainee
TR_31 Mon Night Trainee
TR_31 Tue Night Trainee
TR_31 Wed Night Trainee
TR_31 Thu Night Trainee
TR_31 Fri Night Trainee
TR_32 Mon Day Trainee
TR_32 Tue Late Trainee
TR_32 Wed Late Trainee
TR_32 Sat Night Trainee
TR_32 Sun Night Trainee
TR_33 Fri Late Trainee
TR_33 Sat Late Trainee
TR_33 Sun Late Trainee
TR_34 Tue Early Trainee
TR_34 Wed Early Trainee
TR_34 Thu Early Trainee
