ASSIGNMENTS = 535
HN_1 0/Mon Night Nurse
HN_2 0/Mon Late Caretaker
HN_3 0/Mon Day HeadNurse
HN_4 0/Mon Early HeadNurse
NU_7 0/Mon Night Caretaker
NU_8 0/Mon Late Nurse
NU_9 0/Mon Early Nurse
NU_10 0/Mon Night Caretaker
NU_11 0/Mon Day Nurse
NU_12 0/Mon Late Caretaker
NU_13 0/Mon Early Caretaker
CT_18 0/Mon Early Caretaker
CT_19 0/Mon Late Caretaker
CT_20 0/Mon Day Caretaker
CT_23 0/Mon Night Caretaker
CT_25 0/Mon Day Caretaker
CT_27 0/Mon Day Caretaker
CT_28 0/Mon Early Caretaker
TR_31 0/Mon Day Trainee
TR_32 0/Mon Night Trainee
TR_34 0/Mon Late Trainee
HN_1 1/Tue Night Caretaker
HN_2 1/Tue Late Nurse
HN_3 1/Tue Day Nurse
HN_4 1/Tue Early Caretaker
NU_7 1/Tue Night Nurse
NU_9 1/Tue Early Nurse
NU_10 1/Tue Night Nurse
NU_11 1/Tue Day Caretaker
NU_12 1/Tue Late Caretaker
NU_15 1/Tue Night Caretaker
CT_18 1/Tue Early Caretaker
CT_19 1/Tue Late Caretaker
CT_21 1/Tue Night Caretaker
CT_22 1/Tue Late Caretaker
CT_25 1/Tue Late Caretaker
CT_27 1/Tue Day Caretaker
CT_28 1/Tue Early Caretaker
TR_32 1/Tue Night Trainee
TR_33 1/Tue Day Trainee
TR_34 1/Tue Late Trainee
HN_0 2/Wed Day Nurse
HN_1 2/Wed Night Nurse
HN_4 2/Wed Day Caretaker
HN_5 2/Wed Late HeadNurse
NU_9 2/Wed Early Nurse
NU_10 2/Wed Night Nurse
NU_11 2/Wed Day Caretaker
NU_12 2/Wed Late Nurse
NU_14 2/Wed Late Caretaker
NU_15 2/Wed Night Caretaker
CT_17 2/Wed Late Caretaker
CT_18 2/Wed Early Caretaker
CT_19 2/Wed Late Caretaker
CT_21 2/Wed Night Caretaker
CT_22 2/Wed Late Caretaker
CT_27 2/Wed Early Caretaker
CT_28 2/Wed Early Caretaker
TR_30 2/Wed Early Trainee
TR_32 2/Wed Night Trainee
TR_33 2/Wed Day Trainee
TR_34 2/Wed Late Trainee
HN_0 3/Thu Day HeadNurse
HN_1 3/Thu Night HeadNurse
HN_4 3/Thu Day Nurse
HN_5 3/Thu Late Caretaker
NU_6 3/Thu Night Nurse
NU_8 3/Thu Day Nurse
NU_9 3/Thu Late Nurse
NU_10 3/Thu Night Caretaker
NU_11 3/Thu Day Caretaker
NU_14 3/Thu Late Nurse
NU_15 3/Thu Night Caretaker
NU_16 3/Thu Early Nurse
CT_17 3/Thu Late Caretaker
CT_18 3/Thu Day Caretaker
CT_20 3/Thu Day Caretaker
CT_21 3/Thu Night Caretaker
CT_22 3/Thu Late Caretaker
CT_26 3/Thu Early Caretaker
CT_27 3/Thu Early Caretaker
CT_28 3/Thu Early Caretaker
TR_30 3/Thu Early Trainee
TR_31 3/Thu Day Trainee
TR_32 3/Thu Night Trainee
TR_33 3/Thu Late Trainee
HN_0 4/Fri Day Nurse
HN_1 4/Fri Night Caretaker
HN_2 4/Fri Early Caretaker
HN_5 4/Fri Late HeadNurse
NU_6 4/Fri Night Nurse
NU_8 4/Fri Day Nurse
NU_9 4/Fri Late Nurse
NU_10 4/Fri Night Caretaker
NU_13 4/Fri Late Caretaker
NU_14 4/Fri Late Caretaker
NU_15 4/Fri Night Caretaker
NU_16 4/Fri Early Nurse
CT_17 4/Fri Late Caretaker
CT_18 4/Fri Day Caretaker
CT_20 4/Fri Day Caretaker
CT_21 4/Fri Night Caretaker
CT_24 4/Fri Late Caretaker
CT_25 4/Fri Early Caretaker
CT_26 4/Fri Early Caretaker
TR_29 4/Fri Early Trainee
TR_30 4/Fri Early Trainee
TR_31 4/Fri Day Trainee
TR_32 4/Fri Night Trainee
TR_33 4/Fri Late Trainee
HN_2 5/Sat Early Nurse
NU_6 5/Sat Night Nurse
NU_8 5/Sat Day Nurse
NU_13 5/Sat Late Nurse
NU_16 5/Sat Early Caretaker
CT_20 5/Sat Day Caretaker
CT_23 5/Sat Night Caretaker
CT_24 5/Sat Late Caretaker
CT_25 5/Sat Early Caretaker
CT_26 5/Sat Day Caretaker
TR_29 5/Sat Early Trainee
TR_31 5/Sat Day Trainee
TR_34 5/Sat Late Trainee
HN_2 6/Sun Early Nurse
NU_6 6/Sun Night Nurse
NU_8 6/Sun Early Caretaker
NU_13 6/Sun Late Nurse
NU_16 6/Sun Day Nurse
CT_20 6/Sun Day Caretaker
CT_23 6/Sun Night Caretaker
CT_24 6/Sun Late Caretaker
CT_25 6/Sun Late Caretaker
CT_26 6/Sun Day Caretaker
TR_29 6/Sun Early Trainee
TR_31 6/Sun Day Trainee
TR_34 6/Sun Night Trainee
HN_2 7/Mon Early HeadNurse
HN_3 7/Mon Day HeadNurse
NU_6 7/Mon Night Nurse
NU_7 7/Mon Day Nurse
NU_8 7/Mon Early Nurse
NU_9 7/Mon Night Caretaker
NU_11 7/Mon Early Caretaker
NU_13 7/Mon Late Nurse
NU_16 7/Mon Day Caretaker
CT_17 7/Mon Night Caretaker
CT_18 7/Mon Early Caretaker
CT_20 7/Mon Day Caretaker
CT_21 7/Mon Late Caretaker
CT_22 7/Mon Late Caretaker
CT_23 7/Mon Night Caretaker
CT_25 7/Mon Late Caretaker
CT_26 7/Mon Day Caretaker
CT_28 7/Mon Early Caretaker
TR_30 7/Mon Late Trainee
TR_32 7/Mon Day Trainee
TR_34 7/Mon Night Trainee
HN_3 8/Tue Day Caretaker
HN_4 8/Tue Night Nurse
HN_5 8/Tue Early Nurse
NU_7 8/Tue Day Nurse
NU_9 8/Tue Night Nurse
NU_11 8/Tue Early Caretaker
NU_12 8/Tue Late Nurse
NU_13 8/Tue Late Caretaker
CT_17 8/Tue Night Caretaker
CT_18 8/Tue Early Caretaker
CT_19 8/Tue Day Caretaker
CT_21 8/Tue Late Caretaker
CT_22 8/Tue Late Caretaker
CT_23 8/Tue Night Caretaker
CT_25 8/Tue Late Caretaker
CT_28 8/Tue Early Caretaker
TR_30 8/Tue Late Trainee
TR_32 8/Tue Day Trainee
TR_34 8/Tue Night Trainee
HN_0 9/Wed Late HeadNurse
HN_3 9/Wed Day HeadNurse
HN_4 9/Wed Night Caretaker
HN_5 9/Wed Early Nurse
NU_7 9/Wed Day Nurse
NU_9 9/Wed Night Nurse
NU_11 9/Wed Early Caretaker
NU_12 9/Wed Late Nurse
NU_14 9/Wed Late Caretaker
NU_15 9/Wed Day Nurse
CT_17 9/Wed Night Caretaker
