SOLUTION
5 n040w8

ASSIGNMENTS = 160
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Thu Day Caretaker
HN_0 Fri Day HeadNurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Tue Late Caretaker
HN_2 Wed Late Caretaker
HN_2 Thu Late HeadNurse
HN_2 Fri Late Nurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early Nurse
HN_3 Wed Early Nurse
HN_3 Thu Early Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early Caretaker
HN_4 Wed Early Caretaker
HN_4 Thu Early Caretaker
HN_4 Fri Early Nurse
HN_5 Wed Night Caretaker
HN_5 Thu Night HeadNurse
HN_5 Fri Night Caretaker
HN_5 Sat Night HeadNurse
HN_5 Sun Night Caretaker
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Caretaker
NU_8 Mon Late Nurse
NU_8 Tue Late Caretaker
NU_8 Fri Day Nurse
NU_8 Sat Day Nurse
NU_8 Sun Day Nurse
NU_9 Thu Early Caretaker
NU_9 Fri Early Caretaker
NU_9 Sat Day Nurse
NU_9 Sun Day Caretaker
NU_10 Mon Early Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Early Caretaker
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Caretaker
NU_11 Wed Early Caretaker
NU_12 Mon Day Nurse
NU_12 Tue Day Caretaker
NU_12 Fri Late Nurse
NU_12 Sat Late Nurse
NU_12 Sun Late Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_13 Sat Early Nurse
NU_13 Sun Early Nurse
NU_14 Mon Late Caretaker
NU_14 Tue Late Caretaker
NU_14 Fri Day Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Day Caretaker
NU_15 Wed Night Nurse
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Nurse
NU_16 Mon Night Nurse
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_16 Thu Night Caretaker
NU_16 Fri Night Nurse
NU_17 Fri Late Caretaker
NU_17 Sat Late Caretaker
NU_17 Sun Night Nurse
CT_18 Thu Night Caretaker
CT_18 Fri Night Caretaker
CT_18 Sat Night Caretaker
CT_18 Sun Night Caretaker
CT_19 Sat Early Caretaker
CT_19 Sun Early Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_24 Mon Early Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_24 Sat Late Caretaker
CT_24 Sun Late Caretaker
CT_25 Wed Day Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_26 Mon Night Caretaker
CT_26 Tue Night Caretaker
CT_26 Wed Night Caretaker
CT_26 Thu Night Caretaker
CT_26 Fri Night Caretaker
CT_27 Mon Night Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
CT_29 Mon Late Caretaker
CT_29 Tue Late Caretaker
CT_29 Wed Late Caretaker
CT_29 Sat Early Caretaker
CT_29 Sun Early Caretaker
CT_30 Mon Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Fri Night Caretaker
CT_30 Sat Night Caretaker
CT_30 Sun Night Caretaker
CT_31 Tue Day Caretaker
CT_31 Wed Day Caretaker
CT_31 Thu Late Caretaker
CT_31 Fri Late Caretaker
TR_32 Tue Day Trainee
TR_32 Wed Day Trainee
TR_32 Thu Late Trainee
TR_32 Fri Late Trainee
TR_33 Mon Day Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Thu Night Trainee
TR_34 Fri Night Trainee
TR_34 Sat Night Trainee
TR_34 Sun Night Trainee
TR_35 Mon Late Trainee
TR_35 Tue Late Trainee
TR_35 Sat Late Trainee
TR_35 Sun Late Trainee
TR_36 Wed Day Trainee
TR_36 Thu Day Trainee
TR_36 Fri Day Trainee
TR_37 Wed Early Trainee
TR_37 Thu Early Trainee
TR_37 Fri Day Trainee
TR_37 Sat Day Trainee
TR_37 Sun Day Trainee
TR_38 Mon Early Trainee
TR_38 Fri Early Trainee
TR_38 Sat Early Trainee
TR_38 Sun Day Trainee
TR_39 Mon Night Trainee
TR_39 Tue Night Trainee
TR_39 Wed Night Trainee
