SOLUTION
1 n030w4

ASSIGNMENTS = 124
HN_0 Mon Late Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day Nurse
HN_0 Sat Late HeadNurse
HN_0 Sun Late Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night HeadNurse
NU_4 Mon Day Nurse
NU_4 Tue Day Nurse
NU_4 Wed Day Nurse
NU_4 Thu Day Nurse
NU_5 Wed Day Caretaker
NU_5 Thu Day Nurse
NU_6 Mon Day Caretaker
NU_6 Tue Day Caretaker
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Mon Night Caretaker
NU_7 Thu Early Caretaker
NU_7 Fri Early Nurse
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Mon Late Caretaker
NU_10 Thu Day Caretaker
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Caretaker
NU_11 Fri Night Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Caretaker
NU_12 Wed Early Nurse
NU_12 Thu Early Caretaker
NU_13 Mon Day Caretaker
NU_13 Tue Day Caretaker
NU_14 Mon Late Caretaker
NU_14 Tue Late Caretaker
NU_14 Fri Early Caretaker
NU_14 Sat Early Caretaker
NU_14 Sun Night Nurse
NU_15 Mon Early Caretaker
NU_15 Thu Late Caretaker
NU_15 Fri Late Caretaker
NU_15 Sat Late Nurse
NU_15 Sun Late Caretaker
NU_16 Tue Day Caretaker
NU_16 Wed Day Caretaker
NU_16 Thu Day Caretaker
CT_17 Mon Early Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Early Caretaker
CT_19 Mon Late Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Sat Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Day Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
TR_25 Mon Early Trainee
TR_25 Tue Early Trainee
TR_25 Sat Day Trainee
TR_25 Sun Day Trainee
TR_26 Mon Night Trainee
TR_26 Fri Early Trainee
TR_26 Sat Early Trainee
TR_26 Sun Early Trainee
TR_27 Wed Day Trainee
TR_27 Thu Day Trainee
TR_27 Fri Day Trainee
TR_28 Mon Day Trainee
TR_28 Thu Late Trainee
TR_28 Fri Late Trainee
TR_28 Sat Late Trainee
TR_28 Sun Late Trainee
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
