ASSIGNMENTS = 1490
HN_0 0/Mon Day HeadNurse
HN_1 0/Mon Late HeadNurse
HN_3 0/Mon Night HeadNurse
HN_5 0/Mon Day HeadNurse
HN_6 0/Mon Early Nurse
HN_7 0/Mon Day Nurse
HN_11 0/Mon Day Nurse
HN_13 0/Mon Night Nurse
HN_15 0/Mon Early Nurse
HN_16 0/Mon Day Nurse
HN_18 0/Mon Late Nurse
HN_19 0/Mon Late Nurse
NU_21 0/Mon Early Caretaker
NU_22 0/Mon Early Caretaker
NU_23 0/Mon Early Caretaker
NU_24 0/Mon Early Caretaker
NU_27 0/Mon Late Caretaker
NU_29 0/Mon Night Nurse
NU_31 0/Mon Early Caretaker
NU_32 0/Mon Day Nurse
NU_33 0/Mon Night Caretaker
NU_34 0/Mon Night Caretaker
NU_35 0/Mon Night Caretaker
NU_38 0/Mon Late Caretaker
CT_42 0/Mon Late Caretaker
CT_47 0/Mon Day Caretaker
CT_49 0/Mon Early Caretaker
CT_50 0/Mon Late Caretaker
CT_51 0/Mon Day Caretaker
CT_52 0/Mon Day Caretaker
CT_54 0/Mon Day Caretaker
CT_57 0/Mon Day Caretaker
CT_60 0/Mon Night Caretaker
CT_61 0/Mon Early Caretaker
CT_62 0/Mon Late Caretaker
CT_65 0/Mon Day Caretaker
CT_66 0/Mon Late Caretaker
CT_68 0/Mon Day Caretaker
CT_70 0/Mon Early Caretaker
CT_73 0/Mon Late Caretaker
CT_74 0/Mon Late Caretaker
CT_75 0/Mon Night Caretaker
CT_77 0/Mon Night Caretaker
TR_80 0/Mon Night Trainee
TR_81 0/Mon Early Trainee
TR_82 0/Mon Late Trainee
TR_84 0/Mon Day Trainee
TR_85 0/Mon Late Trainee
TR_87 0/Mon Night Trainee
TR_90 0/Mon Day Trainee
TR_91 0/Mon Night Trainee
TR_93 0/Mon Late Trainee
TR_94 0/Mon Early Trainee
TR_96 0/Mon Day Trainee
TR_97 0/Mon Day Trainee
TR_98 0/Mon Night Trainee
TR_99 0/Mon Late Trainee
TR_100 0/Mon Early Trainee
TR_101 0/Mon Day Trainee
TR_102 0/Mon Late Trainee
TR_104 0/Mon Early Trainee
TR_105 0/Mon Night Trainee
TR_106 0/Mon Early Trainee
HN_0 1/Tue Day HeadNurse
HN_1 1/Tue Late HeadNurse
HN_2 1/Tue Early HeadNurse
HN_3 1/Tue Night HeadNurse
HN_5 1/Tue Day HeadNurse
HN_6 1/Tue Early HeadNurse
HN_7 1/Tue Day Nurse
HN_10 1/Tue Late HeadNurse
HN_11 1/Tue Day Nurse
HN_14 1/Tue Night HeadNurse
HN_15 1/Tue Early HeadNurse
HN_16 1/Tue Day Nurse
HN_17 1/Tue Early Nurse
HN_18 1/Tue Late Nurse
HN_19 1/Tue Late Nurse
NU_20 1/Tue Night Nurse
NU_21 1/Tue Early Nurse
NU_22 1/Tue Early Nurse
NU_23 1/Tue Early Nurse
NU_30 1/Tue Day Caretaker
NU_33 1/Tue Night Nurse
NU_34 1/Tue Night Nurse
NU_35 1/Tue Night Caretaker
NU_36 1/Tue Night Caretaker
NU_38 1/Tue Late Nurse
NU_39 1/Tue Late Caretaker
CT_40 1/Tue Late Caretaker
CT_45 1/Tue Night Caretaker
CT_47 1/Tue Day Caretaker
CT_49 1/Tue Early Caretaker
CT_50 1/Tue Late Caretaker
CT_51 1/Tue Early Caretaker
CT_52 1/Tue Day Caretaker
CT_53 1/Tue Night Caretaker
CT_54 1/Tue Day Caretaker
CT_57 1/Tue Day Caretaker
CT_59 1/Tue Night Caretaker
CT_60 1/Tue Night Caretaker
CT_62 1/Tue Late Caretaker
CT_65 1/Tue Day Caretaker
CT_66 1/Tue Late Caretaker
CT_68 1/Tue Day Caretaker
CT_70 1/Tue Early Caretaker
CT_73 1/Tue Late Caretaker
CT_74 1/Tue Late Caretaker
CT_75 1/Tue Night Caretaker
CT_77 1/Tue Night Caretaker
TR_80 1/Tue Night Trainee
TR_81 1/Tue Early Trainee
TR_82 1/Tue Late Trainee
TR_83 1/Tue Night Trainee
TR_84 1/Tue Day Trainee
TR_85 1/Tue Late Trainee
TR_87 1/Tue Night Trainee
TR_91 1/Tue Night Trainee
TR_93 1/Tue Late Trainee
TR_94 1/Tue Early Trainee
TR_96 1/Tue Day Trainee
TR_97 1/Tue Day Trainee
TR_101 1/Tue Day Trainee
TR_105 1/Tue Night Trainee
TR_106 1/Tue Early Trainee
TR_107 1/Tue Early Trainee
HN_0 2/Wed Day HeadNurse
HN_2 2/Wed Early HeadNurse
HN_3 2/Wed Night HeadNurse
HN_6 2/Wed Late HeadNurse
HN_7 2/Wed Early Nurse
HN_8 2/Wed Day Nurse
HN_10 2/Wed Late Nurse
HN_14 2/Wed Night HeadNurse
HN_16 2/Wed Day Nurse
HN_17 2/Wed Early Nurse
HN_18 2/Wed Late Nurse
HN_19 2/Wed Late Nurse
NU_20 2/Wed Night Nurse
NU_21 2/Wed Day Nurse
NU_23 2/Wed Early Caretaker
NU_26 2/Wed Day Caretaker
NU_30 2/Wed Day Caretaker
NU_33 2/Wed Night Nurse
NU_34 2/Wed Night Nurse
NU_36 2/Wed Night Caretaker
NU_39 2/Wed Late Nurse
CT_40 2/Wed Late Caretaker
CT_44 2/Wed Early Caretaker
CT_45 2/Wed Night Caretaker
CT_47 2/Wed Day Caretaker
CT_49 2/Wed Early Caretaker
CT_50 2/Wed Late Caretaker
CT_51 2/Wed Early Caretaker
CT_52 2/Wed Early Caretaker
CT_53 2/Wed Night Caretaker
CT_54 2/Wed Day Caretaker
CT_57 2/Wed Day Caretaker
CT_59 2/Wed Night Caretaker
CT_63 2/Wed Early Caretaker
CT_64 2/Wed Early Caretaker
CT_65 2/Wed Late Caretaker
CT_66 2/Wed Late Caretaker
CT_67 2/Wed Day Caretaker
CT_68 2/Wed Day Caretaker
CT_70 2/Wed Day Caretaker
CT_75 2/Wed Night Caretaker
CT_76 2/Wed Early Caretaker
CT_77 2/Wed Night Caretaker
CT_78 2/Wed Late Caretaker
TR_80 2/Wed Night Trainee
TR_81 2/Wed Early Trainee
TR_82 2/Wed Late Trainee
TR_83 2/Wed Night Trainee
TR_84 2/Wed Day Trainee
TR_86 2/Wed Day Trainee
TR_87 2/Wed Night Trainee
TR_88 2/Wed Early Trainee
TR_89 2/Wed Early Trainee
TR_91 2/Wed Night Trainee
TR_93 2/Wed Late Trainee
TR_94 2/Wed Early Trainee
TR_96 2/Wed Day Trainee
TR_101 2/Wed Day Trainee
TR_105 2/Wed Night Trainee
TR_106 2/Wed Early Trainee
TR_107 2/Wed Early Trainee
TR_109 2/Wed Day Trainee
HN_0 3/Thu Day HeadNurse
HN_3 3/Thu Night HeadNurse
HN_6 3/Thu Late HeadNurse
HN_7 3/Thu Early Nurse
HN_8 3/Thu Day Nurse
HN_10 3/Thu Late HeadNurse
HN_14 3/Thu Night Nurse
HN_16 3/Thu Day Nurse
HN_17 3/Thu Late HeadNurse
HN_19 3/Thu Late Nurse
NU_20 3/Thu Night Nurse
NU_21 3/Thu Day Nurse
NU_25 3/Thu Day Nurse
NU_26 3/Thu Day Caretaker
NU_30 3/Thu Early Nurse
NU_32 3/Thu Night Nurse
NU_33 3/Thu Night Caretaker
NU_36 3/Thu Night Caretaker
NU_39 3/Thu Late Nurse
CT_42 3/Thu Late Caretaker
CT_43 3/Thu Late Caretaker
CT_44 3/Thu Early Caretaker
CT_45 3/Thu Night Caretaker
CT_46 3/Thu Day Caretaker
CT_47 3/Thu Day Caretaker
CT_48 3/Thu Day Caretaker
CT_49 3/Thu Late Caretaker
CT_50 3/Thu Late Caretaker
CT_52 3/Thu Early Caretaker
CT_53 3/Thu Night Caretaker
CT_54 3/Thu Day Caretaker
CT_55 3/Thu Day Caretaker
CT_59 3/Thu Night Caretaker
CT_63 3/Thu Early Caretaker
CT_64 3/Thu Early Caretaker
CT_65 3/Thu Late Caretaker
CT_67 3/Thu Day Caretaker
CT_70 3/Thu Day Caretaker
CT_71 3/Thu Early Caretaker
CT_72 3/Thu Day Caretaker
CT_75 3/Thu Night Caretaker
CT_76 3/Thu Early Caretaker
CT_77 3/Thu Night Caretaker
CT_78 3/Thu Late Caretaker
TR_80 3/Thu Night Trainee
TR_83 3/Thu Night Trainee
TR_84 3/Thu Early Trainee
TR_86 3/Thu Day Trainee
TR_87 3/Thu Night Trainee
TR_88 3/Thu Early Trainee
TR_89 3/Thu Early Trainee
TR_91 3/Thu Night Trainee
TR_92 3/Thu Late Trainee
TR_95 3/Thu Late Trainee
TR_96 3/Thu Early Trainee
TR_100 3/Thu Late Trainee
TR_101 3/Thu Day Trainee
TR_104 3/Thu Day Trainee
