SOLUTION
2 n110w4

ASSIGNMENTS = 369
HN_0 Mon Late Nurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Sun Late HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Day HeadNurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early Nurse
HN_3 Wed Early HeadNurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late Nurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Day Nurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night HeadNurse
HN_6 Sat Night HeadNurse
HN_6 Sun Night HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day Nurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late Nurse
HN_8 Mon Early Nurse
HN_8 Tue Late Nurse
HN_8 Wed Late HeadNurse
HN_9 Mon Night HeadNurse
HN_9 Tue Night Nurse
HN_9 Wed Night HeadNurse
HN_9 Thu Night HeadNurse
HN_9 Fri Night HeadNurse
HN_10 Wed Early HeadNurse
HN_10 Thu Early HeadNurse
HN_10 Fri Day Nurse
HN_10 Sat Day Nurse
HN_10 Sun Day HeadNurse
HN_11 Mon Late Nurse
HN_11 Tue Late Nurse
HN_11 Fri Early HeadNurse
HN_11 Sat Early HeadNurse
HN_12 Mon Night HeadNurse
HN_12 Tue Night Nurse
HN_12 Wed Night Nurse
HN_13 Mon Early Nurse
HN_13 Tue Early Nurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late Nurse
HN_14 Mon Day HeadNurse
HN_15 Mon Day Nurse
HN_15 Tue Late Nurse
HN_15 Wed Late Nurse
HN_16 Mon Day Nurse
HN_16 Tue Day Nurse
HN_16 Wed Day Nurse
HN_16 Sat Early Nurse
HN_16 Sun Early Nurse
HN_17 Mon Night Nurse
HN_18 Wed Early Nurse
HN_18 Thu Early Nurse
HN_18 Fri Early Nurse
HN_19 Tue Day Nurse
HN_19 Wed Day Nurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
NU_20 Mon Early Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_22 Wed Day Caretaker
NU_22 Thu Day Caretaker
NU_22 Fri Day Nurse
NU_24 Mon Night Nurse
NU_24 Tue Night Caretaker
NU_24 Wed Night Nurse
NU_24 Thu Night Nurse
NU_24 Fri Night Nurse
NU_25 Mon Late Nurse
NU_25 Tue Late Caretaker
NU_25 Wed Late Nurse
NU_25 Thu Late Nurse
NU_26 Sat Late Nurse
NU_26 Sun Late Nurse
NU_27 Mon Day Nurse
NU_27 Tue Day Nurse
NU_27 Sun Late Nurse
NU_28 Mon Late Caretaker
NU_28 Tue Late Caretaker
NU_28 Wed Late Nurse
NU_29 Mon Day Caretaker
NU_29 Tue Day Caretaker
NU_29 Wed Day Caretaker
NU_30 Mon Night Nurse
NU_31 Fri Day Caretaker
NU_31 Sat Day Nurse
NU_31 Sun Day Nurse
NU_32 Mon Night Caretaker
NU_32 Tue Night Caretaker
NU_32 Wed Night Caretaker
NU_32 Thu Night Nurse
NU_32 Fri Night Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
NU_33 Wed Early Caretaker
NU_33 Thu Early Nurse
NU_33 Fri Early Caretaker
NU_34 Sat Early Caretaker
NU_34 Sun Early Nurse
NU_35 Mon Early Caretaker
NU_35 Tue Early Caretaker
NU_35 Wed Late Caretaker
NU_35 Thu Late Caretaker
NU_36 Mon Late Caretaker
NU_37 Mon Day Caretaker
NU_37 Tue Day Caretaker
NU_37 Wed Late Caretaker
NU_37 Thu Late Caretaker
NU_38 Wed Early Caretaker
NU_38 Thu Early Caretaker
NU_38 Fri Early Caretaker
NU_39 Wed Late Caretaker
NU_39 Thu Late Caretaker
NU_39 Fri Night Nurse
NU_39 Sat Night Nurse
NU_39 Sun Night Nurse
CT_40 Tue Early Caretaker
CT_40 Wed Early Caretaker
CT_41 Mon Late Caretaker
CT_41 Tue Late Caretaker
CT_42 Wed Late Caretaker
CT_42 Thu Late Caretaker
CT_42 Fri Late Caretaker
CT_43 Fri Late Caretaker
CT_43 Sat Late Caretaker
CT_43 Sun Late Caretaker
CT_44 Mon Late Caretaker
CT_45 Mon Early Caretaker
CT_45 Fri Day Caretaker
CT_45 Sat Day Caretaker
CT_45 Sun Day Caretaker
CT_46 Mon Day Caretaker
CT_46 Tue Day Caretaker
CT_46 Wed Day Caretaker
CT_47 Mon Night Caretaker
CT_47 Tue Night Caretaker
CT_47 Wed Night Caretaker
CT_47 Thu Night Caretaker
CT_47 Fri Night Caretaker
CT_48 Mon Late Caretaker
CT_48 Tue Late Caretaker
CT_48 Wed Late Caretaker
CT_49 Mon Early Caretaker
CT_49 Tue Early Caretaker
CT_49 Wed Early Caretaker
CT_49 Sat Day Caretaker
CT_49 Sun Day Caretaker
CT_50 Mon Day Caretaker
CT_50 Fri Day Caretaker
CT_50 Sat Day Caretaker
CT_50 Sun Early Caretaker
CT_51 Fri Night Caretaker
CT_51 Sat Night Caretaker
CT_51 Sun Night Caretaker
CT_52 Tue Night Caretaker
CT_52 Wed Night Caretaker
CT_52 Thu Night Caretaker
CT_52 Fri Night Caretaker
CT_53 Mon Night Caretaker
CT_54 Mon Night Caretaker
CT_54 Tue Night Caretaker
CT_54 Wed Night Caretaker
CT_54 Thu Night Caretaker
CT_54 Fri Night Caretaker
CT_55 Thu Day Caretaker
CT_55 Fri Day Caretaker
CT_56 Tue Early Caretaker
CT_56 Wed Early Caretaker
CT_57 Fri Late Caretaker
CT_57 Sat Late Caretaker
CT_57 Sun Late Caretaker
CT_58 Mon Late Caretaker
CT_58 Tue Late Caretaker
CT_59 Wed Night Caretaker
CT_59 Thu Night Caretaker
CT_59 Fri Night Caretaker
CT_59 Sat Night Caretaker
CT_59 Sun Night Caretaker
CT_60 Fri Night Caretaker
CT_60 Sat Night Caretaker
CT_60 Sun Night Caretaker
CT_61 Mon Late Caretaker
CT_61 Tue Late Caretaker
CT_62 Wed Early Caretaker
CT_62 Thu Early Caretaker
CT_62 Fri Early Caretaker
CT_63 Mon Night Caretaker
CT_63 Tue Night Caretaker
CT_63 Wed Night Caretaker
