ASSIGNMENTS = 1494
HN_2 0/Mon Day HeadNurse
HN_3 0/Mon Night HeadNurse
HN_6 0/Mon Day HeadNurse
HN_8 0/Mon Late HeadNurse
HN_9 0/Mon Early HeadNurse
HN_11 0/Mon Day Nurse
HN_15 0/Mon Day Nurse
HN_16 0/Mon Early Nurse
HN_17 0/Mon Night HeadNurse
HN_19 0/Mon Night Nurse
NU_21 0/Mon Early Nurse
NU_22 0/Mon Early Caretaker
NU_27 0/Mon Day Nurse
NU_29 0/Mon Late Nurse
NU_32 0/Mon Night Nurse
NU_36 0/Mon Day Caretaker
NU_37 0/Mon Day Caretaker
NU_38 0/Mon Late Nurse
NU_39 0/Mon Day Caretaker
CT_40 0/Mon Late Caretaker
CT_42 0/Mon Day Caretaker
CT_47 0/Mon Early Caretaker
CT_49 0/Mon Early Caretaker
CT_50 0/Mon Late Caretaker
CT_52 0/Mon Night Caretaker
CT_54 0/Mon Night Caretaker
CT_55 0/Mon Late Caretaker
CT_60 0/Mon Late Caretaker
CT_62 0/Mon Day Caretaker
CT_63 0/Mon Night Caretaker
CT_64 0/Mon Night Caretaker
CT_65 0/Mon Day Caretaker
CT_66 0/Mon Night Caretaker
CT_67 0/Mon Early Caretaker
CT_68 0/Mon Early Caretaker
CT_70 0/Mon Early Caretaker
CT_73 0/Mon Day Caretaker
CT_76 0/Mon Night Caretaker
CT_77 0/Mon Night Caretaker
CT_78 0/Mon Late Caretaker
TR_81 0/Mon Day Trainee
TR_83 0/Mon Day Trainee
TR_84 0/Mon Early Trainee
TR_88 0/Mon Day Trainee
TR_89 0/Mon Late Trainee
TR_90 0/Mon Night Trainee
TR_94 0/Mon Day Trainee
TR_96 0/Mon Early Trainee
TR_97 0/Mon Late Trainee
TR_99 0/Mon Late Trainee
TR_100 0/Mon Night Trainee
TR_101 0/Mon Night Trainee
TR_104 0/Mon Late Trainee
TR_105 0/Mon Night Trainee
TR_106 0/Mon Early Trainee
TR_107 0/Mon Night Trainee
TR_109 0/Mon Late Trainee
HN_0 1/Tue Early HeadNurse
HN_2 1/Tue Day Nurse
HN_5 1/Tue Day Nurse
HN_6 1/Tue Late HeadNurse
HN_7 1/Tue Early Nurse
HN_8 1/Tue Late Nurse
HN_9 1/Tue Early Nurse
HN_11 1/Tue Day Nurse
HN_12 1/Tue Night HeadNurse
HN_13 1/Tue Late Nurse
HN_16 1/Tue Early Nurse
HN_17 1/Tue Night Nurse
HN_19 1/Tue Night Nurse
NU_22 1/Tue Early Caretaker
NU_27 1/Tue Day Caretaker
NU_30 1/Tue Night Nurse
NU_32 1/Tue Night Nurse
NU_36 1/Tue Day Caretaker
NU_38 1/Tue Late Nurse
NU_39 1/Tue Late Caretaker
CT_40 1/Tue Late Caretaker
CT_43 1/Tue Late Caretaker
CT_44 1/Tue Day Caretaker
CT_45 1/Tue Early Caretaker
CT_48 1/Tue Night Caretaker
CT_49 1/Tue Early Caretaker
CT_50 1/Tue Late Caretaker
CT_52 1/Tue Night Caretaker
CT_54 1/Tue Night Caretaker
CT_55 1/Tue Late Caretaker
CT_58 1/Tue Early Caretaker
CT_59 1/Tue Night Caretaker
CT_61 1/Tue Late Caretaker
CT_62 1/Tue Day Caretaker
CT_63 1/Tue Night Caretaker
CT_65 1/Tue Day Caretaker
CT_67 1/Tue Early Caretaker
CT_68 1/Tue Early Caretaker
CT_70 1/Tue Early Caretaker
CT_73 1/Tue Day Caretaker
CT_77 1/Tue Night Caretaker
TR_81 1/Tue Day Trainee
TR_84 1/Tue Early Trainee
TR_85 1/Tue Day Trainee
TR_86 1/Tue Early Trainee
TR_87 1/Tue Early Trainee
TR_88 1/Tue Day Trainee
TR_89 1/Tue Late Trainee
TR_94 1/Tue Day Trainee
TR_96 1/Tue Early Trainee
TR_97 1/Tue Late Trainee
TR_98 1/Tue Night Trainee
TR_99 1/Tue Late Trainee
TR_100 1/Tue Night Trainee
TR_101 1/Tue Night Trainee
TR_104 1/Tue Late Trainee
TR_107 1/Tue Night Trainee
TR_108 1/Tue Late Trainee
TR_109 1/Tue Late Trainee
HN_0 2/Wed Early HeadNurse
HN_1 2/Wed Late HeadNurse
HN_5 2/Wed Day HeadNurse
HN_6 2/Wed Late HeadNurse
HN_7 2/Wed Early HeadNurse
HN_8 2/Wed Late Nurse
HN_9 2/Wed Early Nurse
HN_10 2/Wed Day HeadNurse
HN_12 2/Wed Night HeadNurse
HN_13 2/Wed Late Nurse
HN_16 2/Wed Early Nurse
HN_17 2/Wed Night HeadNurse
HN_18 2/Wed Late Nurse
HN_19 2/Wed Night Nurse
NU_22 2/Wed Day Nurse
NU_23 2/Wed Early Caretaker
NU_26 2/Wed Early Caretaker
NU_27 2/Wed Day Nurse
NU_30 2/Wed Night Nurse
NU_31 2/Wed Day Nurse
NU_32 2/Wed Night Nurse
NU_33 2/Wed Late Caretaker
NU_34 2/Wed Night Caretaker
NU_35 2/Wed Day Caretaker
NU_36 2/Wed Day Caretaker
NU_39 2/Wed Late Caretaker
CT_43 2/Wed Late Caretaker
CT_44 2/Wed Day Caretaker
CT_45 2/Wed Early Caretaker
CT_46 2/Wed Night Caretaker
CT_48 2/Wed Night Caretaker
CT_49 2/Wed Late Caretaker
CT_51 2/Wed Day Caretaker
CT_52 2/Wed Night Caretaker
CT_58 2/Wed Early Caretaker
CT_59 2/Wed Night Caretaker
CT_61 2/Wed Late Caretaker
CT_62 2/Wed Day Caretaker
CT_63 2/Wed Night Caretaker
CT_65 2/Wed Day Caretaker
CT_68 2/Wed Early Caretaker
CT_70 2/Wed Early Caretaker
CT_71 2/Wed Late Caretaker
CT_73 2/Wed Day Caretaker
CT_75 2/Wed Night Caretaker
CT_76 2/Wed Early Caretaker
CT_77 2/Wed Night Caretaker
TR_80 2/Wed Early Trainee
TR_81 2/Wed Late Trainee
TR_82 2/Wed Early Trainee
TR_84 2/Wed Early Trainee
TR_85 2/Wed Day Trainee
TR_86 2/Wed Early Trainee
TR_87 2/Wed Early Trainee
TR_88 2/Wed Day Trainee
TR_91 2/Wed Late Trainee
TR_93 2/Wed Day Trainee
TR_94 2/Wed Day Trainee
TR_96 2/Wed Day Trainee
TR_98 2/Wed Night Trainee
TR_99 2/Wed Late Trainee
