SOLUTION
0 n110w4

ASSIGNMENTS = 374
HN_0 Tue Early HeadNurse
HN_0 Wed Early HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day Nurse
HN_2 Sun Day HeadNurse
HN_3 Mon Night HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_5 Tue Day Nurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Wed Late HeadNurse
HN_7 Tue Early Nurse
HN_7 Wed Early HeadNurse
HN_7 Thu Early HeadNurse
HN_7 Fri Day Nurse
HN_7 Sat Day Nurse
HN_7 Sun Early HeadNurse
HN_8 Mon Late HeadNurse
HN_8 Tue Late Nurse
HN_8 Wed Late Nurse
HN_8 Thu Late Nurse
HN_9 Mon Early HeadNurse
HN_9 Tue Early Nurse
HN_9 Wed Early Nurse
HN_9 Thu Early Nurse
HN_9 Fri Early HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Day Nurse
HN_10 Fri Early HeadNurse
HN_10 Sat Early Nurse
HN_10 Sun Day HeadNurse
HN_11 Mon Day Nurse
HN_11 Tue Day Nurse
HN_11 Sun Early HeadNurse
HN_12 Tue Night HeadNurse
HN_12 Wed Night HeadNurse
HN_12 Thu Night Nurse
HN_12 Fri Night Nurse
HN_13 Tue Late Nurse
HN_13 Wed Late Nurse
HN_13 Thu Late Nurse
HN_13 Fri Late HeadNurse
HN_14 Fri Early Nurse
HN_14 Sat Early Nurse
HN_14 Sun Late HeadNurse
HN_15 Mon Day Nurse
HN_15 Sat Late Nurse
HN_15 Sun Late HeadNurse
HN_16 Mon Early Nurse
HN_16 Tue Early Nurse
HN_16 Wed Early Nurse
HN_16 Thu Early Nurse
HN_16 Fri Early Nurse
HN_17 Mon Night HeadNurse
HN_17 Tue Night Nurse
HN_17 Wed Night HeadNurse
HN_17 Thu Night Nurse
HN_18 Wed Late Nurse
HN_18 Thu Late Nurse
HN_18 Fri Late Nurse
HN_19 Mon Night Nurse
HN_19 Tue Night Nurse
HN_19 Wed Night Nurse
NU_20 Fri Day Nurse
NU_20 Sat Day Caretaker
NU_20 Sun Early Nurse
NU_21 Mon Early Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_21 Sat Late Nurse
NU_21 Sun Late Nurse
NU_22 Mon Early Caretaker
NU_22 Tue Early Caretaker
NU_22 Wed Day Nurse
NU_22 Thu Day Nurse
NU_22 Fri Day Nurse
NU_23 Wed Early Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Early Nurse
NU_26 Wed Early Caretaker
NU_26 Thu Early Caretaker
NU_27 Mon Day Nurse
NU_27 Tue Day Caretaker
