SOLUTION
4 n030w8

ASSIGNMENTS = 112
HN_0 Mon Day Caretaker
HN_0 Tue Day Caretaker
HN_0 Wed Day HeadNurse
HN_0 Sat Early Nurse
HN_0 Sun Early Nurse
HN_1 Thu Late Nurse
HN_1 Fri Late Nurse
HN_2 Mon Early Nurse
HN_2 Tue Early Nurse
HN_2 Sat Late Nurse
HN_2 Sun Late HeadNurse
HN_3 Wed Early Nurse
HN_3 Thu Early HeadNurse
HN_3 Fri Early Nurse
NU_4 Mon Day Nurse
NU_4 Tue Day Nurse
NU_5 Mon Late Nurse
NU_5 Tue Late Nurse
NU_6 Mon Night Nurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_7 Thu Night Caretaker
NU_7 Fri Night Caretaker
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Mon Day Caretaker
NU_8 Tue Day Caretaker
NU_8 Wed Day Nurse
NU_8 Thu Day Nurse
NU_8 Fri Day Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Day Caretaker
NU_10 Mon Late Caretaker
NU_10 Tue Late Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Nurse
NU_11 Wed Early Caretaker
NU_11 Thu Late Caretaker
NU_11 Fri Late Caretaker
NU_12 Thu Early Nurse
NU_12 Fri Early Caretaker
NU_12 Sat Late Caretaker
NU_12 Sun Late Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Nurse
NU_13 Thu Late Caretaker
NU_14 Mon Early Caretaker
NU_14 Tue Early Caretaker
NU_14 Wed Late Caretaker
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Caretaker
NU_15 Sat Early Caretaker
NU_15 Sun Early Caretaker
NU_16 Tue Day Caretaker
NU_16 Wed Day Caretaker
NU_16 Thu Day Caretaker
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_22 Fri Early Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Sat Day Caretaker
CT_24 Sun Day Caretaker
TR_25 Mon Late Trainee
TR_25 Fri Night Trainee
TR_25 Sat Night Trainee
TR_25 Sun Night Trainee
TR_26 Mon Early Trainee
TR_26 Tue Early Trainee
TR_26 Sat Early Trainee
TR_26 Sun Early Trainee
TR_27 Wed Late Trainee
TR_27 Thu Late Trainee
TR_28 Mon Night Trainee
TR_28 Tue Night Trainee
TR_28 Wed Night Trainee
TR_28 Sat Late Trainee
TR_28 Sun Late Trainee
TR_29 Wed Day Trainee
TR_29 Thu Day Trainee
