SOLUTION
1 n040w8

ASSIGNMENTS = 157
HN_0 Mon Early HeadNurse
HN_0 Thu Late Nurse
HN_0 Fri Late Nurse
HN_0 Sat Late Caretaker
HN_0 Sun Late HeadNurse
HN_1 Mon Late Caretaker
HN_1 Tue Late Nurse
HN_2 Tue Day HeadNurse
HN_2 Wed Day Nurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early Nurse
HN_3 Mon Day Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night Nurse
HN_4 Mon Night Caretaker
HN_4 Tue Night HeadNurse
HN_4 Wed Night Nurse
HN_4 Thu Night HeadNurse
HN_5 Wed Early Caretaker
HN_5 Thu Early Caretaker
HN_5 Fri Day Nurse
HN_5 Sat Day Nurse
HN_5 Sun Early HeadNurse
NU_6 Mon Late Nurse
NU_6 Tue Late Caretaker
NU_6 Wed Late Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Caretaker
NU_7 Thu Day Nurse
NU_8 Mon Night Nurse
NU_8 Thu Day Caretaker
NU_8 Fri Day Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Late Caretaker
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Nurse
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Nurse
NU_12 Thu Night Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Caretaker
NU_14 Mon Early Nurse
NU_14 Tue Early Nurse
NU_14 Wed Day Caretaker
NU_14 Thu Day Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Early Caretaker
NU_15 Sun Day Nurse
NU_16 Mon Day Caretaker
NU_16 Tue Day Nurse
NU_16 Fri Early Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Nurse
NU_17 Mon Early Caretaker
NU_17 Tue Early Caretaker
NU_17 Wed Early Nurse
CT_18 Tue Night Caretaker
CT_18 Wed Night Caretaker
CT_18 Thu Night Caretaker
CT_18 Fri Night Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_20 Mon Night Caretaker
CT_20 Sat Late Caretaker
CT_20 Sun Late Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_21 Thu Late Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Tue Night Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_24 Mon Day Caretaker
CT_24 Tue Day Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_25 Mon Late Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_25 Sat Night Caretaker
CT_25 Sun Night Caretaker
CT_26 Mon Late Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_26 Sat Late Caretaker
CT_26 Sun Late Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_27 Thu Late Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Late Caretaker
CT_28 Fri Late Caretaker
CT_29 Mon Early Caretaker
CT_29 Thu Day Caretaker
CT_29 Fri Day Caretaker
CT_29 Sat Day Caretaker
CT_29 Sun Early Caretaker
CT_30 Mon Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Fri Day Caretaker
CT_30 Sat Day Caretaker
CT_30 Sun Day Caretaker
CT_31 Mon Night Caretaker
CT_31 Tue Night Caretaker
CT_31 Wed Night Caretaker
CT_31 Thu Night Caretaker
TR_32 Mon Day Trainee
TR_32 Tue Day Trainee
TR_32 Wed Day Trainee
TR_32 Thu Day Trainee
TR_33 Fri Early Trainee
TR_33 Sat Early Trainee
TR_33 Sun Day Trainee
TR_34 Tue Late Trainee
TR_34 Wed Late Trainee
TR_34 Thu Late Trainee
TR_34 Fri Late Trainee
TR_35 Mon Day Trainee
TR_35 Thu Day Trainee
TR_35 Fri Day Trainee
TR_35 Sat Late Trainee
TR_35 Sun Late Trainee
TR_36 Mon Early Trainee
TR_36 Tue Early Trainee
TR_36 Wed Early Trainee
TR_37 Sat Day Trainee
TR_37 Sun Day Trainee
TR_38 Mon Late Trainee
TR_38 Thu Night Trainee
TR_38 Fri Night Trainee
TR_38 Sat Night Trainee
TR_38 Sun Night Trainee
TR_39 Tue Night Trainee
TR_39 Wed Night Trainee
TR_39 Thu Night Trainee
TR_39 Fri Night Trainee
