SOLUTION
1 n110w4

ASSIGNMENTS = 371
HN_0 Mon Night HeadNurse
HN_0 Sat Late HeadNurse
HN_0 Sun Late HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Fri Late HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Day Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
HN_5 Fri Early HeadNurse
HN_6 Mon Late HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Wed Late HeadNurse
HN_6 Thu Late Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Early Nurse
HN_7 Thu Early Nurse
HN_8 Tue Day Nurse
HN_8 Wed Day Nurse
HN_8 Thu Day Nurse
HN_8 Fri Day Nurse
HN_9 Tue Night Nurse
HN_9 Wed Night HeadNurse
HN_9 Thu Night HeadNurse
HN_9 Fri Night HeadNurse
HN_10 Fri Day Nurse
HN_10 Sat Day HeadNurse
HN_10 Sun Night HeadNurse
HN_11 Fri Day Nurse
HN_11 Sat Day HeadNurse
HN_13 Mon Day Nurse
HN_13 Sat Day Nurse
HN_13 Sun Day Nurse
HN_14 Mon Night Nurse
HN_14 Tue Night Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night HeadNurse
HN_15 Mon Late Nurse
HN_15 Tue Late Nurse
HN_15 Sat Early HeadNurse
HN_15 Sun Early Nurse
HN_16 Mon Early HeadNurse
HN_16 Tue Early HeadNurse
HN_16 Wed Late HeadNurse
HN_16 Thu Late Nurse
HN_16 Fri Late Nurse
HN_17 Fri Early Nurse
HN_17 Sat Early HeadNurse
HN_17 Sun Late HeadNurse
HN_18 Mon Night Nurse
HN_18 Tue Night Nurse
HN_18 Wed Night Nurse
HN_18 Thu Night Nurse
HN_18 Fri Night HeadNurse
HN_19 Mon Early Nurse
HN_19 Tue Early Nurse
HN_19 Wed Late Nurse
HN_19 Thu Late Nurse
HN_19 Fri Late Nurse
NU_20 Tue Night Caretaker
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Nurse
NU_22 Thu Late Caretaker
NU_22 Fri Late Caretaker
NU_23 Fri Early Nurse
NU_23 Sat Early Nurse
NU_23 Sun Day Caretaker
NU_24 Mon Late Nurse
NU_24 Tue Late Nurse
NU_24 Wed Late Nurse
NU_25 Mon Late Nurse
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_26 Mon Early Nurse
NU_26 Tue Early Nurse
NU_26 Fri Early Nurse
NU_26 Sat Early Nurse
NU_27 Mon Day Caretaker
NU_27 Tue Day Nurse
NU_28 Mon Day Caretaker
NU_28 Tue Day Caretaker
NU_28 Wed Day Caretaker
NU_28 Thu Early Nurse
NU_28 Fri Early Caretaker
NU_29 Mon Night Nurse
NU_29 Sat Early Caretaker
NU_29 Sun Early Caretaker
NU_30 Wed Early Nurse
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_31 Fri Day Caretaker
NU_31 Sat Day Caretaker
NU_31 Sun Day Caretaker
NU_32 Wed Early Caretaker
NU_32 Thu Early Caretaker
NU_32 Fri Early Caretaker
NU_33 Mon Early Nurse
NU_33 Tue Early Caretaker
NU_33 Wed Early Caretaker
NU_33 Thu Day Nurse
NU_33 Fri Day Caretaker
