ASSIGNMENTS = 2532
HN_1 0/Mon Day Nurse
HN_4 0/Mon Early HeadNurse
HN_6 0/Mon Late Nurse
HN_9 0/Mon Night Nurse
HN_12 0/Mon Late Nurse
HN_13 0/Mon Night Nurse
NU_17 0/Mon Night Caretaker
NU_19 0/Mon Day Nurse
NU_21 0/Mon Early Nurse
NU_22 0/Mon Late Caretaker
NU_28 0/Mon Day Nurse
NU_29 0/Mon Early Nurse
NU_30 0/Mon Early Nurse
NU_31 0/Mon Early Caretaker
NU_32 0/Mon Night Caretaker
CT_36 0/Mon Early Caretaker
CT_37 0/Mon Night Caretaker
CT_38 0/Mon Night Caretaker
CT_39 0/Mon Night Caretaker
CT_40 0/Mon Early Caretaker
CT_42 0/Mon Day Caretaker
CT_43 0/Mon Night Caretaker
CT_44 0/Mon Day Caretaker
CT_46 0/Mon Early Caretaker
CT_47 0/Mon Early Caretaker
CT_50 0/Mon Day Caretaker
CT_52 0/Mon Day Caretaker
CT_57 0/Mon Late Caretaker
CT_58 0/Mon Late Caretaker
CT_60 0/Mon Late Caretaker
CT_64 0/Mon Early Caretaker
CT_65 0/Mon Early Caretaker
CT_68 0/Mon Day Caretaker
CT_69 0/Mon Late Caretaker
CT_70 0/Mon Early Caretaker
CT_74 0/Mon Day Caretaker
TR_75 0/Mon Day Trainee
TR_77 0/Mon Early Trainee
TR_81 0/Mon Late Trainee
TR_82 0/Mon Early Trainee
TR_83 0/Mon Night Trainee
TR_86 0/Mon Night Trainee
TR_87 0/Mon Early Trainee
TR_88 0/Mon Late Trainee
TR_89 0/Mon Day Trainee
TR_92 0/Mon Day Trainee
TR_93 0/Mon Night Trainee
TR_94 0/Mon Day Trainee
HN_2 1/Tue Day HeadNurse
HN_4 1/Tue Early HeadNurse
HN_6 1/Tue Late HeadNurse
HN_12 1/Tue Late Nurse
HN_13 1/Tue Night Nurse
HN_14 1/Tue Day HeadNurse
HN_15 1/Tue Night Nurse
NU_16 1/Tue Late Nurse
NU_17 1/Tue Night Nurse
NU_19 1/Tue Day Nurse
NU_20 1/Tue Night Caretaker
NU_21 1/Tue Early Nurse
NU_22 1/Tue Late Caretaker
NU_25 1/Tue Day Nurse
NU_28 1/Tue Day Nurse
