SOLUTION
0 n110w4

ASSIGNMENTS = 368
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early Nurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Night HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_5 Mon Night Nurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_6 Mon Late HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early HeadNurse
HN_7 Tue Night Nurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night Nurse
HN_7 Fri Night HeadNurse
HN_8 Mon Night Nurse
HN_8 Tue Night Nurse
HN_8 Wed Night Nurse
HN_8 Thu Night Nurse
HN_9 Mon Day HeadNurse
HN_9 Tue Day HeadNurse
HN_9 Wed Day Nurse
HN_10 Wed Night Nurse
HN_10 Thu Night Nurse
HN_10 Fri Night Nurse
HN_10 Sat Night HeadNurse
HN_10 Sun Night HeadNurse
HN_11 Mon Early HeadNurse
HN_11 Tue Early HeadNurse
HN_12 Wed Early HeadNurse
HN_12 Thu Early Nurse
HN_12 Fri Early Nurse
HN_13 Tue Day Nurse
HN_13 Wed Day Nurse
HN_13 Thu Day HeadNurse
HN_13 Fri Day HeadNurse
HN_14 Fri Day Nurse
HN_14 Sat Day Nurse
HN_14 Sun Day HeadNurse
HN_15 Mon Day Nurse
HN_15 Tue Early HeadNurse
HN_15 Wed Early Nurse
HN_16 Mon Late HeadNurse
HN_16 Tue Late Nurse
HN_16 Wed Late HeadNurse
HN_16 Thu Late Nurse
HN_16 Fri Late Nurse
HN_17 Mon Early Nurse
HN_17 Tue Early Nurse
HN_17 Wed Day Nurse
HN_17 Thu Day Nurse
HN_18 Wed Late Nurse
HN_18 Thu Late Nurse
HN_18 Fri Late Nurse
HN_19 Mon Night Nurse
HN_19 Tue Night Nurse
HN_19 Wed Night Nurse
NU_20 Wed Early Nurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_21 Mon Early Nurse
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_21 Sat Day Nurse
NU_21 Sun Day Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Caretaker
NU_22 Thu Early Nurse
NU_22 Fri Early Caretaker
NU_23 Mon Late Nurse
NU_23 Tue Late Nurse
NU_23 Wed Late Nurse
NU_25 Thu Day Nurse
NU_25 Fri Day Nurse
