ASSIGNMENTS = 2530
HN_2 0/Mon Early HeadNurse
HN_4 0/Mon Early Nurse
HN_6 0/Mon Night HeadNurse
HN_9 0/Mon Night Nurse
HN_12 0/Mon Day Nurse
HN_14 0/Mon Late Nurse
HN_15 0/Mon Day Nurse
NU_19 0/Mon Late Nurse
NU_20 0/Mon Night Caretaker
NU_21 0/Mon Day Caretaker
NU_22 0/Mon Early Nurse
NU_23 0/Mon Early Caretaker
NU_24 0/Mon Day Caretaker
NU_26 0/Mon Late Caretaker
NU_32 0/Mon Late Caretaker
CT_35 0/Mon Early Caretaker
CT_36 0/Mon Late Caretaker
CT_37 0/Mon Early Caretaker
CT_38 0/Mon Day Caretaker
CT_41 0/Mon Late Caretaker
CT_42 0/Mon Night Caretaker
CT_44 0/Mon Night Caretaker
CT_45 0/Mon Late Caretaker
CT_48 0/Mon Night Caretaker
CT_49 0/Mon Early Caretaker
CT_50 0/Mon Early Caretaker
CT_52 0/Mon Day Caretaker
CT_53 0/Mon Late Caretaker
CT_55 0/Mon Day Caretaker
CT_60 0/Mon Night Caretaker
CT_63 0/Mon Late Caretaker
CT_65 0/Mon Late Caretaker
CT_70 0/Mon Day Caretaker
CT_74 0/Mon Night Caretaker
TR_77 0/Mon Day Trainee
TR_78 0/Mon Late Trainee
TR_81 0/Mon Night Trainee
TR_82 0/Mon Night Trainee
TR_83 0/Mon Day Trainee
TR_88 0/Mon Early Trainee
TR_91 0/Mon Early Trainee
TR_94 0/Mon Late Trainee
TR_95 0/Mon Late Trainee
TR_96 0/Mon Late Trainee
TR_99 0/Mon Night Trainee
HN_4 1/Tue Early Nurse
HN_5 1/Tue Day HeadNurse
HN_6 1/Tue Night HeadNurse
HN_10 1/Tue Day HeadNurse
HN_12 1/Tue Day Nurse
HN_13 1/Tue Late HeadNurse
HN_15 1/Tue Day Nurse
NU_19 1/Tue Late Nurse
NU_20 1/Tue Night Nurse
NU_22 1/Tue Early Nurse
NU_23 1/Tue Early Caretaker
NU_24 1/Tue Day Nurse
NU_25 1/Tue Night Nurse
NU_26 1/Tue Late Nurse
NU_27 1/Tue Night Caretaker
NU_29 1/Tue Late Nurse
NU_30 1/Tue Day Caretaker
NU_31 1/Tue Early Caretaker
NU_32 1/Tue Late Caretaker
CT_35 1/Tue Early Caretaker
CT_36 1/Tue Late Caretaker
CT_37 1/Tue Early Caretaker
CT_38 1/Tue Day Caretaker
CT_41 1/Tue Late Caretaker
CT_45 1/Tue Late Caretaker
CT_47 1/Tue Day Caretaker
CT_48 1/Tue Night Caretaker
CT_49 1/Tue Early Caretaker
CT_50 1/Tue Early Caretaker
CT_51 1/Tue Night Caretaker
CT_52 1/Tue Day Caretaker
CT_53 1/Tue Late Caretaker
CT_55 1/Tue Day Caretaker
CT_57 1/Tue Day Caretaker
CT_58 1/Tue Late Caretaker
CT_59 1/Tue Early Caretaker
CT_60 1/Tue Night Caretaker
CT_61 1/Tue Day Caretaker
CT_63 1/Tue Late Caretaker
CT_64 1/Tue Night Caretaker
CT_66 1/Tue Day Caretaker
CT_73 1/Tue Night Caretaker
CT_74 1/Tue Night Caretaker
TR_75 1/Tue Night Trainee
TR_76 1/Tue Day Trainee
TR_77 1/Tue Day Trainee
TR_78 1/Tue Late Trainee
TR_81 1/Tue Night Trainee
TR_82 1/Tue Night Trainee
TR_83 1/Tue Day Trainee
TR_85 1/Tue Late Trainee
TR_88 1/Tue Early Trainee
TR_89 1/Tue Night Trainee
TR_91 1/Tue Early Trainee
TR_92 1/Tue Day Trainee
TR_95 1/Tue Late Trainee
TR_96 1/Tue Late Trainee
TR_99 1/Tue Night Trainee
HN_0 2/Wed Late HeadNurse
HN_1 2/Wed Day Nurse
HN_5 2/Wed Day Nurse
HN_6 2/Wed Night HeadNurse
HN_8 2/Wed Early HeadNurse
HN_10 2/Wed Day Nurse
HN_11 2/Wed Day Nurse
HN_13 2/Wed Late HeadNurse
NU_17 2/Wed Early Nurse
NU_18 2/Wed Late Nurse
NU_25 2/Wed Night Nurse
NU_26 2/Wed Late Nurse
NU_27 2/Wed Night Nurse
NU_28 2/Wed Day Caretaker
NU_29 2/Wed Late Caretaker
NU_30 2/Wed Day Caretaker
NU_31 2/Wed Early Nurse
NU_32 2/Wed Late Caretaker
NU_33 2/Wed Early Caretaker
CT_36 2/Wed Late Caretaker
CT_37 2/Wed Early Caretaker
CT_40 2/Wed Early Caretaker
CT_43 2/Wed Day Caretaker
CT_46 2/Wed Early Caretaker
CT_47 2/Wed Day Caretaker
CT_48 2/Wed Night Caretaker
CT_51 2/Wed Night Caretaker
CT_52 2/Wed Early Caretaker
CT_54 2/Wed Day Caretaker
CT_57 2/Wed Day Caretaker
CT_58 2/Wed Late Caretaker
CT_59 2/Wed Early Caretaker
CT_60 2/Wed Night Caretaker
CT_61 2/Wed Day Caretaker
CT_62 2/Wed Late Caretaker
CT_64 2/Wed Night Caretaker
CT_66 2/Wed Day Caretaker
CT_67 2/Wed Late Caretaker
CT_72 2/Wed Day Caretaker
CT_73 2/Wed Night Caretaker
CT_74 2/Wed Night Caretaker
TR_75 2/Wed Night Trainee
TR_76 2/Wed Day Trainee
TR_77 2/Wed Day Trainee
TR_80 2/Wed Early Trainee
TR_81 2/Wed Night Trainee
TR_82 2/Wed Night Trainee
TR_83 2/Wed Late Trainee
TR_85 2/Wed Late Trainee
TR_89 2/Wed Night Trainee
TR_90 2/Wed Day Trainee
TR_92 2/Wed Day Trainee
TR_96 2/Wed Late Trainee
HN_0 3/Thu Late HeadNurse
HN_1 3/Thu Day HeadNurse
HN_5 3/Thu Day HeadNurse
HN_6 3/Thu Night HeadNurse
HN_8 3/Thu Early Nurse
HN_9 3/Thu Night Nurse
HN_11 3/Thu Day Nurse
HN_13 3/Thu Late Nurse
NU_17 3/Thu Early Nurse
NU_18 3/Thu Late Caretaker
NU_21 3/Thu Night Nurse
NU_25 3/Thu Night Nurse
NU_27 3/Thu Night Caretaker
NU_28 3/Thu Day Nurse
NU_30 3/Thu Day Caretaker
NU_31 3/Thu Late Caretaker
NU_33 3/Thu Early Nurse
CT_40 3/Thu Early Caretaker
CT_42 3/Thu Day Caretaker
CT_43 3/Thu Day Caretaker
CT_46 3/Thu Early Caretaker
CT_47 3/Thu Day Caretaker
CT_48 3/Thu Night Caretaker
CT_51 3/Thu Night Caretaker
CT_52 3/Thu Early Caretaker
CT_54 3/Thu Day Caretaker
CT_57 3/Thu Late Caretaker
CT_58 3/Thu Late Caretaker
CT_60 3/Thu Night Caretaker
CT_61 3/Thu Day Caretaker
CT_62 3/Thu Late Caretaker
CT_64 3/Thu Night Caretaker
CT_66 3/Thu Early Caretaker
CT_67 3/Thu Late Caretaker
CT_71 3/Thu Early Caretaker
CT_72 3/Thu Day Caretaker
CT_73 3/Thu Night Caretaker
CT_74 3/Thu Night Caretaker
TR_75 3/Thu Night Trainee
TR_76 3/Thu Day Trainee
TR_79 3/Thu Late Trainee
TR_80 3/Thu Early Trainee
TR_82 3/Thu Night Trainee
TR_83 3/Thu Late Trainee
TR_85 3/Thu Late Trainee
TR_86 3/Thu Early Trainee
TR_89 3/Thu Night Trainee
TR_90 3/Thu Day Trainee
TR_92 3/Thu Early Trainee
TR_96 3/Thu Late Trainee
TR_98 3/Thu Day Trainee
HN_0 4/Fri Late HeadNurse
HN_1 4/Fri Day HeadNurse
HN_4 4/Fri Early HeadNurse
HN_8 4/Fri Early Nurse
HN_9 4/Fri Night HeadNurse
HN_11 4/Fri Day Nurse
HN_13 4/Fri Late Nurse
HN_14 4/Fri Early Nurse
HN_15 4/Fri Day Nurse
NU_16 4/Fri Day Nurse
NU_17 4/Fri Late Nurse
NU_18 4/Fri Late Nurse
NU_21 4/Fri Night Nurse
NU_25 4/Fri Night Nurse
NU_27 4/Fri Night Caretaker
NU_28 4/Fri Day Caretaker
NU_30 4/Fri Day Caretaker
NU_31 4/Fri Late Caretaker
NU_33 4/Fri Early Nurse
CT_35 4/Fri Night Caretaker
CT_38 4/Fri Late Caretaker
CT_39 4/Fri Early Caretaker
CT_40 4/Fri Early Caretaker
CT_42 4/Fri Day Caretaker
CT_43 4/Fri Day Caretaker
CT_44 4/Fri Day Caretaker
CT_46 4/Fri Early Caretaker
CT_51 4/Fri Night Caretaker
CT_52 4/Fri Early Caretaker
CT_54 4/Fri Day Caretaker
CT_56 4/Fri Late Caretaker
CT_57 4/Fri Late Caretaker
CT_58 4/Fri Late Caretaker
CT_61 4/Fri Day Caretaker
CT_62 4/Fri Late Caretaker
CT_64 4/Fri Night Caretaker
CT_66 4/Fri Early Caretaker
CT_71 4/Fri Early Caretaker
CT_72 4/Fri Day Caretaker
CT_73 4/Fri Night Caretaker
CT_74 4/Fri Night Caretaker
TR_75 4/Fri Night Trainee
TR_76 4/Fri Day Trainee
TR_79 4/Fri Late Trainee
TR_86 4/Fri Early Trainee
TR_88 4/Fri Early Trainee
TR_89 4/Fri Night Trainee
TR_90 4/Fri Day Trainee
TR_92 4/Fri Early Trainee
TR_93 4/Fri Night Trainee
TR_96 4/Fri Late Trainee
TR_98 4/Fri Day Trainee
HN_2 5/Sat Night Nurse
HN_3 5/Sat Late HeadNurse
HN_4 5/Sat Early HeadNurse
HN_7 5/Sat Early HeadNurse
HN_9 5/Sat Night Nurse
HN_14 5/Sat Early Nurse
HN_15 5/Sat Day HeadNurse
NU_16 5/Sat Day Nurse
NU_17 5/Sat Late Nurse
NU_20 5/Sat Night Caretaker
NU_21 5/Sat Night Caretaker
NU_33 5/Sat Late Caretaker
NU_34 5/Sat Early Caretaker
CT_35 5/Sat Night Caretaker
CT_37 5/Sat Night Caretaker
CT_38 5/Sat Late Caretaker
CT_39 5/Sat Early Caretaker
CT_42 5/Sat Day Caretaker
CT_43 5/Sat Day Caretaker
CT_44 5/Sat Day Caretaker
CT_50 5/Sat Early Caretaker
CT_56 5/Sat Late Caretaker
CT_68 5/Sat Early Caretaker
CT_69 5/Sat Late Caretaker
CT_72 5/Sat Day Caretaker
TR_84 5/Sat Day Trainee
TR_87 5/Sat Early Trainee
TR_88 5/Sat Early Trainee
TR_90 5/Sat Late Trainee
TR_91 5/Sat Night Trainee
TR_93 5/Sat Night Trainee
TR_97 5/Sat Late Trainee
HN_2 6/Sun Night HeadNurse
HN_3 6/Sun Late HeadNurse
HN_4 6/Sun Day Nurse
HN_7 6/Sun Early Nurse
HN_9 6/Sun Night Nurse
HN_14 6/Sun Early Nurse
HN_15 6/Sun Late Nurse
NU_16 6/Sun Night Nurse
NU_17 6/Sun Late Nurse
NU_20 6/Sun Night Caretaker
NU_21 6/Sun Night Caretaker
NU_33 6/Sun Late Caretaker
NU_34 6/Sun Early Caretaker
CT_35 6/Sun Night Caretaker
CT_37 6/Sun Night Caretaker
CT_38 6/Sun Late Caretaker
CT_39 6/Sun Day Caretaker
CT_42 6/Sun Early Caretaker
CT_43 6/Sun Day Caretaker
CT_44 6/Sun Day Caretaker
CT_50 6/Sun Early Caretaker
CT_56 6/Sun Late Caretaker
CT_68 6/Sun Early Caretaker
CT_69 6/Sun Late Caretaker
CT_72 6/Sun Day Caretaker
TR_84 6/Sun Day Trainee
TR_87 6/Sun Early Trainee
TR_88 6/Sun Early Trainee
TR_90 6/Sun Late Trainee
TR_91 6/Sun Night Trainee
TR_93 6/Sun Night Trainee
TR_97 6/Sun Late Trainee
HN_2 7/Mon Night Nurse
HN_3 7/Mon Late HeadNurse
HN_4 7/Mon Day HeadNurse
HN_6 7/Mon Early HeadNurse
HN_7 7/Mon Late HeadNurse
HN_10 7/Mon Day HeadNurse
HN_12 7/Mon Early Nurse
HN_15 7/Mon Late Nurse
NU_16 7/Mon Night Nurse
NU_18 7/Mon Late Nurse
NU_19 7/Mon Late Caretaker
NU_20 7/Mon Night Caretaker
NU_21 7/Mon Night Caretaker
NU_22 7/Mon Late Caretaker
NU_23 7/Mon Day Nurse
NU_24 7/Mon Day Nurse
NU_26 7/Mon Day Nurse
NU_30 7/Mon Late Caretaker
NU_31 7/Mon Early Nurse
NU_32 7/Mon Night Caretaker
NU_34 7/Mon Early Nurse
CT_35 7/Mon Night Caretaker
CT_37 7/Mon Night Caretaker
CT_39 7/Mon Day Caretaker
CT_42 7/Mon Early Caretaker
CT_43 7/Mon Day Caretaker
CT_45 7/Mon Early Caretaker
CT_46 7/Mon Late Caretaker
CT_48 7/Mon Night Caretaker
CT_49 7/Mon Day Caretaker
CT_50 7/Mon Early Caretaker
CT_52 7/Mon Late Caretaker
CT_53 7/Mon Day Caretaker
CT_55 7/Mon Day Caretaker
CT_60 7/Mon Late Caretaker
CT_62 7/Mon Early Caretaker
CT_65 7/Mon Day Caretaker
CT_69 7/Mon Late Caretaker
CT_70 7/Mon Early Caretaker
CT_71 7/Mon Early Caretaker
CT_74 7/Mon Day Caretaker
TR_78 7/Mon Late Trainee
TR_82 7/Mon Day Trainee
TR_83 7/Mon Day Trainee
TR_84 7/Mon Day Trainee
TR_88 7/Mon Early Trainee
TR_91 7/Mon Night Trainee
TR_93 7/Mon Night Trainee
TR_94 7/Mon Late Trainee
TR_96 7/Mon Night Trainee
TR_97 7/Mon Late Trainee
TR_99 7/Mon Early Trainee
HN_2 8/Tue Night HeadNurse
HN_6 8/Tue Early HeadNurse
HN_7 8/Tue Late Nurse
HN_10 8/Tue Day HeadNurse
HN_11 8/Tue Early Nurse
HN_12 8/Tue Early Nurse
NU_16 8/Tue Night Nurse
NU_18 8/Tue Late Nurse
NU_19 8/Tue Late Caretaker
NU_20 8/Tue Night Nurse
NU_22 8/Tue Late Caretaker
NU_23 8/Tue Day Nurse
NU_24 8/Tue Day Nurse
NU_26 8/Tue Day Caretaker
NU_30 8/Tue Late Caretaker
NU_31 8/Tue Early Caretaker
NU_32 8/Tue Night Nurse
CT_37 8/Tue Night Caretaker
CT_40 8/Tue Night Caretaker
CT_45 8/Tue Early Caretaker
CT_46 8/Tue Late Caretaker
CT_48 8/Tue Night Caretaker
CT_49 8/Tue Day Caretaker
CT_52 8/Tue Late Caretaker
CT_53 8/Tue Day Caretaker
CT_55 8/Tue Day Caretaker
CT_57 8/Tue Night Caretaker
CT_60 8/Tue Late Caretaker
CT_61 8/Tue Day Caretaker
CT_62 8/Tue Early Caretaker
CT_64 8/Tue Early Caretaker
CT_65 8/Tue Day Caretaker
