SOLUTION
3 n070w4

ASSIGNMENTS = 279
HN_0 Mon Early Nurse
HN_0 Tue Early HeadNurse
HN_0 Wed Early Nurse
HN_0 Thu Early HeadNurse
HN_1 Mon Late Nurse
HN_1 Tue Late Nurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Mon Night Nurse
HN_4 Mon Late Nurse
HN_4 Thu Late Nurse
HN_4 Fri Late Nurse
HN_4 Sat Late HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Fri Day HeadNurse
HN_5 Sat Day Nurse
HN_5 Sun Early HeadNurse
HN_6 Thu Early Nurse
HN_6 Fri Early Nurse
HN_6 Sat Early HeadNurse
HN_6 Sun Late Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day HeadNurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day Nurse
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_10 Mon Night Nurse
NU_10 Sat Late Nurse
NU_10 Sun Late Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Fri Early Nurse
NU_11 Sat Early Nurse
NU_11 Sun Early Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_13 Mon Night Nurse
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_14 Wed Early Nurse
NU_14 Thu Early Nurse
NU_15 Wed Late Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Day Nurse
NU_16 Fri Day Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Early Caretaker
NU_18 Fri Early Nurse
NU_19 Thu Night Nurse
NU_19 Fri Night Nurse
NU_19 Sat Night Nurse
NU_19 Sun Night Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Mon Night Caretaker
NU_21 Tue Night Caretaker
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_22 Mon Night Caretaker
NU_22 Tue Night Caretaker
NU_22 Wed Night Caretaker
NU_22 Thu Night Caretaker
NU_22 Fri Night Caretaker
NU_23 Mon Early Caretaker
NU_23 Tue Early Caretaker
NU_23 Wed Day Nurse
NU_23 Thu Day Nurse
NU_23 Fri Day Nurse
NU_24 Mon Late Nurse
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
NU_25 Wed Early Caretaker
NU_25 Thu Late Nurse
NU_25 Fri Late Caretaker
NU_26 Mon Late Nurse
NU_26 Tue Late Nurse
NU_26 Wed Late Nurse
NU_26 Thu Late Nurse
NU_26 Fri Late Caretaker
NU_27 Mon Late Caretaker
NU_27 Thu Day Nurse
NU_27 Fri Day Nurse
NU_27 Sat Day Nurse
NU_27 Sun Early Caretaker
NU_28 Mon Early Caretaker
NU_28 Tue Early Caretaker
NU_29 Wed Day Caretaker
NU_29 Thu Day Caretaker
NU_29 Fri Day Caretaker
NU_30 Mon Day Nurse
NU_30 Tue Day Nurse
NU_30 Wed Day Caretaker
NU_31 Mon Night Caretaker
NU_31 Tue Night Caretaker
NU_31 Wed Night Caretaker
NU_31 Thu Night Caretaker
NU_31 Fri Night Caretaker
NU_32 Mon Day Caretaker
NU_32 Tue Day Caretaker
NU_32 Wed Early Caretaker
NU_32 Thu Early Caretaker
NU_33 Mon Late Caretaker
NU_33 Tue Late Nurse
NU_33 Wed Late Caretaker
NU_33 Sat Day Caretaker
