ASSIGNMENTS = 916
HN_0 0/Mon Day HeadNurse
NU_4 0/Mon Early Nurse
NU_5 0/Mon Day Nurse
NU_6 0/Mon Night Nurse
NU_7 0/Mon Day Nurse
NU_8 0/Mon Late Nurse
NU_9 0/Mon Day Caretaker
NU_10 0/Mon Day Caretaker
NU_12 0/Mon Early Caretaker
NU_13 0/Mon Early Caretaker
NU_14 0/Mon Night Caretaker
NU_15 0/Mon Night Caretaker
CT_19 0/Mon Late Caretaker
CT_22 0/Mon Day Caretaker
CT_23 0/Mon Early Caretaker
TR_25 0/Mon Early Trainee
TR_27 0/Mon Night Trainee
TR_29 0/Mon Late Trainee
HN_0 1/Tue Day Nurse
HN_2 1/Tue Late Nurse
NU_4 1/Tue Early Nurse
NU_5 1/Tue Day Nurse
NU_7 1/Tue Late Caretaker
NU_8 1/Tue Late Caretaker
NU_9 1/Tue Day Caretaker
NU_10 1/Tue Day Caretaker
NU_12 1/Tue Early Caretaker
NU_13 1/Tue Early Caretaker
NU_14 1/Tue Night Nurse
NU_15 1/Tue Night Caretaker
CT_19 1/Tue Late Caretaker
CT_20 1/Tue Night Caretaker
CT_22 1/Tue Day Caretaker
CT_23 1/Tue Early Caretaker
TR_27 1/Tue Night Trainee
TR_29 1/Tue Late Trainee
HN_0 2/Wed Day HeadNurse
HN_2 2/Wed Late Nurse
NU_7 2/Wed Late Nurse
NU_9 2/Wed Day Nurse
NU_10 2/Wed Day Caretaker
NU_11 2/Wed Early Nurse
NU_12 2/Wed Day Caretaker
NU_15 2/Wed Night Nurse
CT_17 2/Wed Night Caretaker
CT_18 2/Wed Late Caretaker
CT_19 2/Wed Late Caretaker
CT_20 2/Wed Night Caretaker
CT_21 2/Wed Early Caretaker
CT_23 2/Wed Early Caretaker
CT_24 2/Wed Early Caretaker
TR_27 2/Wed Night Trainee
TR_28 2/Wed Late Trainee
HN_0 3/Thu Late Caretaker
HN_1 3/Thu Day Nurse
HN_2 3/Thu Late Nurse
NU_6 3/Thu Early Nurse
NU_10 3/Thu Day Caretaker
NU_11 3/Thu Early Caretaker
NU_12 3/Thu Day Caretaker
NU_15 3/Thu Night Nurse
NU_16 3/Thu Day Caretaker
CT_17 3/Thu Night Caretaker
CT_18 3/Thu Late Caretaker
CT_20 3/Thu Night Caretaker
CT_21 3/Thu Early Caretaker
CT_23 3/Thu Early Caretaker
CT_24 3/Thu Early Caretaker
TR_26 3/Thu Early Trainee
TR_28 3/Thu Late Trainee
HN_0 4/Fri Late Nurse
HN_1 4/Fri Day HeadNurse
HN_2 4/Fri Late HeadNurse
HN_3 4/Fri Day Nurse
NU_6 4/Fri Early Nurse
NU_8 4/Fri Night Nurse
NU_11 4/Fri Late Nurse
NU_14 4/Fri Early Caretaker
NU_15 4/Fri Night Caretaker
NU_16 4/Fri Day Caretaker
CT_17 4/Fri Night Caretaker
CT_18 4/Fri Late Caretaker
CT_21 4/Fri Night Caretaker
CT_22 4/Fri Day Caretaker
CT_23 4/Fri Early Caretaker
CT_24 4/Fri Late Caretaker
TR_25 4/Fri Night Trainee
TR_26 4/Fri Early Trainee
TR_28 4/Fri Late Trainee
HN_3 5/Sat Day Nurse
NU_6 5/Sat Early Nurse
NU_8 5/Sat Night Nurse
NU_11 5/Sat Late Nurse
NU_14 5/Sat Early Caretaker
CT_19 5/Sat Early Caretaker
CT_21 5/Sat Night Caretaker
CT_22 5/Sat Day Caretaker
CT_24 5/Sat Late Caretaker
TR_25 5/Sat Night Trainee
TR_26 5/Sat Early Trainee
TR_29 5/Sat Late Trainee
HN_3 6/Sun Day HeadNurse
NU_6 6/Sun Day Nurse
NU_8 6/Sun Night Nurse
NU_11 6/Sun Late Nurse
NU_14 6/Sun Early Nurse
CT_19 6/Sun Early Caretaker
CT_21 6/Sun Night Caretaker
CT_22 6/Sun Day Caretaker
CT_24 6/Sun Late Caretaker
TR_25 6/Sun Night Trainee
TR_26 6/Sun Day Trainee
TR_29 6/Sun Late Trainee
HN_0 7/Mon Night Nurse
NU_4 7/Mon Day Nurse
NU_5 7/Mon Night Caretaker
NU_6 7/Mon Day Caretaker
NU_7 7/Mon Late Nurse
NU_8 7/Mon Night Caretaker
NU_12 7/Mon Early Nurse
NU_13 7/Mon Late Caretaker
NU_14 7/Mon Late Caretaker
NU_15 7/Mon Early Caretaker
CT_17 7/Mon Day Caretaker
CT_18 7/Mon Early Caretaker
CT_19 7/Mon Early Caretaker
CT_23 7/Mon Night Caretaker
TR_25 7/Mon Night Trainee
TR_26 7/Mon Day Trainee
TR_28 7/Mon Early Trainee
HN_0 8/Tue Night Nurse
HN_2 8/Tue Late HeadNurse
NU_4 8/Tue Day Nurse
NU_5 8/Tue Night Nurse
NU_7 8/Tue Late Nurse
NU_8 8/Tue Night Caretaker
NU_9 8/Tue Late Nurse
NU_10 8/Tue Night Caretaker
NU_12 8/Tue Early Nurse
NU_13 8/Tue Late Caretaker
NU_14 8/Tue Late Caretaker
NU_15 8/Tue Early Caretaker
CT_17 8/Tue Day Caretaker
CT_18 8/Tue Early Caretaker
CT_19 8/Tue Late Caretaker
CT_20 8/Tue Day Caretaker
CT_23 8/Tue Night Caretaker
TR_27 8/Tue Late Trainee
TR_28 8/Tue Early Trainee
HN_0 9/Wed Night Nurse
