SOLUTION
4 n050w8

ASSIGNMENTS = 216
HN_0 Mon Late Nurse
HN_0 Tue Late Nurse
HN_0 Wed Late HeadNurse
HN_0 Fri Early Nurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late Nurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late Nurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early Nurse
HN_2 Wed Early Nurse
HN_2 Thu Early HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night Nurse
HN_4 Mon Late Nurse
HN_4 Tue Late Nurse
HN_5 Tue Day Nurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Day Nurse
NU_6 Mon Night Nurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_7 Wed Night Nurse
NU_7 Thu Night Caretaker
NU_8 Mon Night Caretaker
NU_8 Fri Night Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_9 Fri Night Caretaker
NU_9 Sat Night Caretaker
NU_9 Sun Night Nurse
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Wed Early Nurse
NU_11 Thu Late Nurse
NU_11 Fri Late Nurse
NU_12 Wed Late Nurse
NU_12 Thu Late Nurse
NU_12 Fri Late Nurse
NU_13 Tue Day Nurse
NU_13 Wed Day Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Nurse
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_15 Mon Late Caretaker
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_15 Sat Late Nurse
NU_15 Sun Late Caretaker
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Early Caretaker
NU_17 Mon Early Nurse
NU_17 Sat Late Nurse
NU_17 Sun Night Caretaker
NU_18 Mon Night Caretaker
NU_18 Tue Night Caretaker
NU_18 Wed Night Caretaker
NU_19 Mon Early Nurse
NU_19 Tue Early Caretaker
NU_19 Wed Early Caretaker
NU_19 Thu Late Caretaker
NU_19 Fri Late Caretaker
NU_20 Mon Late Caretaker
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_20 Sat Early Nurse
NU_20 Sun Early Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Caretaker
NU_21 Wed Day Caretaker
NU_21 Thu Day Nurse
NU_21 Fri Day Caretaker
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Late Nurse
NU_22 Thu Late Caretaker
NU_22 Fri Late Caretaker
NU_23 Mon Late Caretaker
NU_23 Tue Late Caretaker
NU_23 Wed Late Caretaker
NU_23 Fri Night Caretaker
NU_23 Sat Night Caretaker
NU_23 Sun Night Caretaker
NU_24 Mon Day Nurse
NU_24 Tue Day Caretaker
NU_24 Wed Day Caretaker
NU_24 Thu Early Caretaker
NU_24 Fri Early Caretaker
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
NU_25 Wed Day Caretaker
NU_25 Thu Day Caretaker
