SOLUTION
3 n035w8

ASSIGNMENTS = 138
HN_0 Tue Late HeadNurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late Caretaker
HN_0 Fri Late HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night Caretaker
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_3 Mon Night Caretaker
HN_3 Tue Night HeadNurse
HN_3 Sat Early HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day Caretaker
HN_4 Thu Early Caretaker
HN_4 Fri Early Nurse
HN_5 Wed Day Caretaker
HN_5 Thu Day Nurse
HN_5 Fri Day Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Nurse
NU_6 Wed Day Nurse
NU_6 Thu Day Caretaker
NU_7 Tue Late Nurse
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_8 Fri Late Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_9 Wed Early Caretaker
NU_10 Mon Late Nurse
NU_10 Tue Late Caretaker
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Caretaker
NU_12 Mon Night Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Caretaker
NU_12 Thu Night Caretaker
NU_12 Fri Night Caretaker
NU_13 Mon Day Caretaker
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_14 Fri Day Caretaker
NU_14 Sat Day Nurse
NU_14 Sun Day Nurse
NU_15 Mon Night Caretaker
NU_15 Tue Night Caretaker
NU_15 Fri Day Caretaker
NU_15 Sat Day Nurse
NU_15 Sun Day Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Early Nurse
NU_16 Sun Early Nurse
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_17 Sat Night Caretaker
CT_17 Sun Night Caretaker
CT_18 Mon Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_20 Mon Night Caretaker
CT_20 Thu Day Caretaker
CT_20 Fri Day Caretaker
CT_20 Sat Early Caretaker
CT_20 Sun Early Caretaker
CT_21 Mon Late Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_23 Sat Late Caretaker
CT_23 Sun Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Sat Day Caretaker
CT_24 Sun Day Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_25 Sat Late Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Early Caretaker
CT_27 Mon Day Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
TR_29 Wed Night Trainee
TR_29 Thu Night Trainee
TR_29 Fri Night Trainee
TR_29 Sat Night Trainee
TR_29 Sun Night Trainee
TR_30 Mon Late Trainee
TR_30 Tue Late Trainee
TR_30 Wed Late Trainee
TR_30 Thu Late Trainee
TR_31 Mon Early Trainee
TR_31 Tue Early Trainee
TR_31 Fri Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Wed Early Trainee
TR_32 Thu Early Trainee
TR_32 Fri Early Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_33 Thu Late Trainee
TR_33 Fri Late Trainee
TR_34 Mon Night Trainee
TR_34 Sat Early Trainee
TR_34 Sun Early Trainee
