SOLUTION
3 n110w8

ASSIGNMENTS = 375
HN_0 Mon Day HeadNurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night Nurse
HN_1 Thu Night Nurse
HN_1 Fri Night HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Day HeadNurse
HN_3 Sun Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_4 Fri Late HeadNurse
HN_5 Mon Late Nurse
HN_5 Sat Night HeadNurse
HN_5 Sun Night HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Early HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
HN_8 Wed Early HeadNurse
HN_8 Thu Early HeadNurse
HN_9 Tue Day HeadNurse
HN_9 Wed Day Nurse
HN_10 Mon Early HeadNurse
HN_10 Tue Early Nurse
HN_10 Fri Late Nurse
HN_10 Sat Late Nurse
HN_10 Sun Late Nurse
HN_11 Wed Early HeadNurse
HN_11 Thu Early Nurse
HN_11 Fri Early HeadNurse
HN_11 Sat Late Nurse
HN_11 Sun Late Nurse
HN_12 Mon Night HeadNurse
HN_12 Tue Night HeadNurse
HN_12 Sat Early Nurse
HN_12 Sun Early Nurse
HN_13 Mon Late Nurse
HN_13 Tue Late HeadNurse
HN_14 Thu Day Nurse
HN_14 Fri Day HeadNurse
HN_15 Thu Late Nurse
HN_15 Fri Late Nurse
HN_16 Fri Night Nurse
HN_16 Sat Night Nurse
HN_16 Sun Night Nurse
HN_17 Mon Day HeadNurse
HN_17 Tue Day Nurse
HN_17 Wed Early Nurse
HN_17 Thu Early Nurse
HN_18 Mon Day Nurse
HN_18 Tue Day Nurse
HN_19 Mon Late Nurse
HN_19 Tue Late Nurse
HN_19 Wed Late Nurse
HN_19 Sat Day Nurse
HN_19 Sun Day Nurse
NU_20 Wed Early Nurse
NU_20 Thu Early Caretaker
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Late Nurse
NU_22 Thu Late Nurse
NU_23 Mon Night Nurse
NU_24 Thu Late Caretaker
NU_24 Fri Late Caretaker
NU_25 Mon Early Nurse
NU_25 Tue Early Nurse
