SOLUTION
0 n030w4

ASSIGNMENTS = 128
HN_0 Mon Night HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late Caretaker
HN_0 Sat Late Nurse
HN_0 Sun Late Nurse
HN_1 Tue Early Nurse
HN_1 Wed Early Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early HeadNurse
HN_2 Wed Early HeadNurse
HN_3 Mon Late Nurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
NU_4 Fri Night Nurse
NU_4 Sat Night Nurse
NU_4 Sun Night Nurse
NU_5 Mon Late Caretaker
NU_5 Tue Late Caretaker
NU_5 Sat Late Caretaker
NU_5 Sun Late Caretaker
NU_6 Wed Early Nurse
NU_6 Thu Early Nurse
NU_6 Fri Early Nurse
NU_6 Sat Early Nurse
NU_6 Sun Early Nurse
NU_7 Mon Late Caretaker
NU_7 Tue Late Caretaker
NU_7 Fri Day Nurse
NU_7 Sat Day Nurse
NU_7 Sun Night Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Caretaker
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_10 Mon Early Nurse
NU_10 Tue Early Caretaker
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Mon Late Caretaker
NU_11 Thu Early Nurse
NU_11 Fri Early Caretaker
NU_11 Sat Day Caretaker
NU_11 Sun Day Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Day Nurse
NU_13 Wed Late Caretaker
NU_13 Thu Late Caretaker
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Fri Day Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Day Caretaker
NU_15 Mon Early Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Late Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
NU_16 Sat Early Nurse
NU_16 Sun Early Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Late Caretaker
CT_18 Fri Late Caretaker
CT_19 Mon Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Day Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
TR_25 Mon Night Trainee
TR_25 Tue Night Trainee
TR_25 Wed Night Trainee
TR_25 Thu Night Trainee
TR_26 Mon Late Trainee
TR_26 Tue Late Trainee
TR_26 Wed Late Trainee
TR_26 Sat Day Trainee
TR_26 Sun Day Trainee
TR_27 Sat Early Trainee
TR_27 Sun Early Trainee
TR_28 Mon Early Trainee
TR_28 Tue Early Trainee
TR_28 Wed Early Trainee
TR_28 Thu Day Trainee
TR_28 Fri Day Trainee
TR_29 Thu Late Trainee
TR_29 Fri Late Trainee
TR_29 Sat Late Trainee
