SOLUTION
0 n050w8

ASSIGNMENTS = 206
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night Nurse
HN_0 Thu Night Nurse
HN_0 Fri Night HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_2 Mon Night Nurse
HN_2 Fri Night Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_3 Sat Day Nurse
HN_3 Sun Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Fri Early Nurse
HN_4 Sat Early Nurse
HN_4 Sun Early HeadNurse
HN_5 Tue Day Nurse
HN_5 Wed Day Nurse
HN_5 Thu Day Nurse
HN_5 Fri Day Nurse
NU_6 Mon Night Nurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_9 Wed Early Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Fri Early Nurse
NU_10 Sat Early Caretaker
NU_10 Sun Early Nurse
NU_11 Mon Late Nurse
NU_11 Tue Late Nurse
NU_11 Wed Late Nurse
NU_11 Thu Late Caretaker
NU_11 Fri Late Caretaker
NU_12 Wed Early Nurse
NU_12 Thu Early Caretaker
NU_12 Fri Early Caretaker
NU_13 Mon Late Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_14 Mon Late Nurse
NU_14 Tue Late Caretaker
NU_14 Wed Late Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Mon Day Nurse
NU_15 Tue Day Caretaker
NU_15 Fri Late Caretaker
NU_15 Sat Late Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Early Nurse
NU_18 Fri Night Caretaker
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Mon Night Nurse
NU_19 Thu Day Nurse
NU_19 Fri Day Nurse
NU_19 Sat Late Caretaker
NU_19 Sun Late Caretaker
NU_20 Mon Day Nurse
NU_20 Tue Day Caretaker
NU_20 Wed Day Nurse
NU_21 Mon Early Nurse
NU_21 Thu Day Caretaker
NU_21 Fri Day Nurse
NU_21 Sat Early Caretaker
NU_21 Sun Early Caretaker
NU_22 Mon Late Caretaker
NU_22 Tue Late Caretaker
NU_22 Fri Day Caretaker
NU_22 Sat Day Caretaker
NU_22 Sun Day Nurse
NU_23 Wed Late Caretaker
NU_23 Thu Late Caretaker
NU_23 Fri Late Caretaker
NU_24 Mon Day Caretaker
NU_24 Thu Early Caretaker
NU_24 Fri Early Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Day Caretaker
NU_25 Mon Early Nurse
NU_25 Tue Early Nurse
NU_25 Wed Early Caretaker
NU_25 Thu Day Caretaker
NU_25 Fri Day Caretaker
NU_26 Mon Night Caretaker
NU_26 Tue Night Nurse
NU_26 Wed Night Nurse
NU_26 Thu Night Nurse
NU_26 Fri Night Caretaker
NU_27 Tue Day Caretaker
NU_27 Wed Day Caretaker
NU_27 Thu Early Caretaker
NU_27 Fri Early Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Day Caretaker
CT_28 Sat Night Caretaker
CT_28 Sun Night Caretaker
CT_29 Mon Early Caretaker
CT_29 Tue Early Caretaker
CT_29 Wed Early Caretaker
CT_29 Sat Night Caretaker
CT_29 Sun Night Caretaker
CT_30 Tue Night Caretaker
CT_30 Wed Night Caretaker
CT_30 Thu Night Caretaker
CT_30 Fri Night Caretaker
CT_31 Mon Early Caretaker
CT_31 Tue Early Caretaker
CT_31 Wed Late Caretaker
CT_31 Thu Late Caretaker
CT_31 Fri Late Caretaker
CT_32 Mon Night Caretaker
CT_32 Tue Night Caretaker
CT_32 Wed Night Caretaker
CT_32 Thu Night Caretaker
CT_33 Wed Day Caretaker
CT_33 Thu Day Caretaker
CT_33 Fri Day Caretaker
CT_34 Tue Early Caretaker
CT_34 Wed Early Caretaker
CT_34 Thu Early Caretaker
CT_34 Fri Early Caretaker
CT_35 Mon Early Caretaker
CT_35 Tue Early Caretaker
CT_35 Wed Early Caretaker
CT_36 Mon Night Caretaker
CT_36 Tue Night Caretaker
CT_36 Wed Night Caretaker
CT_36 Thu Night Caretaker
CT_37 Mon Late Caretaker
CT_37 Thu Day Caretaker
CT_37 Fri Day Caretaker
CT_37 Sat Day Caretaker
CT_37 Sun Day Caretaker
CT_38 Mon Night Caretaker
CT_38 Tue Night Caretaker
CT_38 Wed Night Caretaker
CT_38 Thu Night Caretaker
CT_38 Fri Night Caretaker
CT_39 Mon Day Caretaker
CT_39 Tue Day Caretaker
CT_39 Wed Day Caretaker
TR_40 Mon Night Trainee
TR_40 Tue Night Trainee
TR_40 Wed Night Trainee
TR_40 Thu Night Trainee
TR_40 Fri Night Trainee
TR_41 Mon Night Trainee
TR_41 Tue Night Trainee
TR_41 Wed Night Trainee
TR_41 Thu Night Trainee
TR_41 Fri Night Trainee
TR_42 Mon Late Trainee
TR_42 Tue Late Trainee
TR_42 Wed Late Trainee
TR_43 Wed Early Trainee
TR_43 Thu Early Trainee
TR_43 Fri Early Trainee
TR_43 Sat Day Trainee
TR_43 Sun Day Trainee
TR_44 Mon Day Trainee
TR_44 Sat Early Trainee
TR_44 Sun Early Trainee
TR_45 Wed Day Trainee
TR_45 Thu Late Trainee
TR_45 Fri Late Trainee
TR_46 Sat Late Trainee
TR_46 Sun Late Trainee
TR_47 Fri Day Trainee
TR_47 Sat Day Trainee
TR_47 Sun Night Trainee
TR_48 Mon Early Trainee
TR_48 Tue Late Trainee
TR_48 Wed Late Trainee
TR_49 Mon Early Trainee
TR_49 Tue Early Trainee
TR_49 Wed Day Trainee
TR_49 Thu Day Trainee
