SOLUTION
2 n110w8

ASSIGNMENTS = 375
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early Nurse
HN_1 Wed Day Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Fri Late HeadNurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Night HeadNurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late HeadNurse
HN_4 Fri Late HeadNurse
HN_5 Mon Early HeadNurse
HN_5 Tue Early Nurse
HN_5 Wed Early HeadNurse
HN_5 Sat Late Nurse
HN_5 Sun Late Nurse
HN_6 Mon Late HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Wed Late HeadNurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day HeadNurse
HN_8 Sat Early Nurse
HN_8 Sun Early HeadNurse
HN_9 Thu Early Nurse
HN_9 Fri Early HeadNurse
HN_10 Wed Night Nurse
HN_10 Thu Night HeadNurse
HN_10 Fri Night HeadNurse
HN_10 Sat Night HeadNurse
HN_10 Sun Night HeadNurse
HN_11 Wed Late Nurse
HN_11 Thu Late HeadNurse
HN_11 Fri Late Nurse
HN_12 Mon Early Nurse
HN_12 Tue Early Nurse
HN_12 Wed Early Nurse
HN_13 Mon Night HeadNurse
HN_13 Tue Night Nurse
HN_13 Wed Night Nurse
HN_13 Thu Night Nurse
HN_13 Fri Night Nurse
HN_14 Mon Late HeadNurse
HN_15 Wed Early Nurse
HN_15 Thu Early Nurse
HN_16 Mon Day Nurse
HN_16 Tue Day Nurse
HN_16 Wed Late Nurse
HN_16 Thu Late Nurse
HN_17 Fri Night Nurse
HN_17 Sat Night Nurse
HN_17 Sun Night Nurse
HN_18 Sat Day HeadNurse
HN_18 Sun Day HeadNurse
HN_19 Wed Early Nurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
NU_20 Tue Late Nurse
NU_20 Wed Late Nurse
NU_21 Mon Day Nurse
NU_21 Tue Day Nurse
NU_21 Wed Late Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_22 Mon Night Nurse
