SOLUTION
3 n120w8

ASSIGNMENTS = 475
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Mon Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early Nurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day HeadNurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late HeadNurse
HN_7 Mon Day Nurse
HN_7 Tue Day HeadNurse
HN_7 Wed Late Nurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late HeadNurse
HN_8 Mon Early Nurse
HN_8 Tue Early HeadNurse
HN_8 Sat Early Nurse
HN_8 Sun Early Nurse
HN_9 Mon Early Nurse
HN_9 Tue Early Nurse
HN_9 Wed Early HeadNurse
HN_9 Thu Early HeadNurse
HN_9 Fri Early HeadNurse
HN_10 Mon Late HeadNurse
HN_10 Tue Late HeadNurse
HN_10 Wed Late Nurse
HN_10 Thu Late HeadNurse
HN_10 Fri Late Nurse
HN_11 Wed Day HeadNurse
HN_11 Thu Day Nurse
HN_11 Fri Day Nurse
HN_12 Sat Night HeadNurse
HN_12 Sun Night Nurse
HN_13 Tue Night HeadNurse
HN_13 Wed Night Nurse
HN_13 Thu Night HeadNurse
HN_13 Fri Night HeadNurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Fri Day Nurse
HN_14 Sat Day Nurse
HN_14 Sun Day Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Wed Day Nurse
HN_15 Thu Late Nurse
HN_15 Fri Late Nurse
HN_16 Thu Day Nurse
HN_16 Fri Day Nurse
HN_16 Sat Late HeadNurse
HN_16 Sun Late HeadNurse
HN_17 Mon Night HeadNurse
HN_17 Tue Night HeadNurse
HN_17 Wed Night Nurse
HN_17 Thu Night Nurse
HN_17 Fri Night Nurse
HN_18 Mon Night Nurse
HN_18 Tue Night HeadNurse
HN_18 Wed Night Nurse
HN_18 Thu Night Nurse
HN_19 Mon Day Nurse
HN_19 Tue Day Nurse
HN_19 Wed Late Nurse
HN_19 Thu Late Nurse
HN_19 Fri Late Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Wed Day Nurse
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_22 Mon Night Nurse
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Thu Night Nurse
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_24 Mon Early Nurse
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_24 Sat Late Nurse
NU_24 Sun Late Nurse
NU_25 Wed Early Nurse
NU_25 Thu Early Nurse
NU_25 Fri Early Nurse
NU_25 Sat Late Nurse
NU_25 Sun Late Caretaker
NU_26 Mon Late Nurse
NU_26 Tue Late Nurse
NU_26 Wed Late Nurse
NU_26 Thu Late Nurse
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Fri Night Nurse
NU_27 Sat Night Nurse
NU_27 Sun Night Nurse
NU_28 Mon Early Nurse
NU_28 Tue Early Nurse
NU_28 Wed Early Nurse
NU_28 Thu Early Nurse
NU_28 Fri Early Nurse
NU_29 Sat Early Nurse
NU_29 Sun Early Nurse
NU_30 Mon Day Caretaker
NU_30 Tue Day Caretaker
NU_30 Wed Day Nurse
NU_30 Thu Early Nurse
NU_30 Fri Early Nurse
NU_31 Mon Early Caretaker
NU_31 Tue Early Nurse
NU_31 Wed Late Nurse
NU_31 Thu Late Nurse
NU_31 Fri Late Nurse
NU_32 Mon Late Nurse
NU_32 Tue Late Nurse
NU_32 Fri Late Caretaker
NU_32 Sat Late Caretaker
NU_32 Sun Late Caretaker
NU_33 Mon Night Nurse
NU_33 Tue Night Nurse
NU_33 Wed Night Caretaker
NU_33 Thu Night Caretaker
NU_33 Fri Night Nurse
NU_34 Tue Late Caretaker
NU_34 Wed Late Caretaker
NU_34 Thu Late Nurse
NU_35 Mon Day Caretaker
NU_35 Tue Day Caretaker
NU_36 Mon Night Caretaker
NU_36 Tue Night Nurse
NU_36 Wed Night Caretaker
NU_36 Thu Night Caretaker
NU_36 Fri Night Nurse
NU_37 Mon Night Caretaker
NU_37 Tue Night Caretaker
NU_38 Mon Night Caretaker
NU_38 Tue Night Caretaker
NU_38 Fri Night Caretaker
NU_38 Sat Night Nurse
NU_38 Sun Night Caretaker
NU_39 Tue Night Caretaker
NU_39 Wed Night Caretaker
NU_39 Thu Night Caretaker
NU_39 Fri Night Caretaker
NU_40 Mon Late Nurse
NU_40 Thu Early Nurse
NU_40 Fri Early Nurse
NU_40 Sat Early Caretaker
NU_40 Sun Early Caretaker
NU_41 Wed Late Caretaker
NU_41 Thu Late Caretaker
NU_41 Fri Night Caretaker
NU_41 Sat Night Caretaker
NU_41 Sun Night Caretaker
NU_42 Mon Night Caretaker
NU_42 Tue Night Caretaker
NU_42 Wed Night Caretaker
NU_42 Thu Night Caretaker
NU_42 Fri Night Caretaker
NU_43 Tue Night Caretaker
NU_43 Wed Night Caretaker
NU_43 Thu Night Caretaker
NU_43 Fri Night Caretaker
NU_44 Tue Early Nurse
