SOLUTION
7 n120w8

ASSIGNMENTS = 476
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Late Nurse
HN_3 Thu Late HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Early Nurse
HN_4 Thu Late Nurse
HN_4 Fri Late HeadNurse
HN_5 Mon Late HeadNurse
HN_7 Mon Late Nurse
HN_7 Tue Late HeadNurse
HN_7 Fri Early HeadNurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early Nurse
HN_8 Mon Late Nurse
HN_8 Tue Late Nurse
HN_8 Wed Late Nurse
HN_9 Mon Late Nurse
HN_9 Tue Late Nurse
HN_9 Fri Late HeadNurse
HN_9 Sat Late HeadNurse
HN_9 Sun Late HeadNurse
HN_10 Mon Day Nurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Early Nurse
HN_10 Fri Early HeadNurse
HN_11 Mon Day Nurse
HN_11 Tue Day Nurse
HN_11 Wed Day HeadNurse
HN_11 Sat Late Nurse
HN_11 Sun Late HeadNurse
HN_12 Mon Early Nurse
HN_13 Tue Day Nurse
HN_13 Wed Day Nurse
HN_13 Thu Late Nurse
HN_13 Fri Late Nurse
HN_14 Mon Night HeadNurse
HN_14 Tue Night HeadNurse
HN_14 Wed Night HeadNurse
HN_14 Thu Night HeadNurse
HN_14 Fri Night HeadNurse
HN_15 Wed Early Nurse
HN_15 Thu Early Nurse
HN_15 Fri Early HeadNurse
HN_15 Sat Day HeadNurse
HN_15 Sun Day HeadNurse
HN_16 Mon Late Nurse
HN_16 Tue Late Nurse
HN_17 Mon Day Nurse
HN_17 Thu Day HeadNurse
HN_17 Fri Day Nurse
HN_17 Sat Day HeadNurse
HN_17 Sun Day Nurse
HN_18 Tue Night HeadNurse
HN_18 Wed Night Nurse
HN_18 Thu Night HeadNurse
HN_18 Fri Night HeadNurse
HN_19 Mon Night Nurse
HN_19 Tue Night Nurse
HN_19 Wed Night Nurse
HN_19 Thu Night Nurse
HN_19 Fri Night Nurse
NU_20 Mon Late Nurse
NU_20 Tue Late Nurse
NU_20 Fri Day Nurse
NU_20 Sat Day Nurse
NU_20 Sun Early Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_21 Sat Night Nurse
NU_21 Sun Night Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Nurse
NU_22 Thu Day Nurse
NU_23 Mon Night Nurse
NU_24 Mon Early Nurse
NU_24 Tue Early Nurse
NU_24 Wed Early Nurse
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Mon Early Nurse
NU_25 Tue Early Nurse
NU_25 Wed Late Nurse
NU_25 Thu Late Nurse
NU_25 Fri Late Nurse
