SOLUTION
3 n120w4

ASSIGNMENTS = 473
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Day HeadNurse
HN_3 Mon Early HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Early Nurse
HN_4 Fri Early HeadNurse
HN_5 Mon Night HeadNurse
HN_6 Mon Night HeadNurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late HeadNurse
HN_7 Wed Late HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
HN_8 Wed Early HeadNurse
HN_8 Thu Early Nurse
HN_8 Fri Early Nurse
HN_8 Sat Late Nurse
HN_8 Sun Late Nurse
HN_9 Mon Early HeadNurse
HN_9 Tue Early HeadNurse
HN_9 Wed Late Nurse
HN_9 Thu Late HeadNurse
HN_9 Fri Late HeadNurse
HN_10 Mon Early Nurse
HN_10 Thu Late HeadNurse
HN_10 Fri Late Nurse
HN_10 Sat Late Nurse
HN_10 Sun Late Nurse
HN_11 Mon Night HeadNurse
HN_11 Tue Night Nurse
HN_11 Wed Night HeadNurse
HN_11 Thu Night HeadNurse
HN_11 Fri Night Nurse
HN_12 Sat Day Nurse
HN_12 Sun Day HeadNurse
HN_13 Tue Early HeadNurse
HN_13 Wed Early Nurse
HN_13 Thu Day HeadNurse
HN_13 Fri Day HeadNurse
HN_14 Mon Late HeadNurse
HN_14 Tue Late Nurse
HN_14 Wed Late Nurse
HN_14 Thu Late HeadNurse
HN_14 Fri Late Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_15 Thu Night Nurse
HN_15 Fri Night Nurse
HN_16 Mon Day Nurse
HN_16 Fri Night Nurse
HN_16 Sat Night HeadNurse
HN_16 Sun Night Nurse
HN_17 Mon Early Nurse
HN_17 Thu Day HeadNurse
HN_17 Fri Day HeadNurse
HN_17 Sat Early HeadNurse
HN_17 Sun Early HeadNurse
HN_18 Mon Day Nurse
HN_19 Mon Late Nurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
HN_19 Sat Early Nurse
HN_19 Sun Night Nurse
