SOLUTION
4 n060w8

ASSIGNMENTS = 239
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Sat Early Nurse
HN_1 Sun Early HeadNurse
HN_2 Mon Night Nurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_3 Mon Late Nurse
HN_3 Tue Late Nurse
HN_3 Fri Day HeadNurse
HN_3 Sat Day Nurse
HN_3 Sun Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Early HeadNurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Wed Late HeadNurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
HN_6 Mon Early Nurse
HN_6 Fri Late Nurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late HeadNurse
NU_7 Mon Day Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Caretaker
NU_8 Mon Night Nurse
NU_8 Thu Day Nurse
NU_8 Fri Day Nurse
NU_8 Sat Day Caretaker
NU_8 Sun Day Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Sat Late Nurse
NU_10 Sun Late Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Late Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Nurse
NU_14 Mon Late Caretaker
NU_14 Tue Late Caretaker
NU_15 Mon Late Caretaker
NU_15 Tue Late Caretaker
NU_15 Wed Late Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_16 Mon Day Nurse
NU_16 Tue Day Caretaker
NU_16 Wed Day Caretaker
NU_16 Thu Late Nurse
NU_16 Fri Late Caretaker
NU_17 Mon Day Caretaker
NU_17 Thu Night Caretaker
NU_17 Fri Night Nurse
NU_17 Sat Night Nurse
NU_17 Sun Night Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Caretaker
NU_18 Wed Day Caretaker
NU_18 Sat Early Nurse
NU_18 Sun Early Nurse
NU_19 Thu Early Nurse
NU_19 Fri Early Nurse
NU_19 Sat Late Caretaker
NU_19 Sun Late Caretaker
