SOLUTION
1 n110w4

ASSIGNMENTS = 375
HN_0 Tue Early HeadNurse
HN_0 Wed Early HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early Nurse
HN_6 Mon Early Nurse
HN_6 Tue Early HeadNurse
HN_6 Sat Night Nurse
HN_6 Sun Night Nurse
HN_7 Wed Day Nurse
HN_7 Thu Day Nurse
HN_7 Fri Day HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late Nurse
HN_8 Tue Early HeadNurse
HN_8 Wed Early Nurse
HN_8 Thu Early Nurse
HN_8 Fri Early HeadNurse
HN_8 Sat Day Nurse
HN_8 Sun Day HeadNurse
HN_9 Fri Night Nurse
HN_9 Sat Night Nurse
HN_9 Sun Night Nurse
HN_10 Tue Night HeadNurse
HN_10 Wed Night HeadNurse
HN_10 Thu Night Nurse
HN_10 Fri Night Nurse
HN_11 Mon Day Nurse
HN_11 Tue Day HeadNurse
HN_12 Mon Late HeadNurse
HN_12 Tue Late HeadNurse
HN_13 Mon Night HeadNurse
HN_13 Sat Early HeadNurse
HN_13 Sun Early Nurse
HN_14 Tue Early Nurse
HN_14 Wed Early Nurse
HN_14 Thu Day Nurse
HN_14 Fri Day HeadNurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_16 Mon Early Nurse
HN_16 Tue Early Nurse
HN_16 Wed Late HeadNurse
HN_16 Thu Late HeadNurse
HN_16 Fri Late HeadNurse
HN_17 Mon Late Nurse
HN_17 Tue Late HeadNurse
HN_17 Wed Late Nurse
HN_18 Wed Late Nurse
HN_18 Thu Late HeadNurse
HN_18 Fri Late Nurse
HN_19 Mon Day Nurse
HN_19 Tue Day Nurse
HN_19 Wed Day Nurse
HN_19 Thu Day Nurse
NU_21 Wed Early Caretaker
NU_21 Thu Early Nurse
NU_21 Fri Early Nurse
NU_22 Mon Early Caretaker
NU_22 Tue Early Nurse
NU_22 Wed Day Nurse
NU_22 Thu Day Nurse
NU_22 Fri Day Nurse
NU_23 Mon Early Caretaker
NU_23 Tue Early Nurse
NU_23 Wed Early Caretaker
NU_24 Mon Night Nurse
NU_24 Tue Night Nurse
NU_24 Wed Night Nurse
NU_24 Thu Night Nurse
NU_25 Mon Late Nurse
NU_25 Tue Late Nurse
NU_25 Wed Late Nurse
NU_26 Mon Day Nurse
NU_26 Tue Day Nurse
NU_27 Tue Day Nurse
NU_27 Wed Day Caretaker
