SOLUTION
2 n060w8

ASSIGNMENTS = 243
HN_0 Mon Late Nurse
HN_0 Tue Late Nurse
HN_0 Wed Late Nurse
HN_0 Thu Late HeadNurse
HN_1 Mon Early Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late HeadNurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night Nurse
HN_3 Wed Night Nurse
HN_3 Sat Early HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Tue Day Nurse
HN_4 Wed Early HeadNurse
HN_4 Thu Early Nurse
HN_4 Fri Early HeadNurse
HN_5 Sat Day Nurse
HN_5 Sun Day HeadNurse
HN_6 Mon Day Nurse
HN_6 Sat Night HeadNurse
HN_6 Sun Night HeadNurse
NU_7 Mon Day Nurse
NU_7 Thu Day Nurse
NU_7 Fri Day Nurse
NU_7 Sat Day Nurse
NU_7 Sun Early Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_9 Wed Day Nurse
NU_9 Thu Day Nurse
NU_9 Fri Day Caretaker
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_11 Sat Day Nurse
NU_11 Sun Day Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_12 Sat Day Caretaker
NU_12 Sun Day Caretaker
NU_13 Mon Late Nurse
NU_13 Tue Late Nurse
NU_13 Wed Late Nurse
NU_13 Thu Late Nurse
NU_14 Sat Day Caretaker
NU_14 Sun Day Caretaker
NU_15 Mon Early Nurse
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Early Nurse
NU_15 Sun Early Nurse
NU_16 Wed Early Nurse
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Caretaker
NU_18 Mon Day Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_19 Mon Early Caretaker
NU_19 Tue Early Nurse
NU_19 Wed Early Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Caretaker
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Mon Day Caretaker
NU_21 Tue Day Caretaker
NU_21 Wed Day Caretaker
NU_21 Thu Day Caretaker
NU_21 Fri Day Caretaker
NU_22 Tue Night Caretaker
NU_22 Wed Night Caretaker
NU_22 Thu Night Nurse
NU_22 Fri Night Nurse
NU_23 Mon Night Caretaker
NU_23 Tue Night Caretaker
NU_23 Wed Night Caretaker
NU_23 Thu Night Caretaker
NU_23 Fri Night Caretaker
NU_24 Mon Late Caretaker
NU_24 Tue Late Caretaker
NU_24 Wed Late Nurse
NU_24 Sat Day Caretaker
NU_24 Sun Day Caretaker
NU_25 Mon Day Caretaker
NU_25 Thu Late Nurse
NU_25 Fri Late Caretaker
NU_25 Sat Late Nurse
NU_25 Sun Late Nurse
NU_26 Thu Day Caretaker
NU_26 Fri Day Caretaker
NU_26 Sat Late Caretaker
NU_26 Sun Late Caretaker
NU_27 Mon Early Caretaker
NU_27 Tue Early Nurse
NU_27 Wed Early Caretaker
NU_27 Sat Night Nurse
