SOLUTION
2 n030w8

ASSIGNMENTS = 114
HN_0 Mon Night Nurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night Caretaker
HN_0 Thu Night Nurse
HN_0 Fri Night Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_1 Sat Day Caretaker
HN_1 Sun Day HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early Nurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
NU_4 Wed Early Nurse
NU_4 Thu Early Nurse
NU_5 Wed Late Nurse
NU_5 Thu Late Nurse
NU_6 Mon Day Nurse
NU_6 Thu Early Caretaker
NU_6 Fri Early Caretaker
NU_6 Sat Night Nurse
NU_6 Sun Night Nurse
NU_7 Mon Late Nurse
NU_7 Tue Late Nurse
NU_7 Wed Late Caretaker
NU_7 Thu Late Caretaker
NU_8 Mon Night Caretaker
NU_8 Tue Night Nurse
NU_8 Fri Early Caretaker
NU_8 Sat Early Nurse
NU_8 Sun Early Nurse
NU_9 Wed Day Nurse
NU_9 Thu Day Nurse
NU_10 Tue Night Caretaker
NU_10 Wed Night Nurse
NU_10 Thu Night Caretaker
NU_10 Fri Night Nurse
NU_11 Mon Day Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_11 Thu Late Caretaker
NU_11 Fri Late Nurse
NU_12 Mon Early Nurse
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Mon Late Nurse
NU_13 Tue Late Caretaker
NU_14 Mon Late Caretaker
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Mon Day Caretaker
NU_15 Tue Day Caretaker
NU_15 Wed Day Caretaker
NU_15 Thu Day Caretaker
NU_15 Fri Day Caretaker
NU_16 Mon Day Caretaker
NU_16 Tue Day Caretaker
NU_16 Fri Day Caretaker
NU_16 Sat Day Caretaker
NU_16 Sun Day Caretaker
CT_17 Mon Early Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Early Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_19 Mon Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Fri Night Caretaker
CT_19 Sat Night Caretaker
CT_19 Sun Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Mon Late Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_22 Sat Late Caretaker
CT_22 Sun Late Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Day Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Wed Late Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
TR_25 Fri Late Trainee
TR_25 Sat Late Trainee
TR_25 Sun Late Trainee
TR_26 Mon Day Trainee
TR_26 Tue Day Trainee
TR_26 Fri Early Trainee
TR_26 Sat Early Trainee
TR_26 Sun Day Trainee
TR_27 Wed Early Trainee
TR_27 Thu Early Trainee
TR_28 Mon Late Trainee
TR_28 Tue Late Trainee
TR_28 Wed Night Trainee
TR_28 Thu Night Trainee
TR_28 Fri Night Trainee
TR_29 Mon Night Trainee
TR_29 Tue Night Trainee
