ASSIGNMENTS = 533
HN_1 0/Mon Late Caretaker
HN_2 0/Mon Early HeadNurse
HN_3 0/Mon Night Caretaker
HN_4 0/Mon Day HeadNurse
HN_5 0/Mon Night Caretaker
NU_6 0/Mon Day Nurse
NU_7 0/Mon Day Caretaker
NU_9 0/Mon Night Nurse
NU_14 0/Mon Late Nurse
NU_16 0/Mon Early Nurse
CT_17 0/Mon Early Caretaker
CT_18 0/Mon Early Caretaker
CT_19 0/Mon Late Caretaker
CT_20 0/Mon Late Caretaker
CT_21 0/Mon Day Caretaker
CT_23 0/Mon Day Caretaker
CT_25 0/Mon Night Caretaker
CT_26 0/Mon Early Caretaker
TR_29 0/Mon Day Trainee
TR_30 0/Mon Late Trainee
TR_34 0/Mon Night Trainee
HN_1 1/Tue Late Caretaker
HN_3 1/Tue Night Caretaker
HN_4 1/Tue Day Nurse
NU_7 1/Tue Day Caretaker
NU_9 1/Tue Night Nurse
NU_13 1/Tue Night Nurse
NU_14 1/Tue Late Nurse
NU_16 1/Tue Early Nurse
CT_17 1/Tue Early Caretaker
CT_18 1/Tue Early Caretaker
CT_19 1/Tue Late Caretaker
CT_21 1/Tue Day Caretaker
CT_22 1/Tue Late Caretaker
CT_25 1/Tue Night Caretaker
CT_26 1/Tue Early Caretaker
CT_27 1/Tue Late Caretaker
CT_28 1/Tue Night Caretaker
TR_29 1/Tue Day Trainee
TR_34 1/Tue Night Trainee
HN_0 2/Wed Late HeadNurse
HN_3 2/Wed Night Caretaker
HN_4 2/Wed Early Nurse
NU_7 2/Wed Day Nurse
NU_8 2/Wed Day Nurse
NU_11 2/Wed Night Nurse
NU_12 2/Wed Early Caretaker
NU_13 2/Wed Night Nurse
NU_14 2/Wed Late Nurse
NU_16 2/Wed Early Caretaker
CT_18 2/Wed Early Caretaker
CT_19 2/Wed Late Caretaker
CT_21 2/Wed Day Caretaker
CT_22 2/Wed Late Caretaker
CT_24 2/Wed Late Caretaker
CT_26 2/Wed Day Caretaker
CT_27 2/Wed Late Caretaker
CT_28 2/Wed Night Caretaker
TR_29 2/Wed Late Trainee
TR_31 2/Wed Early Trainee
TR_32 2/Wed Night Trainee
TR_33 2/Wed Day Trainee
TR_34 2/Wed Night Trainee
HN_0 3/Thu Late Nurse
HN_2 3/Thu Day HeadNurse
HN_3 3/Thu Night HeadNurse
HN_4 3/Thu Early Nurse
NU_7 3/Thu Late Nurse
NU_8 3/Thu Day Nurse
NU_10 3/Thu Night Nurse
NU_11 3/Thu Night Caretaker
NU_12 3/Thu Early Caretaker
NU_13 3/Thu Night Caretaker
NU_15 3/Thu Early Caretaker
NU_16 3/Thu Day Nurse
CT_18 3/Thu Early Caretaker
CT_20 3/Thu Day Caretaker
CT_21 3/Thu Day Caretaker
CT_22 3/Thu Late Caretaker
CT_24 3/Thu Late Caretaker
CT_26 3/Thu Day Caretaker
CT_27 3/Thu Late Caretaker
CT_28 3/Thu Night Caretaker
TR_29 3/Thu Late Trainee
TR_30 3/Thu Late Trainee
TR_31 3/Thu Early Trainee
TR_32 3/Thu Night Trainee
TR_33 3/Thu Day Trainee
HN_0 4/Fri Late HeadNurse
HN_2 4/Fri Day Caretaker
HN_3 4/Fri Night Caretaker
NU_7 4/Fri Late Nurse
NU_8 4/Fri Day Nurse
NU_9 4/Fri Late Caretaker
NU_10 4/Fri Night Nurse
NU_11 4/Fri Night Caretaker
NU_12 4/Fri Early Nurse
NU_13 4/Fri Night Caretaker
NU_15 4/Fri Early Caretaker
NU_16 4/Fri Day Nurse
CT_17 4/Fri Late Caretaker
CT_18 4/Fri Early Caretaker
CT_20 4/Fri Day Caretaker
CT_24 4/Fri Late Caretaker
CT_25 4/Fri Early Caretaker
CT_27 4/Fri Late Caretaker
CT_28 4/Fri Night Caretaker
TR_30 4/Fri Late Trainee
TR_31 4/Fri Early Trainee
TR_32 4/Fri Night Trainee
TR_33 4/Fri Day Trainee
HN_2 5/Sat Day Caretaker
HN_5 5/Sat Early Nurse
NU_6 5/Sat Day Nurse
NU_9 5/Sat Late Nurse
NU_10 5/Sat Night Nurse
NU_15 5/Sat Early Caretaker
CT_17 5/Sat Late Caretaker
CT_20 5/Sat Day Caretaker
CT_23 5/Sat Night Caretaker
CT_25 5/Sat Early Caretaker
TR_30 5/Sat Late Trainee
TR_31 5/Sat Day Trainee
TR_32 5/Sat Night Trainee
TR_34 5/Sat Early Trainee
HN_2 6/Sun Day Nurse
HN_5 6/Sun Early Nurse
NU_6 6/Sun Day Nurse
NU_9 6/Sun Late Nurse
NU_10 6/Sun Night Nurse
NU_15 6/Sun Late Caretaker
CT_17 6/Sun Late Caretaker
CT_20 6/Sun Day Caretaker
CT_23 6/Sun Night Caretaker
CT_25 6/Sun Early Caretaker
TR_30 6/Sun Late Trainee
TR_31 6/Sun Day Trainee
TR_32 6/Sun Night Trainee
TR_34 6/Sun Early Trainee
HN_1 7/Mon Night Caretaker
HN_2 7/Mon Day HeadNurse
HN_4 7/Mon Late Nurse
HN_5 7/Mon Early HeadNurse
NU_6 7/Mon Early Nurse
NU_8 7/Mon Night Nurse
NU_9 7/Mon Late Nurse
NU_10 7/Mon Night Caretaker
NU_14 7/Mon Day Nurse
NU_15 7/Mon Late Caretaker
CT_18 7/Mon Day Caretaker
CT_19 7/Mon Early Caretaker
CT_22 7/Mon Early Caretaker
CT_23 7/Mon Night Caretaker
CT_24 7/Mon Night Caretaker
CT_25 7/Mon Day Caretaker
CT_26 7/Mon Late Caretaker
TR_29 7/Mon Early Trainee
TR_33 7/Mon Day Trainee
