SOLUTION
2 n110w4

ASSIGNMENTS = 372
HN_0 Tue Early HeadNurse
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early HeadNurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night HeadNurse
HN_3 Wed Late HeadNurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late Nurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_4 Sat Night Nurse
HN_4 Sun Night Nurse
HN_5 Mon Late HeadNurse
HN_5 Tue Late Nurse
HN_6 Mon Night HeadNurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night Nurse
HN_7 Fri Day HeadNurse
HN_7 Sat Day HeadNurse
HN_7 Sun Early HeadNurse
HN_8 Fri Day HeadNurse
HN_8 Sat Day HeadNurse
HN_8 Sun Day Nurse
HN_9 Mon Night HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Day HeadNurse
HN_10 Fri Early Nurse
HN_10 Sat Early HeadNurse
HN_10 Sun Early Nurse
HN_11 Mon Late Nurse
HN_11 Tue Late Nurse
HN_11 Sun Late HeadNurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_12 Wed Late HeadNurse
HN_13 Mon Early HeadNurse
HN_13 Tue Early HeadNurse
HN_13 Wed Early Nurse
HN_14 Thu Day HeadNurse
HN_14 Fri Day Nurse
HN_14 Sat Day Nurse
HN_14 Sun Day Nurse
HN_15 Mon Day HeadNurse
HN_15 Tue Day HeadNurse
HN_15 Wed Day HeadNurse
HN_15 Thu Day Nurse
HN_16 Mon Early Nurse
HN_16 Tue Early Nurse
HN_16 Wed Early Nurse
HN_16 Sat Late HeadNurse
HN_16 Sun Late Nurse
HN_17 Thu Early Nurse
HN_17 Fri Early Nurse
HN_17 Sat Early Nurse
HN_17 Sun Early Nurse
HN_18 Mon Day Nurse
HN_18 Tue Day Nurse
HN_18 Wed Late Nurse
HN_18 Thu Late Nurse
HN_18 Fri Late Nurse
HN_19 Tue Day Nurse
HN_19 Wed Day Nurse
HN_19 Thu Day Nurse
HN_19 Fri Day Nurse
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_20 Wed Late Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Caretaker
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_22 Mon Late Caretaker
NU_22 Tue Late Caretaker
NU_22 Wed Late Nurse
NU_22 Thu Late Nurse
NU_22 Fri Late Nurse
NU_23 Thu Early Nurse
NU_23 Fri Early Nurse
NU_23 Sat Late Nurse
NU_23 Sun Late Nurse
NU_24 Tue Early Nurse
NU_24 Wed Early Caretaker
NU_24 Thu Day Nurse
NU_24 Fri Day Caretaker
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
