SOLUTION
3 n070w8

ASSIGNMENTS = 249
HN_0 Mon Late Nurse
HN_0 Tue Late HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early Nurse
HN_1 Mon Early Nurse
HN_1 Tue Early HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Day HeadNurse
HN_1 Sun Day HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night HeadNurse
HN_3 Wed Late Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late HeadNurse
HN_4 Tue Night Nurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night Nurse
HN_5 Fri Night Nurse
HN_5 Sat Night HeadNurse
HN_5 Sun Night Nurse
HN_6 Tue Early Nurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early HeadNurse
HN_6 Fri Early HeadNurse
HN_7 Thu Late Nurse
HN_7 Fri Late Nurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late Nurse
NU_8 Mon Early Nurse
NU_8 Tue Early Nurse
NU_8 Wed Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Nurse
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_9 Thu Late Caretaker
NU_9 Fri Late Nurse
NU_10 Wed Early Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Nurse
NU_11 Mon Late Nurse
NU_11 Tue Late Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_13 Tue Night Nurse
NU_13 Wed Night Nurse
NU_13 Thu Night Nurse
NU_13 Fri Night Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Nurse
NU_15 Mon Late Nurse
NU_15 Tue Late Nurse
NU_16 Mon Late Nurse
NU_16 Sat Night Nurse
NU_16 Sun Night Nurse
NU_17 Mon Early Caretaker
NU_17 Tue Early Caretaker
NU_18 Mon Day Nurse
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Early Nurse
NU_18 Fri Early Nurse
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_19 Wed Late Caretaker
NU_19 Thu Late Caretaker
NU_19 Fri Late Nurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Caretaker
NU_21 Mon Day Nurse
NU_21 Sat Late Nurse
NU_21 Sun Late Nurse
NU_22 Wed Early Caretaker
NU_22 Thu Early Nurse
NU_22 Fri Early Caretaker
NU_23 Fri Day Nurse
NU_23 Sat Day Nurse
