SOLUTION
3 n110w4

ASSIGNMENTS = 372
HN_0 Mon Early HeadNurse
HN_0 Tue Early HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early HeadNurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Sun Day HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day Nurse
HN_3 Thu Day Nurse
HN_3 Fri Day HeadNurse
HN_4 Wed Late Nurse
HN_4 Thu Late HeadNurse
HN_4 Fri Late HeadNurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early HeadNurse
HN_6 Fri Day Nurse
HN_6 Sat Day Nurse
HN_6 Sun Early HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night HeadNurse
HN_8 Mon Early Nurse
HN_8 Tue Early Nurse
HN_8 Wed Early Nurse
HN_9 Wed Day Nurse
HN_9 Thu Day Nurse
HN_9 Fri Day Nurse
HN_10 Fri Early Nurse
HN_10 Sat Early HeadNurse
HN_10 Sun Day HeadNurse
HN_11 Mon Late HeadNurse
HN_11 Tue Late HeadNurse
HN_13 Thu Late Nurse
HN_13 Fri Late HeadNurse
HN_13 Sat Late HeadNurse
HN_13 Sun Night HeadNurse
HN_14 Tue Day Nurse
HN_14 Wed Day Nurse
HN_14 Thu Early Nurse
HN_14 Fri Early Nurse
HN_15 Tue Late HeadNurse
HN_15 Wed Late Nurse
HN_15 Thu Late Nurse
HN_15 Fri Late Nurse
HN_16 Mon Day Nurse
HN_16 Thu Night Nurse
HN_16 Fri Night HeadNurse
HN_16 Sat Night HeadNurse
HN_16 Sun Night Nurse
HN_17 Mon Night HeadNurse
HN_18 Mon Early Nurse
HN_18 Tue Early Nurse
HN_18 Wed Early Nurse
HN_18 Sat Night HeadNurse
HN_18 Sun Night Nurse
HN_19 Mon Night Nurse
HN_19 Tue Night HeadNurse
HN_19 Wed Night Nurse
HN_19 Thu Night Nurse
NU_20 Tue Late Nurse
NU_20 Wed Late Nurse
NU_20 Thu Late Caretaker
NU_20 Fri Late Nurse
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_22 Mon Night Nurse
NU_22 Tue Night Nurse
NU_22 Fri Late Caretaker
NU_22 Sat Late Nurse
NU_22 Sun Late Nurse
NU_23 Mon Late Nurse
NU_23 Tue Late Nurse
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_24 Sat Day Caretaker
NU_24 Sun Day Nurse
NU_25 Fri Early Caretaker
NU_25 Sat Early Nurse
NU_25 Sun Late Nurse
NU_26 Mon Early Nurse
NU_26 Tue Early Nurse
NU_27 Mon Day Nurse
NU_27 Tue Day Nurse
NU_27 Sun Early Nurse
NU_28 Thu Late Caretaker
NU_28 Fri Late Caretaker
NU_28 Sat Night Nurse
NU_28 Sun Night Nurse
NU_29 Mon Day Nurse
NU_29 Tue Day Nurse
NU_29 Wed Day Caretaker
NU_29 Thu Day Caretaker
NU_30 Tue Early Caretaker
NU_30 Wed Early Nurse
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_31 Mon Early Caretaker
NU_32 Mon Night Nurse
NU_32 Tue Night Nurse
NU_32 Wed Night Nurse
NU_32 Thu Night Nurse
NU_32 Fri Night Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
NU_33 Wed Day Caretaker
NU_33 Thu Early Nurse
NU_33 Fri Early Caretaker
NU_34 Thu Day Caretaker
NU_34 Fri Day Caretaker
NU_35 Mon Night Nurse
NU_35 Tue Night Caretaker
NU_35 Wed Night Caretaker
NU_35 Thu Night Caretaker
NU_35 Fri Night Nurse
NU_36 Sat Late Caretaker
NU_36 Sun Late Nurse
NU_37 Fri Early Caretaker
