SOLUTION
4 n110w8

ASSIGNMENTS = 379
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Tue Night Nurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day Nurse
HN_3 Wed Day HeadNurse
HN_3 Sat Early HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Sat Late HeadNurse
HN_4 Sun Late Nurse
HN_5 Mon Day Nurse
HN_5 Sat Night HeadNurse
HN_5 Sun Night HeadNurse
HN_6 Thu Late HeadNurse
HN_6 Fri Late HeadNurse
HN_8 Mon Late HeadNurse
HN_8 Tue Late HeadNurse
HN_10 Wed Early HeadNurse
HN_10 Thu Early HeadNurse
HN_10 Fri Early HeadNurse
HN_11 Thu Day HeadNurse
HN_11 Fri Day HeadNurse
HN_11 Sat Early HeadNurse
HN_11 Sun Early Nurse
HN_12 Thu Day HeadNurse
HN_12 Fri Day HeadNurse
HN_12 Sat Day HeadNurse
HN_12 Sun Day Nurse
HN_13 Mon Night Nurse
HN_13 Tue Night Nurse
HN_13 Wed Night Nurse
HN_13 Thu Night Nurse
HN_13 Fri Night HeadNurse
HN_14 Thu Day Nurse
HN_14 Fri Day Nurse
HN_15 Thu Early Nurse
HN_15 Fri Early HeadNurse
HN_16 Mon Early HeadNurse
HN_16 Tue Early Nurse
HN_16 Wed Day Nurse
HN_16 Thu Day Nurse
HN_16 Fri Day Nurse
HN_17 Mon Late HeadNurse
HN_17 Tue Late Nurse
HN_18 Mon Day Nurse
HN_18 Tue Day Nurse
HN_18 Wed Day Nurse
HN_19 Mon Day Nurse
HN_19 Thu Night Nurse
HN_19 Fri Night Nurse
HN_19 Sat Night Nurse
HN_19 Sun Night Nurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_22 Wed Day Nurse
NU_22 Thu Day Nurse
NU_22 Fri Day Nurse
NU_23 Fri Day Caretaker
NU_23 Sat Day Nurse
NU_23 Sun Early Nurse
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Mon Late Nurse
NU_25 Tue Late Nurse
NU_25 Wed Late Nurse
NU_25 Sat Day Caretaker
NU_25 Sun Day Nurse
NU_26 Mon Late Nurse
NU_26 Tue Late Caretaker
NU_26 Wed Late Nurse
NU_27 Wed Early Nurse
NU_27 Thu Early Caretaker
NU_27 Fri Early Nurse
NU_28 Mon Late Nurse
NU_28 Fri Early Nurse
NU_28 Sat Early Nurse
NU_28 Sun Early Caretaker
NU_29 Mon Day Caretaker
NU_29 Tue Day Caretaker
NU_29 Wed Day Caretaker
NU_29 Thu Late Nurse
NU_29 Fri Late Nurse
NU_30 Mon Night Nurse
NU_30 Tue Night Nurse
NU_30 Wed Night Nurse
NU_30 Thu Night Nurse
NU_30 Fri Night Nurse
NU_31 Mon Early Nurse
NU_31 Tue Early Caretaker
NU_32 Wed Late Nurse
NU_32 Thu Late Caretaker
NU_33 Mon Early Nurse
NU_33 Tue Early Caretaker
NU_33 Wed Early Caretaker
NU_33 Sat Night Nurse
NU_33 Sun Night Caretaker
NU_34 Mon Day Caretaker
NU_34 Fri Late Nurse
NU_34 Sat Late Nurse
NU_34 Sun Late Caretaker
NU_36 Mon Day Caretaker
NU_36 Tue Day Caretaker
NU_37 Mon Day Caretaker
NU_37 Tue Day Caretaker
NU_37 Wed Day Caretaker
NU_37 Sat Early Nurse
NU_37 Sun Early Caretaker
NU_38 Fri Night Nurse
NU_38 Sat Night Caretaker
NU_38 Sun Night Caretaker
NU_39 Tue Night Caretaker
NU_39 Wed Night Nurse
NU_39 Thu Night Nurse
NU_39 Fri Night Caretaker
CT_40 Mon Day Caretaker
CT_40 Tue Day Caretaker
CT_40 Wed Day Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_41 Sat Day Caretaker
CT_41 Sun Day Caretaker
CT_42 Mon Early Caretaker
CT_42 Tue Early Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Late Caretaker
CT_42 Fri Late Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_44 Mon Night Caretaker
CT_44 Tue Night Caretaker
CT_44 Wed Night Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Day Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_47 Mon Night Caretaker
CT_47 Tue Night Caretaker
CT_47 Wed Night Caretaker
CT_47 Thu Night Caretaker
CT_48 Sat Night Caretaker
CT_48 Sun Night Caretaker
CT_49 Mon Night Caretaker
CT_49 Tue Night Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Early Caretaker
CT_50 Thu Day Caretaker
CT_50 Fri Day Caretaker
CT_51 Mon Early Caretaker
CT_51 Tue Early Caretaker
CT_51 Wed Late Caretaker
CT_51 Thu Late Caretaker
CT_51 Fri Late Caretaker
CT_52 Mon Night Caretaker
CT_52 Tue Night Caretaker
CT_52 Wed Night Caretaker
CT_52 Thu Night Caretaker
CT_52 Fri Night Caretaker
CT_53 Tue Night Caretaker
CT_53 Wed Night Caretaker
CT_53 Thu Night Caretaker
CT_53 Fri Night Caretaker
CT_54 Mon Late Caretaker
CT_54 Tue Late Caretaker
CT_54 Wed Late Caretaker
CT_54 Thu Late Caretaker
CT_54 Fri Late Caretaker
CT_55 Mon Late Caretaker
CT_55 Thu Day Caretaker
CT_55 Fri Day Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Mon Late Caretaker
CT_56 Tue Late Caretaker
CT_56 Wed Late Caretaker
CT_56 Sat Night Caretaker
CT_56 Sun Night Caretaker
CT_57 Mon Night Caretaker
CT_57 Tue Night Caretaker
CT_57 Wed Night Caretaker
CT_57 Thu Night Caretaker
CT_57 Fri Night Caretaker
CT_58 Wed Day Caretaker
CT_58 Thu Day Caretaker
CT_59 Mon Late Caretaker
CT_59 Tue Late Caretaker
CT_59 Fri Day Caretaker
CT_59 Sat Day Caretaker
CT_59 Sun Late Caretaker
CT_60 Mon Early Caretaker
CT_60 Tue Early Caretaker
CT_60 Wed Early Caretaker
CT_60 Thu Early Caretaker
CT_60 Fri Early Caretaker
CT_61 Mon Night Caretaker
CT_61 Tue Night Caretaker
CT_61 Wed Night Caretaker
CT_61 Thu Night Caretaker
CT_61 Fri Night Caretaker
CT_63 Fri Early Caretaker
CT_63 Sat Early Caretaker
CT_63 Sun Day Caretaker
CT_64 Mon Late Caretaker
CT_64 Tue Late Caretaker
CT_64 Sat Early Caretaker
CT_64 Sun Early Caretaker
CT_65 Thu Day Caretaker
CT_65 Fri Day Caretaker
CT_66 Mon Early Caretaker
CT_66 Tue Early Caretaker
CT_66 Wed Late Caretaker
CT_66 Thu Late Caretaker
CT_66 Fri Late Caretaker
CT_67 Thu Early Caretaker
CT_67 Fri Early Caretaker
CT_67 Sat Day Caretaker
CT_67 Sun Day Caretaker
CT_68 Mon Late Caretaker
CT_68 Tue Late Caretaker
CT_68 Wed Late Caretaker
CT_68 Thu Late Caretaker
CT_68 Fri Late Caretaker
CT_69 Thu Early Caretaker
CT_69 Fri Early Caretaker
CT_69 Sat Day Caretaker
CT_69 Sun Day Caretaker
CT_70 Mon Day Caretaker
CT_70 Tue Day Caretaker
CT_70 Wed Day Caretaker
CT_70 Sat Late Caretaker
CT_70 Sun Late Caretaker
CT_71 Thu Early Caretaker
CT_71 Fri Early Caretaker
CT_72 Mon Late Caretaker
CT_72 Tue Late Caretaker
CT_72 Fri Late Caretaker
CT_72 Sat Late Caretaker
CT_72 Sun Late Caretaker
CT_73 Mon Day Caretaker
CT_73 Tue Day Caretaker
CT_73 Wed Late Caretaker
CT_73 Thu Late Caretaker
CT_73 Fri Late Caretaker
CT_74 Mon Early Caretaker
CT_74 Tue Early Caretaker
CT_74 Wed Early Caretaker
CT_74 Thu Late Caretaker
CT_74 Fri Late Caretaker
CT_75 Mon Late Caretaker
CT_75 Thu Night Caretaker
CT_75 Fri Night Caretaker
CT_75 Sat Night Caretaker
CT_75 Sun Night Caretaker
CT_76 Thu Day Caretaker
CT_76 Fri Day Caretaker
CT_77 Mon Night Caretaker
CT_77 Tue Night Caretaker
CT_77 Wed Night Caretaker
CT_77 Thu Night Caretaker
CT_77 Fri Night Caretaker
CT_78 Wed Day Caretaker
CT_78 Thu Day Caretaker
CT_78 Fri Day Caretaker
CT_79 Thu Day Caretaker
CT_79 Fri Day Caretaker
CT_79 Sat Early Caretaker
CT_79 Sun Early Caretaker
TR_80 Thu Day Trainee
TR_80 Fri Day Trainee
TR_81 Sat Day Trainee
TR_81 Sun Day Trainee
TR_82 Wed Late Trainee
TR_82 Thu Late Trainee
TR_83 Fri Late Trainee
TR_83 Sat Late Trainee
TR_83 Sun Late Trainee
TR_84 Mon Late Trainee
TR_84 Tue Late Trainee
TR_84 Wed Late Trainee
TR_84 Thu Late Trainee
TR_85 Mon Day Trainee
TR_85 Tue Day Trainee
TR_86 Wed Night Trainee
TR_86 Thu Night Trainee
TR_86 Fri Night Trainee
TR_86 Sat Night Trainee
TR_86 Sun Night Trainee
TR_87 Mon Early Trainee
TR_87 Tue Early Trainee
TR_87 Wed Early Trainee
TR_87 Thu Early Trainee
TR_87 Fri Early Trainee
TR_88 Wed Late Trainee
TR_88 Thu Late Trainee
TR_89 Tue Early Trainee
TR_89 Wed Early Trainee
TR_90 Mon Day Trainee
TR_90 Thu Early Trainee
TR_90 Fri Early Trainee
TR_90 Sat Day Trainee
TR_90 Sun Day Trainee
TR_91 Fri Late Trainee
TR_91 Sat Late Trainee
TR_91 Sun Night Trainee
TR_92 Mon Early Trainee
TR_92 Tue Early Trainee
TR_92 Wed Day Trainee
TR_92 Thu Day Trainee
TR_92 Fri Day Trainee
TR_93 Mon Day Trainee
TR_93 Tue Day Trainee
TR_93 Wed Day Trainee
TR_93 Sat Night Trainee
TR_93 Sun Night Trainee
