SOLUTION
3 n110w8

ASSIGNMENTS = 369
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late Nurse
HN_2 Mon Late HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Day HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Wed Early HeadNurse
HN_4 Thu Early HeadNurse
HN_4 Fri Early HeadNurse
HN_5 Mon Late Nurse
HN_5 Fri Day HeadNurse
HN_5 Sat Day HeadNurse
HN_5 Sun Day HeadNurse
HN_6 Tue Early Nurse
HN_6 Wed Early Nurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early Nurse
HN_9 Sat Late HeadNurse
HN_9 Sun Late HeadNurse
HN_10 Wed Night Nurse
HN_10 Thu Night HeadNurse
HN_10 Fri Night HeadNurse
HN_10 Sat Night Nurse
HN_10 Sun Night Nurse
HN_11 Tue Day HeadNurse
HN_11 Wed Day HeadNurse
HN_11 Thu Day Nurse
HN_11 Fri Day Nurse
HN_12 Mon Night HeadNurse
HN_12 Tue Night HeadNurse
HN_12 Wed Night Nurse
HN_12 Thu Night Nurse
HN_12 Fri Night Nurse
HN_13 Mon Late Nurse
HN_13 Tue Late Nurse
HN_13 Wed Late HeadNurse
HN_14 Tue Day HeadNurse
HN_14 Wed Day HeadNurse
HN_15 Thu Early HeadNurse
HN_15 Fri Early Nurse
HN_16 Wed Late Nurse
HN_16 Thu Late Nurse
HN_16 Fri Late Nurse
HN_17 Mon Night Nurse
HN_17 Sat Early HeadNurse
HN_17 Sun Early Nurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
HN_19 Sat Early Nurse
HN_19 Sun Day Nurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_22 Fri Early Nurse
NU_22 Sat Early Caretaker
NU_22 Sun Early Caretaker
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_23 Wed Day Nurse
NU_23 Thu Day Nurse
NU_24 Tue Late Caretaker
NU_24 Wed Late Nurse
NU_25 Mon Night Nurse
NU_25 Tue Night Nurse
NU_25 Wed Night Caretaker
NU_25 Thu Night Nurse
NU_25 Fri Night Caretaker
NU_26 Sat Day Nurse
NU_26 Sun Day Nurse
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Fri Night Caretaker
NU_27 Sat Night Nurse
NU_27 Sun Night Nurse
NU_28 Thu Early Nurse
NU_28 Fri Early Caretaker
NU_28 Sat Late Nurse
NU_28 Sun Late Nurse
NU_29 Mon Day Nurse
NU_29 Tue Day Nurse
NU_29 Wed Day Nurse
NU_29 Thu Early Caretaker
NU_29 Fri Early Caretaker
NU_30 Mon Early Nurse
NU_30 Tue Early Caretaker
NU_31 Mon Late Nurse
NU_31 Tue Late Caretaker
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_33 Mon Day Nurse
NU_33 Tue Day Nurse
NU_33 Wed Day Caretaker
NU_33 Thu Early Caretaker
NU_33 Fri Early Caretaker
NU_34 Thu Day Caretaker
NU_34 Fri Day Nurse
NU_34 Sat Day Caretaker
NU_34 Sun Day Caretaker
NU_35 Sat Late Nurse
NU_35 Sun Late Nurse
NU_36 Mon Day Caretaker
NU_36 Tue Day Caretaker
NU_37 Mon Day Caretaker
NU_37 Tue Day Caretaker
NU_37 Wed Early Caretaker
NU_37 Thu Early Caretaker
NU_37 Fri Early Caretaker
NU_38 Mon Night Caretaker
NU_38 Tue Night Caretaker
NU_38 Wed Night Caretaker
NU_38 Thu Night Caretaker
NU_39 Mon Early Caretaker
NU_39 Tue Early Caretaker
NU_39 Wed Early Caretaker
CT_40 Mon Late Caretaker
CT_41 Tue Night Caretaker
CT_41 Wed Night Caretaker
CT_41 Thu Night Caretaker
CT_41 Fri Night Caretaker
CT_42 Mon Day Caretaker
CT_42 Tue Day Caretaker
CT_43 Fri Early Caretaker
CT_43 Sat Early Caretaker
CT_43 Sun Early Caretaker
CT_44 Mon Late Caretaker
CT_44 Sat Night Caretaker
CT_44 Sun Night Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_46 Sat Night Caretaker
CT_46 Sun Night Caretaker
CT_47 Wed Day Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Day Caretaker
CT_48 Mon Day Caretaker
CT_48 Tue Day Caretaker
CT_48 Wed Late Caretaker
CT_48 Thu Late Caretaker
CT_48 Fri Late Caretaker
CT_49 Mon Late Caretaker
CT_49 Tue Late Caretaker
CT_49 Wed Late Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Day Caretaker
CT_50 Thu Day Caretaker
CT_50 Fri Day Caretaker
CT_51 Mon Late Caretaker
CT_51 Tue Late Caretaker
CT_52 Wed Late Caretaker
CT_52 Thu Late Caretaker
CT_52 Fri Late Caretaker
CT_53 Wed Day Caretaker
CT_53 Thu Day Caretaker
CT_53 Fri Day Caretaker
CT_54 Mon Day Caretaker
CT_54 Tue Day Caretaker
CT_54 Wed Late Caretaker
CT_54 Thu Late Caretaker
CT_54 Fri Late Caretaker
CT_55 Mon Night Caretaker
CT_55 Fri Late Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Mon Day Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Late Caretaker
CT_56 Thu Late Caretaker
CT_56 Fri Late Caretaker
CT_57 Mon Night Caretaker
CT_58 Mon Late Caretaker
CT_58 Tue Late Caretaker
CT_59 Mon Night Caretaker
CT_59 Tue Night Caretaker
CT_59 Sat Early Caretaker
CT_59 Sun Early Caretaker
CT_60 Mon Early Caretaker
CT_60 Tue Early Caretaker
CT_60 Wed Day Caretaker
CT_60 Thu Day Caretaker
CT_60 Fri Day Caretaker
CT_61 Mon Night Caretaker
CT_61 Tue Night Caretaker
CT_62 Thu Day Caretaker
CT_62 Fri Day Caretaker
CT_62 Sat Early Caretaker
CT_62 Sun Early Caretaker
CT_63 Mon Day Caretaker
CT_63 Tue Day Caretaker
CT_63 Wed Early Caretaker
CT_63 Thu Early Caretaker
CT_64 Fri Late Caretaker
CT_64 Sat Late Caretaker
CT_64 Sun Late Caretaker
CT_65 Wed Early Caretaker
CT_65 Thu Early Caretaker
CT_66 Mon Night Caretaker
CT_66 Tue Night Caretaker
CT_66 Wed Night Caretaker
CT_66 Thu Night Caretaker
CT_66 Fri Night Caretaker
CT_67 Mon Early Caretaker
CT_67 Tue Early Caretaker
CT_67 Wed Late Caretaker
CT_67 Thu Late Caretaker
CT_67 Fri Late Caretaker
CT_68 Mon Early Caretaker
CT_68 Tue Early Caretaker
CT_68 Wed Early Caretaker
CT_68 Thu Late Caretaker
CT_68 Fri Late Caretaker
CT_69 Tue Night Caretaker
CT_69 Wed Night Caretaker
CT_69 Thu Night Caretaker
CT_69 Fri Night Caretaker
CT_70 Mon Day Caretaker
CT_70 Tue Day Caretaker
CT_70 Wed Day Caretaker
CT_70 Thu Late Caretaker
CT_70 Fri Late Caretaker
CT_71 Thu Early Caretaker
CT_71 Fri Early Caretaker
CT_72 Fri Day Caretaker
CT_72 Sat Day Caretaker
CT_72 Sun Day Caretaker
CT_73 Mon Early Caretaker
CT_73 Tue Early Caretaker
CT_74 Mon Night Caretaker
CT_74 Tue Night Caretaker
CT_74 Wed Night Caretaker
CT_74 Thu Night Caretaker
CT_74 Fri Night Caretaker
CT_75 Mon Late Caretaker
CT_75 Tue Late Caretaker
CT_75 Wed Late Caretaker
CT_75 Sat Late Caretaker
CT_75 Sun Late Caretaker
CT_76 Thu Early Caretaker
CT_76 Fri Early Caretaker
CT_77 Mon Late Caretaker
CT_77 Tue Late Caretaker
CT_77 Wed Late Caretaker
CT_78 Mon Late Caretaker
CT_78 Thu Night Caretaker
CT_78 Fri Night Caretaker
CT_78 Sat Night Caretaker
CT_78 Sun Night Caretaker
CT_79 Fri Day Caretaker
CT_79 Sat Day Caretaker
CT_79 Sun Day Caretaker
TR_80 Thu Day Trainee
TR_80 Fri Day Trainee
TR_81 Thu Day Trainee
TR_81 Fri Day Trainee
TR_82 Mon Day Trainee
TR_82 Tue Day Trainee
TR_83 Tue Night Trainee
TR_83 Wed Night Trainee
TR_83 Thu Night Trainee
TR_83 Fri Night Trainee
TR_84 Mon Day Trainee
TR_84 Tue Day Trainee
TR_84 Wed Early Trainee
TR_84 Thu Early Trainee
TR_84 Fri Early Trainee
TR_86 Mon Late Trainee
TR_86 Tue Late Trainee
TR_86 Wed Late Trainee
TR_86 Thu Late Trainee
TR_86 Fri Late Trainee
TR_87 Mon Early Trainee
TR_87 Tue Early Trainee
TR_87 Wed Day Trainee
TR_87 Thu Day Trainee
TR_87 Fri Day Trainee
TR_88 Wed Late Trainee
TR_88 Thu Late Trainee
TR_89 Mon Late Trainee
TR_89 Tue Late Trainee
TR_90 Mon Day Trainee
TR_90 Thu Early Trainee
TR_90 Fri Early Trainee
TR_90 Sat Early Trainee
TR_90 Sun Day Trainee
TR_91 Mon Night Trainee
TR_91 Tue Night Trainee
TR_91 Wed Night Trainee
TR_91 Thu Night Trainee
TR_92 Mon Night Trainee
TR_92 Tue Night Trainee
TR_92 Wed Night Trainee
TR_92 Thu Night Trainee
TR_92 Fri Night Trainee
TR_93 Mon Late Trainee
TR_93 Tue Late Trainee
TR_93 Wed Late Trainee
TR_93 Thu Late Trainee
TR_93 Fri Late Trainee
TR_94 Mon Night Trainee
TR_96 Mon Day Trainee
TR_96 Tue Day Trainee
TR_96 Wed Late Trainee
TR_96 Thu Late Trainee
TR_96 Fri Late Trainee
TR_97 Mon Late Trainee
TR_97 Fri Night Trainee
TR_97 Sat Night Trainee
TR_97 Sun Night Trainee
