ASSIGNMENTS = 2154
HN_1 0/Mon Day HeadNurse
HN_2 0/Mon Night HeadNurse
HN_4 0/Mon Early HeadNurse
HN_6 0/Mon Early Nurse
HN_7 0/Mon Late Nurse
HN_8 0/Mon Day Nurse
NU_11 0/Mon Night Nurse
NU_14 0/Mon Early Nurse
NU_15 0/Mon Day Nurse
NU_17 0/Mon Late Caretaker
NU_18 0/Mon Night Nurse
CT_23 0/Mon Early Caretaker
CT_24 0/Mon Late Caretaker
CT_26 0/Mon Early Caretaker
CT_28 0/Mon Late Caretaker
CT_30 0/Mon Day Caretaker
CT_31 0/Mon Night Caretaker
CT_32 0/Mon Early Caretaker
CT_37 0/Mon Late Caretaker
CT_38 0/Mon Day Caretaker
CT_39 0/Mon Late Caretaker
CT_40 0/Mon Night Caretaker
CT_42 0/Mon Late Caretaker
CT_44 0/Mon Night Caretaker
CT_45 0/Mon Late Caretaker
CT_46 0/Mon Day Caretaker
CT_47 0/Mon Day Caretaker
CT_48 0/Mon Day Caretaker
CT_49 0/Mon Early Caretaker
CT_51 0/Mon Night Caretaker
CT_53 0/Mon Early Caretaker
CT_54 0/Mon Late Caretaker
CT_59 0/Mon Early Caretaker
TR_60 0/Mon Day Trainee
TR_64 0/Mon Early Trainee
TR_67 0/Mon Night Trainee
TR_76 0/Mon Night Trainee
TR_77 0/Mon Late Trainee
HN_0 1/Tue Early HeadNurse
HN_4 1/Tue Early Nurse
HN_5 1/Tue Night HeadNurse
HN_7 1/Tue Late HeadNurse
HN_8 1/Tue Day HeadNurse
NU_11 1/Tue Night Nurse
NU_14 1/Tue Early Nurse
NU_15 1/Tue Day Nurse
NU_17 1/Tue Late Nurse
CT_20 1/Tue Night Caretaker
CT_21 1/Tue Early Caretaker
CT_23 1/Tue Early Caretaker
CT_24 1/Tue Late Caretaker
CT_26 1/Tue Early Caretaker
CT_29 1/Tue Day Caretaker
CT_30 1/Tue Day Caretaker
CT_31 1/Tue Night Caretaker
CT_32 1/Tue Early Caretaker
CT_33 1/Tue Early Caretaker
CT_34 1/Tue Night Caretaker
CT_35 1/Tue Early Caretaker
CT_37 1/Tue Late Caretaker
CT_38 1/Tue Day Caretaker
CT_40 1/Tue Night Caretaker
CT_42 1/Tue Late Caretaker
CT_45 1/Tue Late Caretaker
CT_46 1/Tue Day Caretaker
CT_47 1/Tue Day Caretaker
CT_48 1/Tue Day Caretaker
CT_49 1/Tue Early Caretaker
CT_51 1/Tue Night Caretaker
CT_53 1/Tue Early Caretaker
CT_54 1/Tue Late Caretaker
TR_60 1/Tue Day Trainee
TR_63 1/Tue Day Trainee
TR_64 1/Tue Early Trainee
TR_66 1/Tue Early Trainee
TR_67 1/Tue Night Trainee
TR_71 1/Tue Day Trainee
TR_72 1/Tue Late Trainee
TR_73 1/Tue Night Trainee
TR_76 1/Tue Night Trainee
TR_77 1/Tue Late Trainee
HN_0 2/Wed Early HeadNurse
HN_1 2/Wed Early Nurse
HN_4 2/Wed Late HeadNurse
HN_5 2/Wed Night Nurse
HN_8 2/Wed Day HeadNurse
NU_10 2/Wed Day Nurse
NU_11 2/Wed Night Caretaker
NU_14 2/Wed Early Nurse
NU_15 2/Wed Day Nurse
NU_17 2/Wed Late Nurse
NU_19 2/Wed Late Nurse
CT_20 2/Wed Night Caretaker
CT_21 2/Wed Early Caretaker
CT_24 2/Wed Late Caretaker
CT_26 2/Wed Day Caretaker
CT_27 2/Wed Night Caretaker
CT_29 2/Wed Day Caretaker
CT_30 2/Wed Day Caretaker
CT_32 2/Wed Early Caretaker
CT_33 2/Wed Early Caretaker
CT_34 2/Wed Night Caretaker
CT_35 2/Wed Early Caretaker
CT_36 2/Wed Night Caretaker
CT_37 2/Wed Late Caretaker
CT_40 2/Wed Night Caretaker
CT_41 2/Wed Day Caretaker
CT_43 2/Wed Early Caretaker
