SOLUTION
1 n050w4

ASSIGNMENTS = 209
HN_0 Mon Early Nurse
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day Nurse
HN_1 Mon Night Nurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late HeadNurse
HN_2 Tue Day HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day Nurse
HN_2 Fri Day HeadNurse
HN_3 Mon Late Nurse
HN_3 Tue Late HeadNurse
HN_3 Wed Late Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night Nurse
HN_4 Tue Night Nurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_5 Mon Day Nurse
HN_5 Tue Day Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Tue Early Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Day Nurse
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Mon Day Nurse
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Day Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Late Caretaker
NU_13 Tue Late Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Nurse
NU_16 Mon Early Nurse
NU_16 Tue Late Caretaker
NU_16 Wed Late Nurse
NU_17 Tue Late Caretaker
NU_17 Wed Late Caretaker
NU_17 Thu Late Caretaker
NU_18 Mon Early Caretaker
NU_18 Tue Early Nurse
NU_18 Wed Early Nurse
NU_18 Thu Day Caretaker
NU_18 Fri Day Nurse
NU_19 Mon Early Caretaker
NU_19 Thu Early Caretaker
NU_19 Fri Early Caretaker
NU_19 Sat Late Caretaker
NU_19 Sun Late Nurse
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_20 Fri Day Caretaker
NU_20 Sat Day Nurse
NU_20 Sun Late Nurse
NU_21 Mon Late Caretaker
NU_21 Tue Late Caretaker
NU_21 Wed Late Caretaker
