SOLUTION
2 n070w4

ASSIGNMENTS = 282
HN_0 Fri Day Nurse
HN_0 Sat Day Nurse
HN_0 Sun Night HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_2 Fri Late HeadNurse
HN_3 Mon Early Nurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Early HeadNurse
HN_4 Thu Late HeadNurse
HN_4 Fri Late Nurse
HN_5 Mon Late HeadNurse
HN_5 Tue Late HeadNurse
HN_6 Wed Day HeadNurse
HN_6 Thu Day Nurse
HN_6 Fri Late Nurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late Nurse
HN_7 Mon Late Nurse
HN_7 Tue Late Nurse
HN_7 Wed Night Nurse
HN_7 Thu Night HeadNurse
HN_7 Fri Night Nurse
NU_8 Mon Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Early Nurse
NU_8 Sun Night Nurse
NU_9 Wed Late Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_9 Sat Late Nurse
NU_9 Sun Late Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_11 Wed Late Nurse
NU_11 Thu Late Nurse
NU_11 Fri Late Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Nurse
NU_12 Thu Day Nurse
NU_13 Fri Early Nurse
NU_13 Sat Early Nurse
NU_13 Sun Night Caretaker
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_14 Fri Early Nurse
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Mon Late Nurse
NU_15 Tue Late Nurse
NU_15 Wed Late Nurse
NU_15 Sat Day Nurse
NU_15 Sun Day Nurse
NU_16 Mon Day Nurse
NU_16 Fri Early Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Day Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_18 Tue Early Nurse
NU_18 Wed Early Nurse
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_19 Tue Day Nurse
NU_19 Wed Day Nurse
NU_19 Thu Day Nurse
NU_19 Fri Day Nurse
NU_20 Mon Night Nurse
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Mon Day Caretaker
NU_21 Tue Day Nurse
NU_21 Wed Day Caretaker
NU_21 Thu Day Caretaker
NU_22 Mon Late Caretaker
NU_22 Tue Late Caretaker
NU_22 Wed Late Caretaker
NU_22 Sat Day Caretaker
NU_22 Sun Day Nurse
NU_23 Thu Early Nurse
NU_23 Fri Early Caretaker
NU_23 Sat Early Caretaker
NU_23 Sun Late Caretaker
NU_24 Mon Night Nurse
NU_25 Mon Late Caretaker
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Sat Late Caretaker
NU_25 Sun Late Caretaker
NU_26 Mon Night Nurse
NU_26 Tue Night Nurse
NU_26 Wed Night Nurse
NU_26 Thu Night Caretaker
NU_26 Fri Night Caretaker
NU_27 Wed Early Nurse
NU_27 Thu Early Nurse
NU_27 Fri Early Caretaker
NU_28 Wed Night Caretaker
NU_28 Thu Night Caretaker
NU_28 Fri Night Caretaker
NU_28 Sat Night Nurse
NU_28 Sun Night Caretaker
NU_29 Thu Early Caretaker
NU_29 Fri Early Caretaker
NU_29 Sat Day Caretaker
NU_29 Sun Day Caretaker
NU_30 Tue Day Caretaker
NU_30 Wed Day Caretaker
NU_30 Thu Day Caretaker
NU_30 Fri Day Nurse
NU_31 Mon Day Caretaker
NU_31 Tue Day Caretaker
NU_31 Wed Day Caretaker
NU_31 Thu Late Caretaker
NU_31 Fri Late Caretaker
NU_32 Mon Early Nurse
NU_32 Tue Day Caretaker
NU_32 Wed Day Caretaker
NU_33 Wed Day Caretaker
NU_33 Thu Day Caretaker
NU_33 Fri Day Caretaker
NU_34 Mon Night Caretaker
NU_35 Mon Day Caretaker
NU_35 Tue Day Caretaker
NU_35 Wed Day Caretaker
NU_35 Thu Early Caretaker
NU_35 Fri Early Caretaker
NU_36 Mon Night Caretaker
NU_36 Tue Night Caretaker
NU_36 Wed Night Caretaker
NU_36 Thu Night Caretaker
NU_36 Fri Night Caretaker
NU_37 Mon Late Caretaker
NU_37 Tue Late Caretaker
NU_38 Mon Early Nurse
NU_38 Tue Early Nurse
NU_38 Wed Late Caretaker
NU_38 Thu Late Caretaker
NU_38 Fri Late Caretaker
NU_39 Wed Early Caretaker
NU_39 Thu Early Caretaker
NU_39 Fri Late Caretaker
NU_39 Sat Late Caretaker
NU_39 Sun Late Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_40 Sat Day Caretaker
CT_40 Sun Day Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Early Caretaker
CT_42 Mon Night Caretaker
CT_42 Tue Night Caretaker
CT_42 Wed Night Caretaker
CT_42 Thu Night Caretaker
CT_42 Fri Night Caretaker
CT_43 Tue Night Caretaker
CT_43 Wed Night Caretaker
CT_43 Thu Night Caretaker
CT_43 Fri Night Caretaker
CT_44 Mon Night Caretaker
CT_44 Tue Night Caretaker
CT_44 Wed Night Caretaker
CT_44 Thu Night Caretaker
CT_44 Fri Night Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_46 Mon Early Caretaker
CT_46 Tue Early Caretaker
CT_46 Wed Late Caretaker
CT_46 Thu Late Caretaker
CT_46 Fri Late Caretaker
