SOLUTION
3 n070w4

ASSIGNMENTS = 273
HN_0 Mon Night Nurse
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Fri Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Day Nurse
HN_2 Thu Day Nurse
HN_2 Fri Day HeadNurse
HN_2 Sat Day HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night Nurse
HN_5 Mon Day Nurse
HN_5 Tue Day HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Early Nurse
HN_5 Fri Early Nurse
HN_6 Fri Late HeadNurse
HN_6 Sat Late HeadNurse
HN_6 Sun Night Nurse
HN_7 Mon Late Nurse
HN_7 Tue Late HeadNurse
HN_7 Wed Late HeadNurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_9 Fri Day Nurse
NU_9 Sat Day Nurse
NU_9 Sun Early Nurse
NU_10 Mon Late Nurse
NU_10 Tue Late Nurse
NU_10 Wed Late Nurse
NU_10 Sat Early Nurse
NU_10 Sun Early Nurse
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Early Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Caretaker
NU_12 Mon Late Caretaker
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_13 Mon Night Nurse
NU_13 Tue Night Nurse
NU_13 Wed Night Nurse
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Late Caretaker
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
NU_17 Sat Night Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_19 Tue Day Nurse
NU_19 Wed Day Nurse
NU_19 Thu Day Nurse
NU_19 Fri Day Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Wed Night Caretaker
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_21 Sat Night Caretaker
NU_22 Mon Day Nurse
NU_22 Tue Late Caretaker
NU_22 Wed Late Nurse
NU_22 Sat Early Caretaker
NU_22 Sun Early Caretaker
NU_23 Mon Late Caretaker
NU_23 Fri Night Nurse
NU_23 Sat Night Caretaker
NU_23 Sun Night Caretaker
NU_24 Mon Early Nurse
NU_24 Tue Early Nurse
NU_24 Wed Late Caretaker
NU_24 Thu Late Nurse
NU_25 Mon Late Caretaker
NU_25 Tue Late Caretaker
NU_25 Fri Night Caretaker
NU_25 Sat Night Caretaker
NU_25 Sun Night Caretaker
NU_26 Mon Day Caretaker
NU_26 Tue Day Caretaker
NU_26 Wed Early Caretaker
NU_26 Thu Early Caretaker
NU_26 Fri Early Caretaker
NU_27 Mon Day Caretaker
NU_27 Tue Day Caretaker
NU_27 Wed Day Nurse
NU_27 Thu Early Caretaker
NU_27 Fri Early Caretaker
NU_28 Thu Day Nurse
NU_28 Fri Day Nurse
NU_28 Sat Late Nurse
NU_28 Sun Late Nurse
NU_29 Mon Day Caretaker
NU_29 Sat Early Caretaker
NU_29 Sun Early Caretaker
NU_30 Wed Day Nurse
NU_30 Thu Day Nurse
NU_30 Fri Day Nurse
NU_31 Mon Day Caretaker
NU_31 Tue Day Caretaker
NU_31 Wed Day Nurse
NU_31 Thu Early Caretaker
NU_31 Fri Early Caretaker
