SOLUTION
1 n030w8

ASSIGNMENTS = 117
HN_0 Mon Night Caretaker
HN_0 Tue Night Caretaker
HN_0 Wed Night Nurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night Caretaker
HN_1 Wed Early Nurse
HN_1 Thu Early HeadNurse
HN_2 Mon Late Nurse
HN_2 Tue Late HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day Nurse
HN_3 Sat Day HeadNurse
HN_3 Sun Day HeadNurse
NU_4 Mon Late Caretaker
NU_4 Tue Late Nurse
NU_4 Wed Late Nurse
NU_4 Sat Day Nurse
NU_4 Sun Day Nurse
NU_5 Wed Day Nurse
NU_5 Thu Day Nurse
NU_6 Mon Early Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_6 Sat Night Nurse
NU_6 Sun Night Nurse
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_7 Wed Night Caretaker
NU_7 Thu Night Caretaker
NU_7 Fri Night Caretaker
NU_8 Wed Early Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Early Nurse
NU_8 Sun Early Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_10 Tue Late Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Day Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Day Caretaker
NU_12 Fri Late Nurse
NU_12 Sat Late Nurse
NU_12 Sun Late Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Caretaker
NU_14 Mon Late Caretaker
NU_14 Tue Late Caretaker
NU_14 Fri Early Caretaker
NU_14 Sat Early Caretaker
NU_14 Sun Early Caretaker
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_15 Wed Early Caretaker
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_19 Mon Night Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Sat Night Caretaker
CT_19 Sun Night Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Early Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Fri Late Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Late Caretaker
CT_22 Mon Night Caretaker
CT_22 Tue Night Caretaker
CT_22 Fri Day Caretaker
CT_22 Sat Day Caretaker
CT_22 Sun Day Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Day Caretaker
CT_24 Mon Day Caretaker
CT_24 Tue Day Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
TR_25 Mon Early Trainee
TR_25 Tue Late Trainee
TR_25 Wed Late Trainee
TR_25 Thu Late Trainee
TR_26 Mon Night Trainee
TR_26 Thu Day Trainee
TR_26 Fri Day Trainee
TR_26 Sat Late Trainee
TR_26 Sun Late Trainee
TR_27 Wed Early Trainee
TR_27 Thu Early Trainee
TR_27 Sun Night Trainee
TR_28 Wed Night Trainee
TR_28 Thu Night Trainee
TR_28 Fri Night Trainee
TR_29 Mon Day Trainee
TR_29 Tue Day Trainee
TR_29 Sat Early Trainee
TR_29 Sun Early Trainee
