SOLUTION
6 n030w8

ASSIGNMENTS = 119
HN_0 Mon Day Nurse
HN_0 Tue Day Caretaker
HN_0 Fri Late Nurse
HN_0 Sat Late Nurse
HN_0 Sun Night HeadNurse
HN_1 Mon Late Nurse
HN_1 Tue Late Nurse
HN_1 Wed Late HeadNurse
HN_2 Tue Day Nurse
HN_2 Wed Day Nurse
HN_2 Sat Day HeadNurse
HN_2 Sun Day Nurse
HN_3 Mon Night HeadNurse
HN_3 Tue Night Nurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night Nurse
NU_4 Mon Night Nurse
NU_4 Tue Night Caretaker
NU_4 Wed Night Nurse
NU_4 Sat Late Caretaker
NU_4 Sun Late Nurse
NU_5 Thu Day Nurse
NU_5 Fri Day Nurse
NU_6 Mon Early Nurse
NU_6 Tue Early Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Caretaker
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_8 Mon Early Caretaker
NU_8 Tue Early Nurse
NU_8 Wed Late Nurse
NU_8 Thu Late Caretaker
NU_8 Fri Late Caretaker
NU_9 Tue Early Caretaker
NU_9 Wed Early Caretaker
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_10 Wed Late Caretaker
NU_11 Mon Night Caretaker
NU_11 Tue Night Caretaker
NU_11 Fri Day Nurse
NU_11 Sat Day Nurse
NU_11 Sun Night Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Day Nurse
NU_12 Fri Day Caretaker
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_13 Thu Day Caretaker
NU_13 Fri Day Caretaker
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_15 Mon Late Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_15 Sat Night Nurse
NU_15 Sun Night Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Early Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_22 Fri Night Caretaker
CT_23 Mon Late Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Night Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_24 Sat Day Caretaker
CT_24 Sun Day Caretaker
TR_25 Mon Night Trainee
TR_25 Tue Night Trainee
TR_25 Sat Night Trainee
TR_25 Sun Night Trainee
TR_26 Fri Late Trainee
TR_26 Sat Late Trainee
TR_26 Sun Late Trainee
TR_27 Mon Early Trainee
TR_27 Tue Early Trainee
TR_27 Wed Early Trainee
TR_27 Thu Day Trainee
TR_28 Mon Late Trainee
TR_28 Tue Late Trainee
TR_28 Wed Late Trainee
TR_28 Sat Day Trainee
TR_28 Sun Day Trainee
TR_29 Thu Early Trainee
TR_29 Fri Early Trainee
