ASSIGNMENTS = 1895
HN_3 0/Mon Day HeadNurse
HN_4 0/Mon Early HeadNurse
HN_5 0/Mon Day HeadNurse
HN_6 0/Mon Late HeadNurse
HN_7 0/Mon Early HeadNurse
HN_11 0/Mon Early Nurse
HN_12 0/Mon Late HeadNurse
HN_14 0/Mon Night HeadNurse
HN_15 0/Mon Early Nurse
HN_16 0/Mon Night Nurse
HN_17 0/Mon Night Nurse
HN_19 0/Mon Late Nurse
NU_20 0/Mon Day Nurse
NU_22 0/Mon Night Nurse
NU_24 0/Mon Night Caretaker
NU_25 0/Mon Night Caretaker
NU_28 0/Mon Day Nurse
NU_29 0/Mon Late Nurse
NU_30 0/Mon Late Nurse
NU_31 0/Mon Day Nurse
NU_32 0/Mon Late Nurse
NU_33 0/Mon Early Nurse
NU_35 0/Mon Night Caretaker
NU_36 0/Mon Night Caretaker
NU_37 0/Mon Night Caretaker
NU_40 0/Mon Early Caretaker
NU_42 0/Mon Late Nurse
NU_43 0/Mon Day Nurse
NU_44 0/Mon Night Caretaker
NU_45 0/Mon Late Caretaker
NU_46 0/Mon Early Caretaker
NU_47 0/Mon Day Caretaker
NU_48 0/Mon Night Caretaker
NU_49 0/Mon Night Caretaker
CT_50 0/Mon Day Caretaker
CT_52 0/Mon Night Caretaker
CT_53 0/Mon Day Caretaker
CT_57 0/Mon Early Caretaker
CT_60 0/Mon Early Caretaker
CT_64 0/Mon Late Caretaker
CT_65 0/Mon Early Caretaker
CT_66 0/Mon Day Caretaker
CT_68 0/Mon Early Caretaker
CT_69 0/Mon Late Caretaker
CT_70 0/Mon Day Caretaker
CT_71 0/Mon Day Caretaker
CT_72 0/Mon Early Caretaker
CT_74 0/Mon Day Caretaker
CT_76 0/Mon Late Caretaker
CT_80 0/Mon Day Caretaker
CT_82 0/Mon Late Caretaker
CT_83 0/Mon Late Caretaker
CT_84 0/Mon Day Caretaker
CT_86 0/Mon Night Caretaker
CT_87 0/Mon Late Caretaker
CT_89 0/Mon Early Caretaker
TR_91 0/Mon Day Trainee
TR_94 0/Mon Late Trainee
TR_96 0/Mon Early Trainee
TR_97 0/Mon Late Trainee
TR_98 0/Mon Late Trainee
TR_99 0/Mon Early Trainee
TR_100 0/Mon Night Trainee
TR_102 0/Mon Early Trainee
TR_103 0/Mon Early Trainee
TR_105 0/Mon Night Trainee
TR_106 0/Mon Early Trainee
TR_107 0/Mon Night Trainee
TR_108 0/Mon Day Trainee
