SOLUTION
0 n100w8

ASSIGNMENTS = 323
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Sat Night Nurse
HN_2 Sun Night HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Day Nurse
HN_5 Tue Day HeadNurse
HN_5 Wed Day Nurse
HN_5 Thu Day HeadNurse
HN_6 Mon Night HeadNurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early Nurse
HN_8 Wed Early HeadNurse
HN_8 Thu Early Nurse
HN_8 Fri Early Nurse
HN_9 Mon Night Nurse
HN_9 Thu Night Nurse
HN_9 Fri Night HeadNurse
HN_9 Sat Night Nurse
HN_9 Sun Night Nurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day Nurse
HN_11 Wed Day Nurse
HN_11 Thu Day Nurse
HN_11 Fri Day Nurse
HN_12 Mon Day Nurse
HN_12 Tue Day Nurse
HN_13 Tue Late HeadNurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late Nurse
HN_13 Fri Late Nurse
HN_14 Mon Late Nurse
HN_14 Fri Early Nurse
HN_14 Sat Early Nurse
HN_14 Sun Early Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Fri Day Nurse
HN_15 Sat Day HeadNurse
HN_15 Sun Late Nurse
NU_16 Fri Day Nurse
NU_16 Sat Day Nurse
NU_16 Sun Night Nurse
NU_17 Wed Early Nurse
NU_17 Thu Early Nurse
NU_17 Fri Late Nurse
NU_17 Sat Late Nurse
NU_17 Sun Late Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Caretaker
NU_18 Fri Late Nurse
NU_19 Mon Late Nurse
NU_19 Tue Late Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Sat Night Caretaker
NU_20 Sun Night Caretaker
NU_21 Mon Day Caretaker
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_21 Sat Night Caretaker
NU_21 Sun Night Caretaker
NU_22 Mon Early Nurse
NU_22 Tue Early Nurse
NU_23 Mon Early Caretaker
NU_23 Tue Early Caretaker
NU_24 Mon Day Caretaker
NU_24 Tue Day Nurse
NU_25 Tue Night Nurse
NU_25 Wed Night Nurse
NU_25 Thu Night Nurse
NU_25 Fri Night Nurse
NU_26 Mon Late Caretaker
NU_26 Tue Late Nurse
NU_26 Wed Late Nurse
NU_27 Tue Night Caretaker
NU_27 Wed Night Nurse
NU_27 Thu Night Caretaker
NU_27 Fri Night Caretaker
NU_28 Wed Day Caretaker
NU_28 Thu Day Nurse
NU_28 Fri Day Caretaker
NU_29 Tue Late Nurse
NU_29 Wed Late Caretaker
NU_30 Tue Day Caretaker
NU_30 Wed Day Caretaker
NU_30 Thu Day Caretaker
NU_30 Fri Day Caretaker
