SOLUTION
1 n100w8

ASSIGNMENTS = 311
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Mon Night Nurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night HeadNurse
HN_3 Mon Late HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Fri Day HeadNurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Wed Late Nurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
HN_6 Mon Early HeadNurse
HN_6 Tue Early HeadNurse
HN_6 Wed Early Nurse
HN_6 Thu Early HeadNurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late Nurse
HN_8 Wed Day HeadNurse
HN_8 Thu Day Nurse
HN_8 Fri Day HeadNurse
HN_9 Wed Night Nurse
HN_9 Thu Night HeadNurse
HN_9 Fri Night Nurse
HN_9 Sat Night Nurse
HN_9 Sun Night HeadNurse
HN_10 Mon Day HeadNurse
HN_10 Tue Day HeadNurse
HN_11 Tue Early Nurse
HN_11 Wed Early Nurse
HN_11 Thu Early Nurse
HN_12 Mon Early Nurse
HN_12 Tue Early Nurse
HN_13 Fri Late Nurse
HN_13 Sat Late HeadNurse
HN_13 Sun Late HeadNurse
HN_14 Wed Late Nurse
HN_14 Thu Late Nurse
HN_14 Fri Late Nurse
HN_15 Mon Late Nurse
HN_15 Fri Early HeadNurse
HN_15 Sat Early Nurse
HN_15 Sun Early Nurse
NU_16 Mon Night Nurse
NU_16 Tue Night Nurse
NU_16 Wed Night Nurse
NU_17 Fri Night Nurse
NU_17 Sat Night Caretaker
NU_17 Sun Night Nurse
NU_18 Mon Late Nurse
NU_18 Tue Late Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Caretaker
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Sat Late Nurse
NU_20 Sun Late Nurse
NU_21 Mon Night Caretaker
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_21 Sat Early Nurse
NU_21 Sun Early Nurse
NU_22 Mon Late Caretaker
NU_22 Tue Late Caretaker
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_24 Mon Day Nurse
NU_24 Tue Day Nurse
NU_25 Wed Night Caretaker
