SOLUTION
0 n100w4

ASSIGNMENTS = 331
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night Nurse
HN_2 Sun Night HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_4 Fri Late Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early HeadNurse
HN_6 Mon Night Nurse
HN_6 Tue Night Nurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day HeadNurse
HN_8 Tue Day Nurse
HN_8 Wed Day Nurse
HN_8 Thu Day HeadNurse
HN_9 Wed Late Nurse
HN_9 Thu Late Nurse
HN_9 Fri Late Nurse
HN_10 Mon Day Nurse
HN_10 Tue Day Nurse
HN_11 Mon Late Nurse
HN_11 Tue Late Nurse
HN_11 Wed Late Nurse
HN_12 Mon Early HeadNurse
HN_12 Tue Early HeadNurse
HN_13 Fri Late Nurse
HN_13 Sat Late HeadNurse
HN_13 Sun Late Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night Nurse
HN_14 Fri Night Nurse
HN_15 Mon Early Nurse
HN_15 Tue Early HeadNurse
HN_15 Fri Early HeadNurse
HN_15 Sat Early Nurse
HN_15 Sun Early Nurse
NU_16 Tue Late Nurse
NU_16 Wed Late Nurse
NU_16 Thu Late Caretaker
NU_16 Fri Late Nurse
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_18 Wed Early Nurse
NU_18 Thu Early Nurse
NU_18 Fri Early Nurse
NU_19 Mon Day Nurse
NU_19 Tue Day Nurse
NU_20 Wed Day Caretaker
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Fri Early Nurse
NU_21 Sat Early Nurse
NU_21 Sun Day Nurse
NU_22 Mon Day Caretaker
NU_22 Tue Day Caretaker
NU_23 Mon Day Caretaker
NU_23 Tue Day Caretaker
NU_24 Mon Late Nurse
NU_24 Tue Late Caretaker
NU_25 Mon Night Nurse
NU_25 Tue Night Nurse
NU_25 Wed Night Nurse
NU_25 Thu Night Nurse
NU_26 Mon Early Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Nurse
NU_27 Thu Early Nurse
NU_27 Fri Early Caretaker
NU_27 Sat Day Nurse
NU_27 Sun Day Caretaker
NU_28 Mon Late Caretaker
NU_28 Tue Late Caretaker
NU_28 Wed Late Caretaker
NU_29 Mon Day Caretaker
NU_29 Tue Day Caretaker
NU_30 Mon Late Caretaker
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_30 Sat Day Caretaker
NU_30 Sun Day Caretaker
NU_31 Mon Night Nurse
NU_31 Thu Night Nurse
NU_31 Fri Night Caretaker
NU_31 Sat Night Nurse
NU_31 Sun Night Nurse
NU_32 Wed Day Caretaker
NU_32 Thu Day Nurse
NU_32 Fri Late Caretaker
NU_32 Sat Late Nurse
NU_32 Sun Late Caretaker
NU_33 Wed Night Nurse
NU_33 Thu Night Caretaker
NU_33 Fri Night Caretaker
NU_33 Sat Night Caretaker
NU_33 Sun Night Caretaker
NU_34 Tue Day Caretaker
NU_34 Wed Day Caretaker
NU_34 Thu Day Caretaker
CT_35 Mon Night Caretaker
CT_35 Tue Night Caretaker
CT_35 Wed Night Caretaker
CT_35 Thu Night Caretaker
CT_35 Fri Night Caretaker
CT_36 Mon Early Caretaker
CT_36 Tue Early Caretaker
CT_36 Wed Early Caretaker
CT_37 Mon Late Caretaker
CT_37 Thu Early Caretaker
CT_37 Fri Early Caretaker
CT_37 Sat Early Caretaker
CT_37 Sun Day Caretaker
CT_38 Mon Late Caretaker
CT_38 Thu Day Caretaker
CT_38 Fri Day Caretaker
CT_38 Sat Early Caretaker
CT_38 Sun Early Caretaker
CT_39 Tue Night Caretaker
CT_39 Wed Night Caretaker
CT_39 Thu Night Caretaker
CT_39 Fri Night Caretaker
CT_40 Mon Day Caretaker
CT_40 Tue Day Caretaker
CT_40 Fri Day Caretaker
CT_40 Sat Day Caretaker
CT_40 Sun Early Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Early Caretaker
CT_42 Mon Day Caretaker
CT_42 Thu Night Caretaker
CT_42 Fri Night Caretaker
CT_42 Sat Night Caretaker
CT_42 Sun Night Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Early Caretaker
CT_43 Thu Day Caretaker
CT_43 Fri Day Caretaker
CT_44 Wed Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Late Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_47 Wed Day Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Day Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Day Caretaker
CT_48 Fri Day Caretaker
CT_48 Sat Early Caretaker
CT_48 Sun Early Caretaker
CT_49 Wed Early Caretaker
CT_49 Thu Early Caretaker
CT_50 Wed Late Caretaker
CT_50 Thu Late Caretaker
