SOLUTION
2 n110w4

ASSIGNMENTS = 373
HN_0 Tue Day Nurse
HN_0 Wed Day HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Sun Day HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day Nurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_5 Mon Night HeadNurse
HN_6 Wed Day Nurse
HN_6 Thu Day HeadNurse
HN_6 Fri Early HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Early HeadNurse
HN_7 Mon Night Nurse
HN_7 Tue Night Nurse
HN_7 Wed Night HeadNurse
HN_8 Wed Night Nurse
HN_8 Thu Night Nurse
HN_8 Fri Night Nurse
HN_8 Sat Night HeadNurse
HN_8 Sun Night HeadNurse
HN_9 Mon Day HeadNurse
HN_10 Mon Early Nurse
HN_10 Tue Early Nurse
HN_10 Wed Early HeadNurse
HN_11 Thu Day Nurse
HN_11 Fri Day Nurse
HN_12 Mon Late HeadNurse
HN_13 Wed Day Nurse
HN_13 Thu Day Nurse
HN_13 Fri Late Nurse
HN_13 Sat Late Nurse
HN_13 Sun Late HeadNurse
HN_14 Tue Night Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night Nurse
HN_14 Fri Night Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Wed Late HeadNurse
HN_15 Thu Late Nurse
HN_16 Mon Early Nurse
HN_16 Tue Early Nurse
HN_16 Wed Early HeadNurse
HN_16 Sat Night Nurse
HN_16 Sun Night Nurse
HN_17 Thu Early HeadNurse
HN_17 Fri Early HeadNurse
HN_17 Sat Early Nurse
HN_17 Sun Early HeadNurse
HN_18 Mon Late Nurse
HN_18 Tue Late HeadNurse
HN_18 Wed Late HeadNurse
HN_18 Sat Late Nurse
HN_18 Sun Late HeadNurse
HN_19 Fri Day Nurse
HN_19 Sat Day Nurse
HN_19 Sun Day HeadNurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Nurse
NU_20 Wed Early Nurse
NU_20 Thu Early Nurse
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_22 Mon Night Nurse
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Thu Night Nurse
NU_22 Fri Night Caretaker
NU_23 Fri Night Caretaker
NU_23 Sat Night Nurse
NU_23 Sun Night Caretaker
NU_24 Tue Night Nurse
NU_24 Wed Night Caretaker
NU_24 Thu Night Caretaker
NU_24 Fri Night Caretaker
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
NU_25 Wed Early Nurse
NU_25 Thu Day Nurse
NU_25 Fri Day Nurse
NU_26 Mon Late Caretaker
NU_26 Tue Late Nurse
NU_26 Sun Day Nurse
NU_27 Tue Late Nurse
NU_27 Wed Late Nurse
NU_28 Tue Early Caretaker
NU_28 Wed Early Caretaker
NU_28 Thu Late Nurse
NU_28 Fri Late Nurse
NU_29 Mon Day Nurse
NU_29 Tue Late Caretaker
