SOLUTION
0 n120w8

ASSIGNMENTS = 473
HN_0 Tue Late HeadNurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_3 Mon Early HeadNurse
HN_3 Tue Early HeadNurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Sat Late HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day HeadNurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
HN_5 Sun Late Nurse
HN_6 Wed Night Nurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night HeadNurse
HN_6 Sat Night Nurse
HN_6 Sun Night HeadNurse
HN_7 Mon Early Nurse
HN_7 Tue Early Nurse
HN_7 Wed Early HeadNurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late Nurse
HN_8 Mon Late Nurse
HN_8 Tue Late HeadNurse
HN_8 Wed Late HeadNurse
HN_9 Mon Night HeadNurse
HN_9 Tue Night Nurse
HN_9 Wed Night Nurse
HN_9 Thu Night Nurse
HN_9 Fri Night HeadNurse
HN_10 Wed Early Nurse
HN_10 Thu Early Nurse
HN_10 Fri Early HeadNurse
HN_11 Mon Night Nurse
HN_11 Thu Day Nurse
HN_11 Fri Day HeadNurse
HN_11 Sat Early Nurse
HN_11 Sun Early HeadNurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_13 Fri Day Nurse
HN_13 Sat Day HeadNurse
HN_13 Sun Day HeadNurse
HN_14 Mon Day HeadNurse
HN_14 Tue Day HeadNurse
HN_14 Fri Early Nurse
HN_14 Sat Early Nurse
HN_14 Sun Early Nurse
HN_15 Wed Day HeadNurse
HN_15 Thu Day Nurse
HN_15 Fri Day Nurse
HN_16 Mon Day HeadNurse
HN_16 Tue Day HeadNurse
HN_16 Wed Night Nurse
HN_16 Thu Night Nurse
HN_16 Fri Night HeadNurse
HN_17 Wed Early Nurse
HN_17 Thu Early Nurse
HN_17 Fri Early Nurse
HN_18 Mon Late Nurse
HN_18 Tue Late Nurse
HN_18 Wed Late Nurse
HN_18 Thu Late Nurse
HN_18 Fri Late Nurse
HN_19 Mon Day Nurse
HN_19 Tue Day HeadNurse
HN_19 Wed Day Nurse
HN_19 Thu Late Nurse
HN_19 Fri Late Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Wed Day Nurse
NU_20 Thu Day Nurse
NU_20 Fri Day Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_22 Tue Early Nurse
NU_22 Wed Early Nurse
NU_22 Thu Late Nurse
NU_22 Fri Late Caretaker
NU_23 Mon Night Nurse
NU_23 Tue Night Nurse
NU_23 Wed Night Nurse
NU_23 Thu Night Nurse
NU_24 Mon Late Nurse
NU_24 Tue Late Nurse
NU_24 Fri Day Nurse
NU_24 Sat Day Nurse
NU_24 Sun Day Nurse
NU_25 Wed Night Nurse
NU_25 Thu Night Nurse
NU_25 Fri Night Nurse
NU_25 Sat Night Nurse
NU_25 Sun Night Nurse
NU_26 Tue Early Nurse
NU_26 Wed Early Nurse
NU_26 Thu Early Nurse
NU_26 Fri Early Nurse
NU_27 Fri Late Caretaker
NU_27 Sat Late Nurse
NU_27 Sun Late Nurse
NU_28 Wed Night Nurse
NU_28 Thu Night Caretaker
NU_28 Fri Night Nurse
NU_28 Sat Night Caretaker
NU_28 Sun Night Nurse
NU_29 Mon Late Caretaker
NU_29 Tue Late Caretaker
NU_29 Wed Late Nurse
NU_30 Wed Day Nurse
NU_30 Thu Day Nurse
NU_30 Fri Day Caretaker
NU_31 Mon Day Nurse
NU_31 Tue Day Nurse
NU_31 Wed Day Nurse
NU_31 Thu Late Nurse
NU_31 Fri Late Caretaker
NU_32 Mon Late Caretaker
NU_32 Tue Late Caretaker
NU_32 Fri Day Caretaker
NU_32 Sat Day Caretaker
NU_32 Sun Day Nurse
NU_33 Mon Early Nurse
NU_33 Tue Early Nurse
NU_33 Wed Day Nurse
NU_33 Thu Day Caretaker
NU_33 Fri Day Caretaker
NU_34 Mon Late Caretaker
NU_34 Tue Late Caretaker
NU_34 Wed Late Nurse
NU_34 Sat Day Caretaker
NU_34 Sun Day Caretaker
NU_35 Mon Early Nurse
NU_35 Tue Early Caretaker
NU_35 Sat Late Nurse
NU_35 Sun Late Nurse
NU_36 Mon Night Nurse
NU_36 Tue Night Nurse
NU_36 Wed Night Caretaker
NU_36 Thu Night Caretaker
NU_36 Fri Night Nurse
NU_37 Mon Day Nurse
NU_37 Tue Day Nurse
NU_38 Mon Day Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Early Caretaker
NU_38 Thu Early Nurse
NU_38 Fri Early Nurse
NU_39 Thu Day Caretaker
NU_39 Fri Day Caretaker
NU_39 Sat Early Caretaker
NU_39 Sun Early Caretaker
NU_40 Mon Night Nurse
NU_40 Tue Night Nurse
NU_40 Fri Night Nurse
NU_40 Sat Night Caretaker
NU_40 Sun Night Caretaker
NU_41 Tue Night Nurse
NU_41 Wed Night Caretaker
NU_41 Thu Night Caretaker
NU_41 Fri Night Caretaker
NU_42 Mon Night Caretaker
NU_42 Tue Night Caretaker
NU_42 Wed Night Caretaker
NU_42 Thu Night Caretaker
NU_42 Fri Night Caretaker
NU_43 Sat Late Caretaker
NU_43 Sun Late Caretaker
NU_44 Sat Night Caretaker
NU_44 Sun Night Caretaker
NU_45 Mon Night Caretaker
NU_45 Thu Early Caretaker
NU_45 Fri Early Caretaker
NU_45 Sat Early Caretaker
NU_45 Sun Day Caretaker
NU_46 Mon Early Nurse
NU_46 Tue Early Caretaker
NU_46 Wed Late Nurse
NU_46 Thu Late Caretaker
NU_47 Tue Early Caretaker
NU_47 Wed Early Caretaker
NU_47 Thu Early Caretaker
NU_48 Wed Day Caretaker
NU_48 Thu Day Caretaker
NU_48 Fri Day Caretaker
NU_49 Mon Early Caretaker
NU_49 Tue Early Caretaker
NU_49 Wed Early Caretaker
