ASSIGNMENTS = 3817
HN_2 0/Mon Late HeadNurse
HN_3 0/Mon Early HeadNurse
HN_4 0/Mon Night HeadNurse
HN_7 0/Mon Early Nurse
HN_8 0/Mon Late Nurse
HN_9 0/Mon Night HeadNurse
HN_11 0/Mon Night Nurse
HN_12 0/Mon Late Nurse
HN_14 0/Mon Day HeadNurse
HN_16 0/Mon Day HeadNurse
HN_18 0/Mon Late Nurse
HN_19 0/Mon Day Nurse
NU_20 0/Mon Day Nurse
NU_23 0/Mon Night Nurse
NU_24 0/Mon Late Nurse
NU_29 0/Mon Late Caretaker
NU_31 0/Mon Day Nurse
NU_32 0/Mon Late Caretaker
NU_33 0/Mon Early Nurse
NU_34 0/Mon Late Caretaker
NU_35 0/Mon Early Nurse
NU_36 0/Mon Night Nurse
NU_37 0/Mon Day Nurse
NU_38 0/Mon Day Caretaker
NU_40 0/Mon Night Nurse
NU_42 0/Mon Night Caretaker
NU_45 0/Mon Night Caretaker
NU_46 0/Mon Early Nurse
NU_49 0/Mon Early Caretaker
CT_50 0/Mon Night Caretaker
CT_52 0/Mon Day Caretaker
CT_53 0/Mon Night Caretaker
CT_54 0/Mon Late Caretaker
CT_55 0/Mon Day Caretaker
CT_56 0/Mon Early Caretaker
CT_58 0/Mon Day Caretaker
CT_59 0/Mon Early Caretaker
CT_60 0/Mon Night Caretaker
CT_61 0/Mon Day Caretaker
CT_63 0/Mon Night Caretaker
CT_65 0/Mon Night Caretaker
CT_66 0/Mon Night Caretaker
CT_67 0/Mon Early Caretaker
CT_68 0/Mon Late Caretaker
CT_74 0/Mon Day Caretaker
CT_76 0/Mon Day Caretaker
CT_78 0/Mon Late Caretaker
CT_80 0/Mon Early Caretaker
CT_81 0/Mon Late Caretaker
CT_82 0/Mon Day Caretaker
CT_83 0/Mon Early Caretaker
CT_84 0/Mon Night Caretaker
CT_86 0/Mon Late Caretaker
CT_87 0/Mon Night Caretaker
CT_88 0/Mon Early Caretaker
CT_89 0/Mon Early Caretaker
TR_91 0/Mon Day Trainee
TR_94 0/Mon Early Trainee
TR_95 0/Mon Early Trainee
TR_99 0/Mon Day Trainee
TR_100 0/Mon Night Trainee
TR_102 0/Mon Late Trainee
TR_104 0/Mon Night Trainee
TR_105 0/Mon Night Trainee
TR_106 0/Mon Late Trainee
TR_107 0/Mon Early Trainee
TR_108 0/Mon Day Trainee
TR_110 0/Mon Day Trainee
TR_111 0/Mon Late Trainee
TR_113 0/Mon Late Trainee
TR_115 0/Mon Night Trainee
TR_118 0/Mon Night Trainee
HN_0 1/Tue Late HeadNurse
HN_1 1/Tue Early HeadNurse
HN_2 1/Tue Late HeadNurse
HN_3 1/Tue Early HeadNurse
HN_4 1/Tue Night HeadNurse
HN_7 1/Tue Early Nurse
HN_8 1/Tue Late HeadNurse
HN_9 1/Tue Night Nurse
HN_12 1/Tue Late Nurse
HN_14 1/Tue Day HeadNurse
HN_16 1/Tue Day HeadNurse
HN_18 1/Tue Late Nurse
HN_19 1/Tue Day HeadNurse
NU_20 1/Tue Day Nurse
NU_21 1/Tue Late Nurse
NU_22 1/Tue Early Nurse
NU_23 1/Tue Night Nurse
NU_24 1/Tue Late Nurse
NU_26 1/Tue Early Nurse
NU_29 1/Tue Late Caretaker
NU_31 1/Tue Day Nurse
NU_32 1/Tue Late Caretaker
NU_33 1/Tue Early Nurse
NU_34 1/Tue Late Caretaker
NU_35 1/Tue Early Caretaker
NU_36 1/Tue Night Nurse
NU_37 1/Tue Day Nurse
NU_38 1/Tue Day Caretaker
NU_40 1/Tue Night Nurse
NU_41 1/Tue Night Nurse
NU_42 1/Tue Night Caretaker
NU_46 1/Tue Early Caretaker
NU_47 1/Tue Early Caretaker
NU_49 1/Tue Early Caretaker
CT_52 1/Tue Day Caretaker
CT_54 1/Tue Late Caretaker
CT_55 1/Tue Day Caretaker
CT_56 1/Tue Early Caretaker
CT_58 1/Tue Day Caretaker
CT_59 1/Tue Early Caretaker
CT_60 1/Tue Night Caretaker
CT_61 1/Tue Day Caretaker
CT_63 1/Tue Night Caretaker
CT_64 1/Tue Day Caretaker
CT_65 1/Tue Night Caretaker
CT_66 1/Tue Night Caretaker
CT_68 1/Tue Late Caretaker
CT_70 1/Tue Night Caretaker
CT_73 1/Tue Late Caretaker
CT_74 1/Tue Day Caretaker
CT_76 1/Tue Day Caretaker
CT_80 1/Tue Early Caretaker
CT_81 1/Tue Late Caretaker
CT_82 1/Tue Day Caretaker
CT_83 1/Tue Late Caretaker
CT_84 1/Tue Night Caretaker
CT_86 1/Tue Late Caretaker
CT_88 1/Tue Early Caretaker
CT_89 1/Tue Early Caretaker
TR_91 1/Tue Day Trainee
TR_92 1/Tue Day Trainee
TR_94 1/Tue Early Trainee
TR_95 1/Tue Early Trainee
TR_97 1/Tue Night Trainee
TR_101 1/Tue Day Trainee
TR_102 1/Tue Late Trainee
TR_104 1/Tue Night Trainee
TR_105 1/Tue Night Trainee
TR_106 1/Tue Late Trainee
TR_108 1/Tue Day Trainee
TR_110 1/Tue Day Trainee
TR_111 1/Tue Late Trainee
TR_112 1/Tue Early Trainee
TR_113 1/Tue Late Trainee
TR_114 1/Tue Early Trainee
TR_115 1/Tue Night Trainee
TR_117 1/Tue Early Trainee
TR_118 1/Tue Night Trainee
HN_0 2/Wed Late HeadNurse
HN_1 2/Wed Early HeadNurse
HN_2 2/Wed Late HeadNurse
HN_4 2/Wed Night HeadNurse
HN_5 2/Wed Day HeadNurse
HN_6 2/Wed Night Nurse
HN_7 2/Wed Early HeadNurse
HN_8 2/Wed Late HeadNurse
HN_9 2/Wed Night Nurse
HN_10 2/Wed Early Nurse
HN_15 2/Wed Day HeadNurse
HN_16 2/Wed Night Nurse
HN_17 2/Wed Early Nurse
HN_18 2/Wed Late Nurse
HN_19 2/Wed Day Nurse
NU_20 2/Wed Day Nurse
NU_21 2/Wed Late Nurse
NU_22 2/Wed Early Nurse
NU_23 2/Wed Night Nurse
NU_25 2/Wed Night Nurse
NU_26 2/Wed Early Nurse
NU_28 2/Wed Night Nurse
NU_29 2/Wed Late Nurse
NU_30 2/Wed Day Nurse
NU_31 2/Wed Day Nurse
NU_33 2/Wed Day Nurse
NU_34 2/Wed Late Nurse
NU_36 2/Wed Night Caretaker
NU_38 2/Wed Early Caretaker
NU_41 2/Wed Night Caretaker
NU_42 2/Wed Night Caretaker
NU_46 2/Wed Late Nurse
NU_47 2/Wed Early Caretaker
NU_48 2/Wed Day Caretaker
NU_49 2/Wed Early Caretaker
