SOLUTION
2 n060w4

ASSIGNMENTS = 215
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day Nurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night Nurse
HN_1 Fri Night HeadNurse
HN_2 Thu Late Nurse
HN_2 Fri Late HeadNurse
HN_2 Sat Late Nurse
HN_2 Sun Late HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
HN_4 Mon Late HeadNurse
HN_4 Tue Late HeadNurse
HN_5 Fri Night Nurse
HN_5 Sat Night Nurse
HN_5 Sun Night Nurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day HeadNurse
HN_6 Wed Day Nurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day HeadNurse
NU_7 Mon Early Nurse
NU_7 Tue Early Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_9 Wed Early Nurse
NU_9 Thu Day Nurse
NU_9 Fri Day Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Caretaker
NU_11 Sat Early Nurse
NU_11 Sun Night Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Caretaker
NU_13 Fri Early Caretaker
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_15 Sat Early Caretaker
NU_15 Sun Early Nurse
NU_16 Mon Early Caretaker
NU_16 Tue Early Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Early Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Day Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_17 Fri Day Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Day Caretaker
NU_18 Fri Night Nurse
NU_18 Sat Night Caretaker
NU_18 Sun Night Caretaker
NU_19 Mon Late Nurse
NU_19 Tue Late Nurse
NU_20 Mon Early Caretaker
NU_21 Fri Night Caretaker
NU_21 Sat Night Caretaker
NU_21 Sun Night Caretaker
NU_22 Mon Night Nurse
NU_22 Tue Night Nurse
NU_22 Wed Night Caretaker
NU_23 Fri Day Nurse
NU_23 Sat Day Nurse
NU_23 Sun Day Nurse
NU_24 Tue Day Caretaker
NU_24 Wed Day Caretaker
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Sat Late Nurse
NU_25 Sun Late Nurse
NU_26 Sat Early Caretaker
NU_26 Sun Early Caretaker
NU_27 Mon Day Caretaker
NU_27 Tue Day Caretaker
