SOLUTION
2 n035w4

ASSIGNMENTS = 132
HN_0 Wed Late Caretaker
HN_0 Thu Late Caretaker
HN_0 Fri Late HeadNurse
HN_1 Mon Day HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Day Nurse
HN_1 Sun Late Nurse
HN_2 Mon Day Nurse
HN_2 Tue Day HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
HN_3 Sat Early HeadNurse
HN_3 Sun Day Nurse
HN_4 Tue Day Nurse
HN_4 Wed Day Nurse
HN_4 Thu Day Caretaker
HN_4 Fri Day Nurse
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night Caretaker
HN_5 Fri Night Caretaker
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_7 Wed Night Nurse
NU_7 Thu Night Nurse
NU_7 Fri Night Nurse
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Wed Early Nurse
NU_8 Thu Early Caretaker
NU_8 Fri Early Caretaker
NU_9 Mon Day Caretaker
NU_9 Tue Day Caretaker
NU_9 Wed Late Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_10 Mon Day Caretaker
NU_10 Fri Late Caretaker
NU_10 Sat Late Nurse
NU_10 Sun Late Caretaker
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Sat Night Caretaker
NU_12 Sun Night Caretaker
NU_13 Mon Early Caretaker
NU_13 Tue Early Caretaker
NU_13 Wed Late Caretaker
NU_13 Thu Late Nurse
NU_14 Tue Night Caretaker
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Day Caretaker
NU_15 Sat Early Nurse
NU_15 Sun Early Nurse
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Sat Night Caretaker
CT_17 Sun Night Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Early Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_20 Fri Early Caretaker
CT_21 Thu Late Caretaker
CT_21 Fri Late Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Late Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Early Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Mon Night Caretaker
CT_28 Tue Night Caretaker
CT_28 Wed Night Caretaker
CT_28 Thu Night Caretaker
TR_29 Mon Day Trainee
TR_29 Tue Day Trainee
TR_30 Mon Late Trainee
TR_30 Tue Late Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Late Trainee
TR_31 Mon Day Trainee
TR_31 Tue Day Trainee
TR_31 Wed Day Trainee
TR_31 Thu Late Trainee
TR_31 Fri Late Trainee
TR_32 Mon Early Trainee
TR_32 Tue Early Trainee
TR_32 Wed Early Trainee
TR_32 Sat Day Trainee
TR_32 Sun Day Trainee
TR_33 Wed Night Trainee
TR_33 Thu Night Trainee
TR_33 Fri Night Trainee
TR_33 Sat Night Trainee
TR_33 Sun Night Trainee
TR_34 Mon Night Trainee
TR_34 Tue Night Trainee
TR_34 Wed Night Trainee
